"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Proteus_unclassified",0.159918138822782,0.0003755,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Selenomonas_flueggei",0.159918138822782,0.000127,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Streptococcus_downei",0.159918138822782,0,"0",0.00064575,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Streptococcus_dysgalactiae",0.159918138822782,0,"0",0.0003635,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Streptococcus_oligofermentans",0.159918138822782,0,"0",0.000839,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Synergistes_sp_3_1_syn1",0.159918138822782,0,"0",0.05141625,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Megamonas_hypermegale",0.160038563234111,0.415584,"0",0.2417315,"0","PRJDB4176",0.160038563234111,0.56250442957763,"Nodiff"
"Bacteroides_faecis",0.162144212198995,0.061759,"0",0.1292605,"0","PRJDB4176",0.162144212198995,0.56250442957763,"Nodiff"
"Barnesiella_intestinihominis",0.168600461784325,0.3269,"0",0.49441725,"0.011955","PRJDB4176",0.168600461784325,0.56250442957763,"Nodiff"
"Coprococcus_catus",0.172892370689171,0.09310175,"0",0.18037175,"0.043945","PRJDB4176",0.172892370689171,0.56250442957763,"Nodiff"
"Streptococcus_anginosus",0.173990542228973,0.030541,"0",0.068904,"8e-04","PRJDB4176",0.173990542228973,0.56250442957763,"Nodiff"
"Scardovia_unclassified",0.174295400178583,0.000576,"0",0.000613,"0","PRJDB4176",0.174295400178583,0.56250442957763,"Nodiff"
"Bacteroides_coprophilus",0.179714305901704,0.05948,"0",0.143018,"0","PRJDB4176",0.179714305901704,0.56250442957763,"Nodiff"
"Slackia_piriformis",0.179714305901704,0.0057325,"0",0.0161645,"0","PRJDB4176",0.179714305901704,0.56250442957763,"Nodiff"
"Subdoligranulum_variabile",0.179714305901704,0.0002465,"0",0.00031825,"0","PRJDB4176",0.179714305901704,0.56250442957763,"Nodiff"
"Lachnospiraceae_bacterium_5_1_57FAA",0.180008885031487,0.03846175,"0",0.0061715,"0","PRJDB4176",0.180008885031487,0.56250442957763,"Nodiff"
"Ruminococcus_obeum",0.181024740027537,0.4763325,"0.179865",0.9121315,"0.20962","PRJDB4176",0.181024740027537,0.56250442957763,"Nodiff"
"Bacteroides_dorei",0.187256871528445,4.5800965,"0.401675",1.9558745,"0.21959","PRJDB4176",0.187256871528445,0.56250442957763,"Nodiff"
"Granulicatella_elegans",0.187269002491567,0.0003455,"0",0.00100025,"0","PRJDB4176",0.187269002491567,0.56250442957763,"Nodiff"
"Pseudomonas_unclassified",0.187269002491567,0.0018215,"0",0.00140725,"0","PRJDB4176",0.187269002491567,0.56250442957763,"Nodiff"
