"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31"
"47","SZAXPI003420.4","SZAXPI015245.33","SZAXPI015263.84","SZAXPI015269.94","SZAXPI015264.87","SZAXPI015252.43","SZAXPI015235.21","SZAXPI015268.109","26.0773514486767","28.5475666668072","30.5600115264262","31.8888766844475","32.3525513771727","35.4186857287816","36.6595044423162","SZAXPI015226.14","SZAXPI017593.158","SZAXPI017468.88","SZAXPI015215.20","SZAXPI017584.108","SZAXPI017589.133","SZAXPI015220.136","SZAXPI015210.17","24.2404487141245","28.286743982044","29.6968808993807","33.014931059978","33.2263731937041","33.2822316979135","33.3639676416415","34.700057401928"
"48","SZAXPI003421.5","SZAXPI015254.45","SZAXPI015250.39","SZAXPI015212.113","SZAXPI015249.37","SZAXPI015244.32","SZAXPI003429.3","SZAXPI015268.109","33.253737718449","36.427943084278","39.4897340024961","39.6760256600809","39.76184496164","39.8002419604844","40.2707722296283","SZAXPI003436.7","SZAXPI003411.6","SZAXPI003413.4","SZAXPI003435.11","SZAXPI015218.16","SZAXPI015211.166","SZAXPI015223.158","SZAXPI017463.36","15.0763751252481","19.3424362983829","29.432102362429","31.4188960158819","35.2803438413077","36.8809586478714","37.8297250653557","39.4450052973694"
"49","SZAXPI003422.11","SZAXPI015273.95","SZAXPI015251.41","SZAXPI015268.109","SZAXPI015244.32","SZAXPI015212.113","SZAXPI015253.44","SZAXPI015235.21","22.4771760162659","23.0742611895332","23.3437248262397","23.6597535523407","23.6961739617412","23.7706520856728","24.3483677484426","SZAXPI017454.20","SZAXPI015218.16","SZAXPI015221.142","SZAXPI017466.84","SZAXPI003427.1","SZAXPI017462.33","SZAXPI017586.111","SZAXPI015210.17","19.2719010216118","20.5751887176254","23.4603749262688","24.309584797964","24.4657452496015","24.7861707037049","24.8727581978718","25.3368914486505"
"50","SZAXPI003424.12","SZAXPI017592.142","SZAXPI015262.79","SZAXPI015250.39","SZAXPI015241.27","SZAXPI015249.37","SZAXPI003433.7","SZAXPI015255.46","21.9153497119439","24.8293529228653","26.7588742031237","27.0973296026177","30.800571521454","32.1876664652255","33.950262271174","SZAXPI003412.1","SZAXPI015216.169","SZAXPI017581.93","SZAXPI017453.19","SZAXPI017456.23","SZAXPI015221.142","SZAXPI015225.18","SZAXPI003435.11","17.6995111997902","19.0843772004643","20.9517669665878","25.4019141287168","27.1741014884209","29.0664678839363","29.2610453170747","29.9255970790559"
"51","SZAXPI003425.1","SZAXPI015251.41","SZAXPI015244.32","SZAXPI015268.109","SZAXPI015253.44","SZAXPI003433.7","SZAXPI015271.93","SZAXPI015255.46","24.8008613574469","27.4055451316992","29.1567970353518","29.3930663557785","29.8234430938901","30.6386967190447","31.2524736757908","SZAXPI003414.3","SZAXPI017460.27","SZAXPI017454.20","SZAXPI003426.11","SZAXPI017453.19","SZAXPI017588.123","SZAXPI015218.16","SZAXPI017586.111","19.6887397937044","25.4887721134032","25.7131436622382","27.885888646916","27.9677283776856","28.6075051027156","28.9931730407418","29.8155396509454"
"52","SZAXPI003426.11","SZAXPI015244.32","SZAXPI015260.74","SZAXPI015251.41","SZAXPI003433.7","SZAXPI015253.44","SZAXPI015268.109","SZAXPI015271.93","17.4237660688268","24.5837538780329","25.0139577713584","25.9893775761387","26.9094605734563","28.07342126055","28.3016432830498","SZAXPI017454.20","SZAXPI017595.169","SZAXPI017588.123","SZAXPI003418.8","SZAXPI017453.19","SZAXPI015218.16","SZAXPI003427.1","SZAXPI017585.109","21.1340625626617","21.9432011386147","25.5581267216066","25.7915240994401","26.0752937779922","26.3596818839492","27.3472145432199","27.3795549621447"
"53","SZAXPI003427.1","SZAXPI003433.7","SZAXPI015268.109","SZAXPI015235.21","SZAXPI015261.75","SZAXPI015244.32","SZAXPI015251.41","SZAXPI015271.93","21.5392926429537","25.1113297599271","25.2496275509996","26.0315085775258","26.4460461184219","27.2860613120436","27.9754829542208","SZAXPI017461.32","SZAXPI017454.20","SZAXPI015225.18","SZAXPI003422.11","SZAXPI015218.16","SZAXPI017453.19","SZAXPI017588.123","SZAXPI003426.11","23.2833807475225","23.5250538687842","24.3086888679521","24.4657452496015","24.572990296248","26.6506656353026","26.8505304474381","27.3472145432199"
"54","SZAXPI003430.5","SZAXPI015245.33","SZAXPI015231.17","SZAXPI015269.94","SZAXPI015252.43","SZAXPI015263.84","SZAXPI015264.87","SZAXPI015235.21","23.3373081543738","27.5684881131737","32.3702264886099","32.6316209255348","33.7441854541638","38.9447848347105","42.9938044409005","SZAXPI015220.136","SZAXPI017468.88","SZAXPI017467.87","SZAXPI017589.133","SZAXPI015226.14","SZAXPI017593.158","SZAXPI003420.4","SZAXPI015210.17","21.8286022944462","21.9851071968003","22.8994550481425","24.4437593628394","29.3633954688231","32.5980065662963","35.2713718699826","37.8076187822838"
"55","SZAXPI003431.1","SZAXPI015235.21","SZAXPI015273.95","SZAXPI015251.41","SZAXPI015261.75","SZAXPI015259.62","SZAXPI003433.7","SZAXPI015244.32","33.6688228966666","34.0295817402403","34.8086076070029","35.1064599773161","35.1120199963958","35.1285968408888","35.2259144653875","SZAXPI003422.11","SZAXPI017454.20","SZAXPI003427.1","SZAXPI017587.113","SZAXPI015222.123","SZAXPI017461.32","SZAXPI015218.16","SZAXPI015237.23","30.0148573993997","31.8958066706001","32.275610116729","33.2082360643817","33.7420004350098","34.4101125515334","34.4178089277804","34.9051027130604"
"56","SZAXPI003434.7","SZAXPI015251.41","SZAXPI015268.109","SZAXPI015261.75","SZAXPI015244.32","SZAXPI003433.7","SZAXPI015253.44","SZAXPI015271.93","27.7234962066836","28.8033818825985","29.345719263862","30.9323814062982","31.1335445325585","31.9115982383161","32.4187369135058","SZAXPI017454.20","SZAXPI017461.32","SZAXPI015218.16","SZAXPI015225.18","SZAXPI017585.109","SZAXPI003422.11","SZAXPI015237.23","SZAXPI017466.84","26.7419750904753","28.6134377773923","28.6684745803836","30.8996552610171","30.9902071018733","31.2878597925393","31.3372769850445","31.3681015891431"
"57","SZAXPI003435.11","SZAXPI015250.39","SZAXPI015254.45","SZAXPI015249.37","SZAXPI015262.79","SZAXPI015241.27","SZAXPI003433.7","SZAXPI015268.109","13.1270924951034","24.6086652631223","26.6258276290372","26.6657641693277","27.4438898297034","27.9173652322636","28.6303161158203","SZAXPI015223.158","SZAXPI015218.16","SZAXPI015221.142","SZAXPI015216.169","SZAXPI017453.19","SZAXPI003411.6","SZAXPI015225.18","SZAXPI017454.20","22.8614404552338","24.112615599725","24.1432116024422","25.2113429943825","25.3507651150789","26.7098317256923","27.0291829547602","27.0775301632885"
"58","SZAXPI003436.7","SZAXPI015254.45","SZAXPI015250.39","SZAXPI015234.20","SZAXPI015249.37","SZAXPI015212.113","SZAXPI003429.3","SZAXPI015263.84","33.9301606656349","33.9433300602136","37.1231039689437","38.3039096893986","40.3513994446995","41.1031743649332","41.7731304026141","SZAXPI003421.5","SZAXPI003411.6","SZAXPI003435.11","SZAXPI003413.4","SZAXPI015223.158","SZAXPI015211.166","SZAXPI015218.16","SZAXPI017454.20","15.0763751252481","17.8866542822239","29.746711524419","32.9377135917947","36.1332168364899","37.0536564795649","38.3376648256659","41.272869836315"
