"FPR","TPR","RepeatTimes","Fold","FatureCount"
0.289473684210526,0.710526315789474,16,3,40
0.289473684210526,0.736842105263158,16,3,40
0.315789473684211,0.736842105263158,16,3,40
0.342105263157895,0.736842105263158,16,3,40
0.368421052631579,0.736842105263158,16,3,40
0.394736842105263,0.736842105263158,16,3,40
0.394736842105263,0.763157894736842,16,3,40
0.421052631578947,0.763157894736842,16,3,40
0.447368421052632,0.789473684210526,16,3,40
0.473684210526316,0.789473684210526,16,3,40
0.473684210526316,0.842105263157895,16,3,40
0.5,0.842105263157895,16,3,40
0.526315789473684,0.842105263157895,16,3,40
0.552631578947368,0.842105263157895,16,3,40
0.552631578947368,0.868421052631579,16,3,40
0.578947368421053,0.868421052631579,16,3,40
0.605263157894737,0.868421052631579,16,3,40
0.631578947368421,0.868421052631579,16,3,40
0.657894736842105,0.868421052631579,16,3,40
0.657894736842105,0.894736842105263,16,3,40
0.684210526315789,0.894736842105263,16,3,40
0.684210526315789,0.947368421052632,16,3,40
0.710526315789474,0.947368421052632,16,3,40
0.710526315789474,0.973684210526316,16,3,40
0.710526315789474,1,16,3,40
0.736842105263158,1,16,3,40
0.789473684210526,1,16,3,40
0.815789473684211,1,16,3,40
0.842105263157895,1,16,3,40
0.868421052631579,1,16,3,40
0.894736842105263,1,16,3,40
0.921052631578947,1,16,3,40
0.947368421052632,1,16,3,40
0.973684210526316,1,16,3,40
1,1,16,3,40
0,0,16,2,40
0,0.0263157894736842,16,2,40
0,0.0789473684210526,16,2,40
0,0.105263157894737,16,2,40
0,0.131578947368421,16,2,40
0.0263157894736842,0.131578947368421,16,2,40
0.0263157894736842,0.184210526315789,16,2,40
0.0263157894736842,0.210526315789474,16,2,40
0.0263157894736842,0.236842105263158,16,2,40
0.0263157894736842,0.263157894736842,16,2,40
0.0263157894736842,0.289473684210526,16,2,40
0.0263157894736842,0.315789473684211,16,2,40
0.0263157894736842,0.342105263157895,16,2,40
0.0263157894736842,0.368421052631579,16,2,40
0.0263157894736842,0.394736842105263,16,2,40
0.0263157894736842,0.421052631578947,16,2,40
0.0263157894736842,0.447368421052632,16,2,40
0.0263157894736842,0.473684210526316,16,2,40
0.0263157894736842,0.5,16,2,40
0.0263157894736842,0.526315789473684,16,2,40
0.0263157894736842,0.552631578947368,16,2,40
0.0263157894736842,0.578947368421053,16,2,40
0.0526315789473684,0.578947368421053,16,2,40
0.0789473684210526,0.578947368421053,16,2,40
0.0789473684210526,0.605263157894737,16,2,40
0.105263157894737,0.605263157894737,16,2,40
0.105263157894737,0.631578947368421,16,2,40
0.105263157894737,0.657894736842105,16,2,40
0.105263157894737,0.684210526315789,16,2,40
0.131578947368421,0.684210526315789,16,2,40
0.157894736842105,0.710526315789474,16,2,40
0.184210526315789,0.710526315789474,16,2,40
0.210526315789474,0.736842105263158,16,2,40
0.210526315789474,0.763157894736842,16,2,40
0.236842105263158,0.763157894736842,16,2,40
0.263157894736842,0.763157894736842,16,2,40
0.263157894736842,0.789473684210526,16,2,40
0.289473684210526,0.789473684210526,16,2,40
0.315789473684211,0.815789473684211,16,2,40
0.342105263157895,0.815789473684211,16,2,40
0.368421052631579,0.815789473684211,16,2,40
0.368421052631579,0.842105263157895,16,2,40
0.394736842105263,0.842105263157895,16,2,40
0.394736842105263,0.868421052631579,16,2,40
0.394736842105263,0.894736842105263,16,2,40
0.421052631578947,0.894736842105263,16,2,40
0.447368421052632,0.894736842105263,16,2,40
0.473684210526316,0.894736842105263,16,2,40
0.5,0.894736842105263,16,2,40
0.526315789473684,0.894736842105263,16,2,40
0.552631578947368,0.894736842105263,16,2,40
0.578947368421053,0.894736842105263,16,2,40
0.605263157894737,0.921052631578947,16,2,40
0.631578947368421,0.921052631578947,16,2,40
0.657894736842105,0.921052631578947,16,2,40
0.684210526315789,0.921052631578947,16,2,40
0.684210526315789,0.947368421052632,16,2,40
0.684210526315789,0.973684210526316,16,2,40
0.710526315789474,0.973684210526316,16,2,40
0.736842105263158,0.973684210526316,16,2,40
0.763157894736842,0.973684210526316,16,2,40
0.789473684210526,0.973684210526316,16,2,40
0.815789473684211,0.973684210526316,16,2,40
0.842105263157895,0.973684210526316,16,2,40
0.868421052631579,0.973684210526316,16,2,40
0.894736842105263,0.973684210526316,16,2,40
0.921052631578947,0.973684210526316,16,2,40
0.947368421052632,1,16,2,40
0.973684210526316,1,16,2,40
1,1,16,2,40
0,0,16,1,40
0,0.0526315789473684,16,1,40
0,0.0789473684210526,16,1,40
0,0.105263157894737,16,1,40
0,0.131578947368421,16,1,40
0,0.157894736842105,16,1,40
0,0.210526315789474,16,1,40
0,0.236842105263158,16,1,40
0,0.263157894736842,16,1,40
0,0.289473684210526,16,1,40
0,0.315789473684211,16,1,40
0,0.342105263157895,16,1,40
0,0.368421052631579,16,1,40
0.0256410256410256,0.368421052631579,16,1,40
0.0512820512820513,0.368421052631579,16,1,40
0.0512820512820513,0.394736842105263,16,1,40
0.0512820512820513,0.421052631578947,16,1,40
0.0512820512820513,0.447368421052632,16,1,40
0.0512820512820513,0.473684210526316,16,1,40
0.0512820512820513,0.5,16,1,40
0.0769230769230769,0.5,16,1,40
0.0769230769230769,0.526315789473684,16,1,40
0.102564102564103,0.526315789473684,16,1,40
0.128205128205128,0.526315789473684,16,1,40
0.128205128205128,0.552631578947368,16,1,40
0.153846153846154,0.552631578947368,16,1,40
0.153846153846154,0.578947368421053,16,1,40
0.153846153846154,0.605263157894737,16,1,40
0.153846153846154,0.631578947368421,16,1,40
0.153846153846154,0.657894736842105,16,1,40
0.153846153846154,0.684210526315789,16,1,40
0.179487179487179,0.684210526315789,16,1,40
0.179487179487179,0.710526315789474,16,1,40
0.179487179487179,0.736842105263158,16,1,40
0.179487179487179,0.763157894736842,16,1,40
0.205128205128205,0.763157894736842,16,1,40
0.230769230769231,0.763157894736842,16,1,40
0.230769230769231,0.789473684210526,16,1,40
0.230769230769231,0.815789473684211,16,1,40
0.256410256410256,0.815789473684211,16,1,40
0.282051282051282,0.815789473684211,16,1,40
0.307692307692308,0.815789473684211,16,1,40
0.307692307692308,0.842105263157895,16,1,40
0.333333333333333,0.842105263157895,16,1,40
0.358974358974359,0.842105263157895,16,1,40
0.384615384615385,0.842105263157895,16,1,40
0.41025641025641,0.842105263157895,16,1,40
0.41025641025641,0.868421052631579,16,1,40
0.435897435897436,0.868421052631579,16,1,40
0.435897435897436,0.894736842105263,16,1,40
0.461538461538462,0.894736842105263,16,1,40
0.487179487179487,0.894736842105263,16,1,40
0.512820512820513,0.894736842105263,16,1,40
0.538461538461538,0.894736842105263,16,1,40
0.564102564102564,0.921052631578947,16,1,40
0.58974358974359,0.921052631578947,16,1,40
0.641025641025641,0.921052631578947,16,1,40
0.666666666666667,0.921052631578947,16,1,40
0.692307692307692,0.921052631578947,16,1,40
0.717948717948718,0.921052631578947,16,1,40
0.717948717948718,0.947368421052632,16,1,40
0.769230769230769,0.947368421052632,16,1,40
0.794871794871795,0.947368421052632,16,1,40
0.82051282051282,0.947368421052632,16,1,40
0.897435897435897,0.947368421052632,16,1,40
0.923076923076923,0.947368421052632,16,1,40
0.923076923076923,0.973684210526316,16,1,40
0.948717948717949,0.973684210526316,16,1,40
0.974358974358974,0.973684210526316,16,1,40
1,0.973684210526316,16,1,40
1,1,16,1,40
0,0,15,10,40
0,0.0256410256410256,15,10,40
0,0.0512820512820513,15,10,40
0,0.0769230769230769,15,10,40
0,0.102564102564103,15,10,40
0,0.128205128205128,15,10,40
0,0.153846153846154,15,10,40
0,0.179487179487179,15,10,40
0,0.205128205128205,15,10,40
0,0.230769230769231,15,10,40
0,0.256410256410256,15,10,40
0,0.282051282051282,15,10,40
0,0.307692307692308,15,10,40
0,0.333333333333333,15,10,40
0,0.358974358974359,15,10,40
0,0.384615384615385,15,10,40
0.0263157894736842,0.41025641025641,15,10,40
0.0263157894736842,0.435897435897436,15,10,40
0.0263157894736842,0.461538461538462,15,10,40
0.0263157894736842,0.487179487179487,15,10,40
0.0526315789473684,0.487179487179487,15,10,40
0.0526315789473684,0.512820512820513,15,10,40
0.0526315789473684,0.538461538461538,15,10,40
0.0789473684210526,0.538461538461538,15,10,40
0.0789473684210526,0.564102564102564,15,10,40
0.0789473684210526,0.58974358974359,15,10,40
0.105263157894737,0.58974358974359,15,10,40
0.105263157894737,0.615384615384615,15,10,40
0.105263157894737,0.641025641025641,15,10,40
0.105263157894737,0.666666666666667,15,10,40
0.105263157894737,0.692307692307692,15,10,40
0.105263157894737,0.717948717948718,15,10,40
0.105263157894737,0.743589743589744,15,10,40
0.131578947368421,0.743589743589744,15,10,40
0.131578947368421,0.769230769230769,15,10,40
0.131578947368421,0.794871794871795,15,10,40
0.157894736842105,0.794871794871795,15,10,40
0.157894736842105,0.82051282051282,15,10,40
0.184210526315789,0.82051282051282,15,10,40
0.210526315789474,0.82051282051282,15,10,40
0.210526315789474,0.846153846153846,15,10,40
0.236842105263158,0.846153846153846,15,10,40
0.263157894736842,0.846153846153846,15,10,40
0.289473684210526,0.846153846153846,15,10,40
0.315789473684211,0.846153846153846,15,10,40
0.342105263157895,0.846153846153846,15,10,40
0.394736842105263,0.846153846153846,15,10,40
0.421052631578947,0.846153846153846,15,10,40
0.447368421052632,0.846153846153846,15,10,40
0.447368421052632,0.871794871794872,15,10,40
0.447368421052632,0.897435897435897,15,10,40
0.473684210526316,0.897435897435897,15,10,40
0.526315789473684,0.897435897435897,15,10,40
0.526315789473684,0.923076923076923,15,10,40
0.552631578947368,0.923076923076923,15,10,40
0.578947368421053,0.923076923076923,15,10,40
0.605263157894737,0.923076923076923,15,10,40
0.605263157894737,0.948717948717949,15,10,40
0.631578947368421,0.948717948717949,15,10,40
0.684210526315789,0.948717948717949,15,10,40
0.710526315789474,0.948717948717949,15,10,40
0.736842105263158,0.948717948717949,15,10,40
0.736842105263158,0.974358974358974,15,10,40
0.763157894736842,0.974358974358974,15,10,40
0.815789473684211,0.974358974358974,15,10,40
0.842105263157895,0.974358974358974,15,10,40
0.868421052631579,0.974358974358974,15,10,40
0.894736842105263,0.974358974358974,15,10,40
0.921052631578947,0.974358974358974,15,10,40
0.947368421052632,0.974358974358974,15,10,40
0.947368421052632,1,15,10,40
0.973684210526316,1,15,10,40
1,1,15,10,40
0,0,15,9,40
0,0.0789473684210526,15,9,40
0,0.131578947368421,15,9,40
0,0.157894736842105,15,9,40
0,0.184210526315789,15,9,40
0,0.210526315789474,15,9,40
0,0.236842105263158,15,9,40
0,0.263157894736842,15,9,40
0,0.289473684210526,15,9,40
0,0.315789473684211,15,9,40
0.0256410256410256,0.315789473684211,15,9,40
0.0256410256410256,0.342105263157895,15,9,40
0.0256410256410256,0.368421052631579,15,9,40
0.0512820512820513,0.368421052631579,15,9,40
0.0512820512820513,0.394736842105263,15,9,40
0.0769230769230769,0.394736842105263,15,9,40
0.0769230769230769,0.421052631578947,15,9,40
0.102564102564103,0.421052631578947,15,9,40
0.102564102564103,0.447368421052632,15,9,40
0.128205128205128,0.447368421052632,15,9,40
0.128205128205128,0.473684210526316,15,9,40
0.128205128205128,0.5,15,9,40
0.153846153846154,0.5,15,9,40
0.153846153846154,0.526315789473684,15,9,40
0.153846153846154,0.552631578947368,15,9,40
0.153846153846154,0.578947368421053,15,9,40
0.153846153846154,0.605263157894737,15,9,40
0.153846153846154,0.631578947368421,15,9,40
0.153846153846154,0.684210526315789,15,9,40
0.179487179487179,0.684210526315789,15,9,40
0.205128205128205,0.684210526315789,15,9,40
0.230769230769231,0.684210526315789,15,9,40
0.230769230769231,0.710526315789474,15,9,40
0.256410256410256,0.710526315789474,15,9,40
0.282051282051282,0.710526315789474,15,9,40
0.307692307692308,0.710526315789474,15,9,40
0.307692307692308,0.736842105263158,15,9,40
0.333333333333333,0.736842105263158,15,9,40
0.358974358974359,0.763157894736842,15,9,40
0.384615384615385,0.763157894736842,15,9,40
0.41025641025641,0.763157894736842,15,9,40
0.435897435897436,0.763157894736842,15,9,40
0.461538461538462,0.763157894736842,15,9,40
0.487179487179487,0.763157894736842,15,9,40
0.512820512820513,0.763157894736842,15,9,40
0.512820512820513,0.789473684210526,15,9,40
0.564102564102564,0.789473684210526,15,9,40
0.58974358974359,0.789473684210526,15,9,40
0.58974358974359,0.815789473684211,15,9,40
0.58974358974359,0.868421052631579,15,9,40
0.615384615384615,0.868421052631579,15,9,40
0.641025641025641,0.868421052631579,15,9,40
0.666666666666667,0.868421052631579,15,9,40
0.692307692307692,0.868421052631579,15,9,40
0.717948717948718,0.868421052631579,15,9,40
0.717948717948718,0.894736842105263,15,9,40
0.743589743589744,0.921052631578947,15,9,40
0.769230769230769,0.921052631578947,15,9,40
0.794871794871795,0.921052631578947,15,9,40
0.846153846153846,0.921052631578947,15,9,40
0.871794871794872,0.921052631578947,15,9,40
0.871794871794872,0.947368421052632,15,9,40
0.871794871794872,0.973684210526316,15,9,40
0.897435897435897,0.973684210526316,15,9,40
0.923076923076923,0.973684210526316,15,9,40
0.948717948717949,0.973684210526316,15,9,40
0.974358974358974,0.973684210526316,15,9,40
1,0.973684210526316,15,9,40
1,1,15,9,40
0,0,15,8,40
0,0.0256410256410256,15,8,40
0,0.0512820512820513,15,8,40
0,0.0769230769230769,15,8,40
0,0.102564102564103,15,8,40
0,0.153846153846154,15,8,40
0,0.179487179487179,15,8,40
0,0.205128205128205,15,8,40
0,0.230769230769231,15,8,40
0,0.256410256410256,15,8,40
0,0.282051282051282,15,8,40
0,0.307692307692308,15,8,40
0,0.333333333333333,15,8,40
0,0.358974358974359,15,8,40
0,0.384615384615385,15,8,40
0.0263157894736842,0.384615384615385,15,8,40
0.0263157894736842,0.41025641025641,15,8,40
0.0263157894736842,0.435897435897436,15,8,40
0.0263157894736842,0.461538461538462,15,8,40
0.0263157894736842,0.487179487179487,15,8,40
0.0263157894736842,0.512820512820513,15,8,40
0.0263157894736842,0.538461538461538,15,8,40
0.0263157894736842,0.564102564102564,15,8,40
0.0263157894736842,0.615384615384615,15,8,40
0.0263157894736842,0.641025641025641,15,8,40
0.0263157894736842,0.666666666666667,15,8,40
0.0526315789473684,0.666666666666667,15,8,40
0.0789473684210526,0.666666666666667,15,8,40
0.0789473684210526,0.692307692307692,15,8,40
0.0789473684210526,0.743589743589744,15,8,40
0.105263157894737,0.743589743589744,15,8,40
0.131578947368421,0.743589743589744,15,8,40
0.131578947368421,0.769230769230769,15,8,40
0.131578947368421,0.794871794871795,15,8,40
0.131578947368421,0.82051282051282,15,8,40
0.157894736842105,0.82051282051282,15,8,40
0.184210526315789,0.82051282051282,15,8,40
0.210526315789474,0.82051282051282,15,8,40
0.236842105263158,0.82051282051282,15,8,40
0.263157894736842,0.82051282051282,15,8,40
0.289473684210526,0.82051282051282,15,8,40
0.315789473684211,0.82051282051282,15,8,40
0.342105263157895,0.82051282051282,15,8,40
0.368421052631579,0.82051282051282,15,8,40
0.394736842105263,0.82051282051282,15,8,40
0.447368421052632,0.82051282051282,15,8,40
0.447368421052632,0.846153846153846,15,8,40
0.473684210526316,0.846153846153846,15,8,40
0.5,0.846153846153846,15,8,40
0.552631578947368,0.846153846153846,15,8,40
0.578947368421053,0.846153846153846,15,8,40
0.578947368421053,0.871794871794872,15,8,40
0.578947368421053,0.897435897435897,15,8,40
0.578947368421053,0.923076923076923,15,8,40
0.605263157894737,0.923076923076923,15,8,40
0.631578947368421,0.923076923076923,15,8,40
0.657894736842105,0.923076923076923,15,8,40
0.684210526315789,0.923076923076923,15,8,40
0.710526315789474,0.923076923076923,15,8,40
0.710526315789474,0.948717948717949,15,8,40
0.736842105263158,0.948717948717949,15,8,40
0.736842105263158,0.974358974358974,15,8,40
0.789473684210526,0.974358974358974,15,8,40
0.789473684210526,1,15,8,40
0.815789473684211,1,15,8,40
0.842105263157895,1,15,8,40
0.868421052631579,1,15,8,40
0.894736842105263,1,15,8,40
0.921052631578947,1,15,8,40
0.947368421052632,1,15,8,40
0.973684210526316,1,15,8,40
1,1,15,8,40
0,0,15,7,40
0,0.0512820512820513,15,7,40
0,0.0769230769230769,15,7,40
0,0.102564102564103,15,7,40
0,0.128205128205128,15,7,40
0,0.153846153846154,15,7,40
0,0.179487179487179,15,7,40
0,0.205128205128205,15,7,40
0,0.230769230769231,15,7,40
0,0.256410256410256,15,7,40
0,0.282051282051282,15,7,40
0,0.307692307692308,15,7,40
0,0.333333333333333,15,7,40
0.0263157894736842,0.333333333333333,15,7,40
0.0526315789473684,0.333333333333333,15,7,40
0.0526315789473684,0.358974358974359,15,7,40
0.0526315789473684,0.384615384615385,15,7,40
0.0526315789473684,0.41025641025641,15,7,40
0.0526315789473684,0.461538461538462,15,7,40
0.0789473684210526,0.461538461538462,15,7,40
0.0789473684210526,0.512820512820513,15,7,40
0.0789473684210526,0.538461538461538,15,7,40
0.0789473684210526,0.564102564102564,15,7,40
0.0789473684210526,0.58974358974359,15,7,40
0.105263157894737,0.58974358974359,15,7,40
0.105263157894737,0.615384615384615,15,7,40
0.105263157894737,0.641025641025641,15,7,40
0.105263157894737,0.666666666666667,15,7,40
0.131578947368421,0.666666666666667,15,7,40
0.131578947368421,0.692307692307692,15,7,40
0.131578947368421,0.717948717948718,15,7,40
0.157894736842105,0.717948717948718,15,7,40
0.184210526315789,0.717948717948718,15,7,40
0.210526315789474,0.717948717948718,15,7,40
0.236842105263158,0.717948717948718,15,7,40
0.263157894736842,0.717948717948718,15,7,40
0.289473684210526,0.717948717948718,15,7,40
0.315789473684211,0.717948717948718,15,7,40
0.342105263157895,0.717948717948718,15,7,40
0.342105263157895,0.743589743589744,15,7,40
0.368421052631579,0.743589743589744,15,7,40
0.368421052631579,0.769230769230769,15,7,40
0.421052631578947,0.769230769230769,15,7,40
0.447368421052632,0.769230769230769,15,7,40
0.473684210526316,0.769230769230769,15,7,40
0.473684210526316,0.794871794871795,15,7,40
0.5,0.794871794871795,15,7,40
0.526315789473684,0.794871794871795,15,7,40
0.526315789473684,0.82051282051282,15,7,40
0.552631578947368,0.82051282051282,15,7,40
0.552631578947368,0.846153846153846,15,7,40
0.578947368421053,0.846153846153846,15,7,40
0.605263157894737,0.846153846153846,15,7,40
0.605263157894737,0.871794871794872,15,7,40
0.631578947368421,0.871794871794872,15,7,40
0.657894736842105,0.871794871794872,15,7,40
0.657894736842105,0.897435897435897,15,7,40
0.684210526315789,0.923076923076923,15,7,40
0.710526315789474,0.923076923076923,15,7,40
0.710526315789474,0.948717948717949,15,7,40
0.736842105263158,0.948717948717949,15,7,40
0.763157894736842,0.948717948717949,15,7,40
0.789473684210526,0.948717948717949,15,7,40
0.815789473684211,0.948717948717949,15,7,40
0.842105263157895,0.948717948717949,15,7,40
0.868421052631579,0.948717948717949,15,7,40
0.894736842105263,0.948717948717949,15,7,40
0.894736842105263,0.974358974358974,15,7,40
0.921052631578947,0.974358974358974,15,7,40
0.921052631578947,1,15,7,40
0.947368421052632,1,15,7,40
0.973684210526316,1,15,7,40
1,1,15,7,40
0,0,15,6,40
0,0.0263157894736842,15,6,40
0,0.0526315789473684,15,6,40
0,0.0789473684210526,15,6,40
0,0.105263157894737,15,6,40
0,0.131578947368421,15,6,40
0,0.157894736842105,15,6,40
0,0.184210526315789,15,6,40
0,0.210526315789474,15,6,40
0,0.236842105263158,15,6,40
0,0.263157894736842,15,6,40
0.0263157894736842,0.263157894736842,15,6,40
0.0263157894736842,0.289473684210526,15,6,40
0.0526315789473684,0.289473684210526,15,6,40
0.0526315789473684,0.315789473684211,15,6,40
0.0789473684210526,0.342105263157895,15,6,40
0.0789473684210526,0.394736842105263,15,6,40
0.0789473684210526,0.421052631578947,15,6,40
0.0789473684210526,0.447368421052632,15,6,40
0.0789473684210526,0.473684210526316,15,6,40
0.0789473684210526,0.5,15,6,40
0.105263157894737,0.5,15,6,40
0.105263157894737,0.526315789473684,15,6,40
0.105263157894737,0.552631578947368,15,6,40
0.105263157894737,0.578947368421053,15,6,40
0.105263157894737,0.605263157894737,15,6,40
0.105263157894737,0.631578947368421,15,6,40
0.131578947368421,0.631578947368421,15,6,40
0.131578947368421,0.657894736842105,15,6,40
0.131578947368421,0.684210526315789,15,6,40
0.131578947368421,0.710526315789474,15,6,40
0.157894736842105,0.710526315789474,15,6,40
0.157894736842105,0.736842105263158,15,6,40
0.157894736842105,0.763157894736842,15,6,40
0.157894736842105,0.789473684210526,15,6,40
0.157894736842105,0.815789473684211,15,6,40
0.184210526315789,0.815789473684211,15,6,40
0.210526315789474,0.815789473684211,15,6,40
0.210526315789474,0.842105263157895,15,6,40
0.210526315789474,0.868421052631579,15,6,40
0.210526315789474,0.894736842105263,15,6,40
0.210526315789474,0.921052631578947,15,6,40
0.236842105263158,0.921052631578947,15,6,40
0.263157894736842,0.921052631578947,15,6,40
0.289473684210526,0.921052631578947,15,6,40
0.342105263157895,0.921052631578947,15,6,40
0.368421052631579,0.921052631578947,15,6,40
0.394736842105263,0.921052631578947,15,6,40
0.421052631578947,0.921052631578947,15,6,40
0.447368421052632,0.921052631578947,15,6,40
0.473684210526316,0.921052631578947,15,6,40
0.5,0.921052631578947,15,6,40
0.526315789473684,0.921052631578947,15,6,40
0.552631578947368,0.921052631578947,15,6,40
0.552631578947368,0.947368421052632,15,6,40
0.578947368421053,0.947368421052632,15,6,40
0.578947368421053,0.973684210526316,15,6,40
0.605263157894737,1,15,6,40
0.631578947368421,1,15,6,40
0.657894736842105,1,15,6,40
0.684210526315789,1,15,6,40
0.710526315789474,1,15,6,40
0.736842105263158,1,15,6,40
0.763157894736842,1,15,6,40
0.789473684210526,1,15,6,40
0.815789473684211,1,15,6,40
0.842105263157895,1,15,6,40
0.868421052631579,1,15,6,40
0.894736842105263,1,15,6,40
0.921052631578947,1,15,6,40
0.947368421052632,1,15,6,40
0.973684210526316,1,15,6,40
1,1,15,6,40
0,0,15,5,40
0,0.0263157894736842,15,5,40
0,0.0526315789473684,15,5,40
0,0.0789473684210526,15,5,40
0,0.105263157894737,15,5,40
0,0.131578947368421,15,5,40
0,0.157894736842105,15,5,40
0,0.210526315789474,15,5,40
0.0263157894736842,0.210526315789474,15,5,40
0.0263157894736842,0.236842105263158,15,5,40
0.0263157894736842,0.263157894736842,15,5,40
0.0263157894736842,0.289473684210526,15,5,40
0.0263157894736842,0.315789473684211,15,5,40
0.0263157894736842,0.342105263157895,15,5,40
0.0263157894736842,0.368421052631579,15,5,40
0.0263157894736842,0.394736842105263,15,5,40
0.0263157894736842,0.421052631578947,15,5,40
0.0263157894736842,0.447368421052632,15,5,40
0.0263157894736842,0.473684210526316,15,5,40
0.0263157894736842,0.5,15,5,40
0.0526315789473684,0.5,15,5,40
0.0526315789473684,0.526315789473684,15,5,40
0.0526315789473684,0.552631578947368,15,5,40
0.0526315789473684,0.578947368421053,15,5,40
0.0526315789473684,0.605263157894737,15,5,40
0.0526315789473684,0.631578947368421,15,5,40
0.105263157894737,0.631578947368421,15,5,40
0.105263157894737,0.657894736842105,15,5,40
0.105263157894737,0.684210526315789,15,5,40
0.105263157894737,0.710526315789474,15,5,40
0.131578947368421,0.710526315789474,15,5,40
0.157894736842105,0.710526315789474,15,5,40
0.184210526315789,0.710526315789474,15,5,40
0.184210526315789,0.736842105263158,15,5,40
0.210526315789474,0.736842105263158,15,5,40
0.210526315789474,0.763157894736842,15,5,40
0.236842105263158,0.763157894736842,15,5,40
0.236842105263158,0.789473684210526,15,5,40
0.263157894736842,0.789473684210526,15,5,40
0.342105263157895,0.789473684210526,15,5,40
0.368421052631579,0.789473684210526,15,5,40
0.368421052631579,0.815789473684211,15,5,40
0.394736842105263,0.815789473684211,15,5,40
0.421052631578947,0.842105263157895,15,5,40
0.447368421052632,0.842105263157895,15,5,40
0.473684210526316,0.842105263157895,15,5,40
0.5,0.842105263157895,15,5,40
0.5,0.868421052631579,15,5,40
0.526315789473684,0.868421052631579,15,5,40
0.578947368421053,0.868421052631579,15,5,40
0.605263157894737,0.868421052631579,15,5,40
0.657894736842105,0.894736842105263,15,5,40
0.710526315789474,0.894736842105263,15,5,40
0.710526315789474,0.921052631578947,15,5,40
0.736842105263158,0.921052631578947,15,5,40
0.763157894736842,0.947368421052632,15,5,40
0.789473684210526,0.947368421052632,15,5,40
0.815789473684211,0.947368421052632,15,5,40
0.842105263157895,0.947368421052632,15,5,40
0.868421052631579,0.947368421052632,15,5,40
0.868421052631579,0.973684210526316,15,5,40
0.868421052631579,1,15,5,40
0.894736842105263,1,15,5,40
0.947368421052632,1,15,5,40
0.973684210526316,1,15,5,40
1,1,15,5,40
0,0,15,4,40
0,0.0256410256410256,15,4,40
0,0.0512820512820513,15,4,40
0,0.0769230769230769,15,4,40
0,0.102564102564103,15,4,40
0,0.153846153846154,15,4,40
0,0.179487179487179,15,4,40
0,0.205128205128205,15,4,40
0,0.230769230769231,15,4,40
0,0.256410256410256,15,4,40
0,0.282051282051282,15,4,40
0,0.307692307692308,15,4,40
0,0.333333333333333,15,4,40
0,0.358974358974359,15,4,40
0,0.384615384615385,15,4,40
0.0256410256410256,0.384615384615385,15,4,40
0.0256410256410256,0.41025641025641,15,4,40
0.0512820512820513,0.41025641025641,15,4,40
0.0512820512820513,0.435897435897436,15,4,40
0.0512820512820513,0.461538461538462,15,4,40
0.0512820512820513,0.512820512820513,15,4,40
0.0512820512820513,0.538461538461538,15,4,40
0.0512820512820513,0.564102564102564,15,4,40
0.0512820512820513,0.58974358974359,15,4,40
0.0769230769230769,0.58974358974359,15,4,40
0.0769230769230769,0.615384615384615,15,4,40
0.102564102564103,0.615384615384615,15,4,40
0.102564102564103,0.641025641025641,15,4,40
0.128205128205128,0.641025641025641,15,4,40
0.153846153846154,0.641025641025641,15,4,40
0.153846153846154,0.666666666666667,15,4,40
0.179487179487179,0.666666666666667,15,4,40
0.179487179487179,0.692307692307692,15,4,40
0.179487179487179,0.717948717948718,15,4,40
0.205128205128205,0.717948717948718,15,4,40
0.230769230769231,0.717948717948718,15,4,40
0.230769230769231,0.743589743589744,15,4,40
0.230769230769231,0.769230769230769,15,4,40
0.256410256410256,0.769230769230769,15,4,40
0.282051282051282,0.769230769230769,15,4,40
0.307692307692308,0.769230769230769,15,4,40
0.358974358974359,0.769230769230769,15,4,40
0.358974358974359,0.794871794871795,15,4,40
0.384615384615385,0.794871794871795,15,4,40
0.41025641025641,0.794871794871795,15,4,40
0.435897435897436,0.794871794871795,15,4,40
0.461538461538462,0.794871794871795,15,4,40
0.461538461538462,0.82051282051282,15,4,40
0.461538461538462,0.846153846153846,15,4,40
0.461538461538462,0.871794871794872,15,4,40
0.461538461538462,0.897435897435897,15,4,40
0.487179487179487,0.897435897435897,15,4,40
0.487179487179487,0.923076923076923,15,4,40
0.512820512820513,0.923076923076923,15,4,40
0.538461538461538,0.923076923076923,15,4,40
0.564102564102564,0.923076923076923,15,4,40
0.58974358974359,0.923076923076923,15,4,40
0.615384615384615,0.923076923076923,15,4,40
0.641025641025641,0.923076923076923,15,4,40
0.666666666666667,0.923076923076923,15,4,40
0.666666666666667,0.948717948717949,15,4,40
0.692307692307692,0.948717948717949,15,4,40
0.717948717948718,0.948717948717949,15,4,40
0.769230769230769,0.948717948717949,15,4,40
0.794871794871795,0.948717948717949,15,4,40
0.82051282051282,0.948717948717949,15,4,40
0.846153846153846,0.948717948717949,15,4,40
0.846153846153846,0.974358974358974,15,4,40
0.871794871794872,0.974358974358974,15,4,40
0.897435897435897,0.974358974358974,15,4,40
0.923076923076923,0.974358974358974,15,4,40
0.948717948717949,0.974358974358974,15,4,40
0.974358974358974,0.974358974358974,15,4,40
1,0.974358974358974,15,4,40
1,1,15,4,40
0,0,15,3,40
0,0.0263157894736842,15,3,40
0,0.0526315789473684,15,3,40
0,0.0789473684210526,15,3,40
0,0.131578947368421,15,3,40
0,0.157894736842105,15,3,40
