"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Filifactor_alocis",0.159309393367584,0,"0",0.0139876923076923,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Fretibacterium_fastidiosum",0.159309393367584,0,"0",0.00265807692307692,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Lactobacillus_curvatus",0.159309393367584,0.000205769230769231,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Lactobacillus_oris",0.159309393367584,0.000300961538461538,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Lactobacillus_sakei",0.159309393367584,5.67307692307692e-05,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Megasphaera_elsdenii",0.159309393367584,0,"0",0.0029625,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Mitsuokella_multacida",0.159309393367584,0.00568615384615385,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Prevotella_bergensis",0.159309393367584,0,"0",0.00316634615384615,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Prevotella_nigrescens",0.159309393367584,0,"0",0.00323076923076923,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Slackia_exigua",0.159309393367584,0,"0",0.000225,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Slackia_unclassified",0.159309393367584,0,"0",1.82692307692308e-05,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Streptococcus_agalactiae",0.159309393367584,0,"0",0.00168403846153846,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Streptococcus_dysgalactiae",0.159309393367584,0,"0",0.000212692307692308,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Treponema_medium",0.159309393367584,0,"0",0.000729615384615385,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Weissella_cibaria",0.159309393367584,0.000233461538461538,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Weissella_unclassified",0.159309393367584,0.000116538461538462,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Bacteroides_vulgatus",0.163165305437543,2.99595057692308,"1.265745",3.69456173076923,"2.28469","VogtmannE_2016",0.163165305437543,0.594126592058315,"Nodiff"
"Brachyspira_unclassified",0.163241656469076,0.00142096153846154,"0",3.21153846153846e-05,"0","VogtmannE_2016",0.163241656469076,0.594126592058315,"Nodiff"
"Megamonas_funiformis",0.163241656469076,0.0409428846153846,"0",0.000612307692307692,"0","VogtmannE_2016",0.163241656469076,0.594126592058315,"Nodiff"
"Peptoniphilus_harei",0.163241656469076,0.000144423076923077,"0",0.00550980769230769,"0","VogtmannE_2016",0.163241656469076,0.594126592058315,"Nodiff"
"Bacteroides_faecis",0.163810253342123,0.0921669230769231,"0",0.368325769230769,"0.000275","VogtmannE_2016",0.163810253342123,0.594126592058315,"Nodiff"
"Peptoniphilus_lacrimalis",0.168600752556011,2.25e-05,"0",0.0015,"0","VogtmannE_2016",0.168600752556011,0.594126592058315,"Nodiff"
"Streptococcus_intermedius",0.168600752556011,1.44230769230769e-05,"0",0.00951923076923077,"0","VogtmannE_2016",0.168600752556011,0.594126592058315,"Nodiff"
"Bacteroides_nordii",0.170811484697527,0.0116782692307692,"0",0.119555192307692,"0","VogtmannE_2016",0.170811484697527,0.594126592058315,"Nodiff"
"Clostridiaceae_bacterium_JC118",0.171595422342824,0.00839019230769231,"0",0.0143173076923077,"0.002195","VogtmannE_2016",0.171595422342824,0.594126592058315,"Nodiff"
"Megamonas_hypermegale",0.174090812483351,0.235819423076923,"0",0.0462717307692308,"0","VogtmannE_2016",0.174090812483351,0.594126592058315,"Nodiff"
"Erysipelotrichaceae_bacterium_2_2_44A",0.180891287384009,0.0181703846153846,"0.000825",0.0170017307692308,"0.001635","VogtmannE_2016",0.180891287384009,0.594126592058315,"Nodiff"
"Granulicatella_adiacens",0.185440491904798,0.000857115384615385,"0",0.00822269230769231,"0","VogtmannE_2016",0.185440491904798,0.594126592058315,"Nodiff"
"Granulicatella_elegans",0.185469660519468,0.000124807692307692,"0",0.0001525,"0","VogtmannE_2016",0.185469660519468,0.594126592058315,"Nodiff"
"Marvinbryantia_formatexigens",0.185469660519468,0.000195769230769231,"0",0.000108461538461538,"0","VogtmannE_2016",0.185469660519468,0.594126592058315,"Nodiff"
"Subdoligranulum_variabile",0.186659614068036,0.00344596153846154,"0.000245",0.00108288461538462,"0","VogtmannE_2016",0.186659614068036,0.594126592058315,"Nodiff"
"Ruminococcus_albus",0.187624916637835,0.00158846153846154,"0",0.00181115384615385,"0","VogtmannE_2016",0.187624916637835,0.594126592058315,"Nodiff"
"Streptococcus_sanguinis",0.191960525182068,0.003415,"0",0.00944288461538462,"0.000505","VogtmannE_2016",0.191960525182068,0.594126592058315,"Nodiff"
"Streptococcus_parasanguinis",0.200089095632807,0.1442625,"0.03143",0.293723846153846,"0.0429","VogtmannE_2016",0.200089095632807,0.594126592058315,"Nodiff"
"Bacteroides_salyersiae",0.209207397310369,0.277682307692308,"0",0.428666153846154,"0","VogtmannE_2016",0.209207397310369,0.594126592058315,"Nodiff"
"Phascolarctobacterium_succinatutens",0.213508323530742,0.761351730769231,"0",1.18460480769231,"0","VogtmannE_2016",0.213508323530742,0.594126592058315,"Nodiff"
"Eubacterium_eligens",0.214266532117568,1.78111576923077,"0.896275",1.39097346153846,"0.44521","VogtmannE_2016",0.214266532117568,0.594126592058315,"Nodiff"
"Parabacteroides_distasonis",0.217889728597295,1.00523365384615,"0.125705",1.00829961538462,"0.519885","VogtmannE_2016",0.217889728597295,0.594126592058315,"Nodiff"
"Anaerostipes_unclassified",0.219811697590612,0.00118173076923077,"0",0.0239898076923077,"0","VogtmannE_2016",0.219811697590612,0.594126592058315,"Nodiff"
