"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Enterococcus_italicus",0.222292708513491,0.00133868852459016,"0",0,"0","FengQ_2015",0.222292708513491,0.479603942421059,"Nodiff"
"Lactobacillus_versmoldensis",0.222292708513491,9.72131147540984e-05,"0",0,"0","FengQ_2015",0.222292708513491,0.479603942421059,"Nodiff"
"Staphylococcus_equorum",0.222292708513491,0.000734590163934426,"0",0,"0","FengQ_2015",0.222292708513491,0.479603942421059,"Nodiff"
"Lactococcus_lactis",0.228016549808462,0.0313326229508197,"0",0.0403773913043478,"0.003945","FengQ_2015",0.228016549808462,0.479603942421059,"Nodiff"
"Erysipelotrichaceae_bacterium_2_2_44A",0.240524317511758,0.0130437704918033,"0.00143",0.0147560869565217,"0.00273","FengQ_2015",0.240524317511758,0.479603942421059,"Nodiff"
"Akkermansia_muciniphila",0.244033985410533,3.19872606557377,"0.13616",3.74684326086957,"0.34114","FengQ_2015",0.244033985410533,0.479603942421059,"Nodiff"
"Odoribacter_laneus",0.246051156720715,0.0154214754098361,"0",0.00741869565217391,"0","FengQ_2015",0.246051156720715,0.479603942421059,"Nodiff"
"Alistipes_unclassified",0.248357427785917,0.0222214754098361,"0",0.319439565217391,"0","FengQ_2015",0.248357427785917,0.479603942421059,"Nodiff"
"Slackia_unclassified",0.249045154730926,7.9016393442623e-05,"0",0.00174804347826087,"0","FengQ_2015",0.249045154730926,0.479603942421059,"Nodiff"
"Adlercreutzia_equolifaciens",0.249472328742755,0.373257213114754,"0.23118",0.368330434782609,"0.06458","FengQ_2015",0.249472328742755,0.479603942421059,"Nodiff"
"Stenotrophomonas_unclassified",0.254947465717444,0.000545737704918033,"0",7.19565217391304e-05,"0","FengQ_2015",0.254947465717444,0.479603942421059,"Nodiff"
"Stenotrophomonas_maltophilia",0.256713783926735,0.00184803278688525,"0",0.000326086956521739,"0","FengQ_2015",0.256713783926735,0.479603942421059,"Nodiff"
"Acinetobacter_johnsonii",0.257348456908861,0,"0",0.000889565217391304,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Aggregatibacter_segnis",0.257348456908861,0,"0",3.69565217391304e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Brachyspira_unclassified",0.257348456908861,0,"0",1.04347826086957e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Brevibacterium_linens",0.257348456908861,0,"0",0.000176086956521739,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Bulleidia_extructa",0.257348456908861,0,"0",8.04347826086956e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Campylobacter_gracilis",0.257348456908861,0,"0",0.000249565217391304,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Campylobacter_showae",0.257348456908861,0,"0",3.47826086956522e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Chlamydophila_unclassified",0.257348456908861,0,"0",5.56521739130435e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Clostridium_sp_HGF2",0.257348456908861,0,"0",0.00227086956521739,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Corynebacterium_kroppenstedtii",0.257348456908861,0,"0",4.89130434782609e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Corynebacterium_propinquum",0.257348456908861,0,"0",9.45652173913043e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Cronobacter_sakazakii",0.257348456908861,0,"0",0.00672260869565217,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Cronobacter_unclassified",0.257348456908861,0,"0",4.1304347826087e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Cryptobacterium_curtum",0.257348456908861,0,"0",5.65217391304348e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Desulfovibrio_vulgaris",0.257348456908861,0,"0",0.00355282608695652,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Dialister_micraerophilus",0.257348456908861,0,"0",0.0047895652173913,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Dolosigranulum_pigrum",0.257348456908861,0,"0",1.71739130434783e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Eggerthia_catenaformis",0.257348456908861,0,"0",1.15217391304348e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Enterococcus_asini",0.257348456908861,0,"0",0.000147391304347826,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Enterococcus_malodoratus",0.257348456908861,0,"0",4.56521739130435e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Enterococcus_mundtii",0.257348456908861,0,"0",4.93478260869565e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Enterococcus_raffinosus",0.257348456908861,0,"0",0.000176086956521739,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Fusobacterium_sp_oral_taxon_370",0.257348456908861,0,"0",0.0498169565217391,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Fusobacterium_ulcerans",0.257348456908861,0,"0",0.000143478260869565,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Fusobacterium_varium",0.257348456908861,0,"0",0.000857826086956522,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Haemophilus_haemolyticus",0.257348456908861,0,"0",5.8695652173913e-06,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Kingella_oralis",0.257348456908861,0,"0",6.32608695652174e-05,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
"Klebsiella_sp_MS_92_3",0.257348456908861,0,"0",0.0563991304347826,"0","FengQ_2015",0.257348456908861,0.479603942421059,"Nodiff"
