"FPR","TPR","Predict","BaseModel"
0.0153846153846154,0.433333333333333,"PRJEB27928","VogtmannE_2016"
0.0153846153846154,0.45,"PRJEB27928","VogtmannE_2016"
0.0153846153846154,0.466666666666667,"PRJEB27928","VogtmannE_2016"
0.0153846153846154,0.483333333333333,"PRJEB27928","VogtmannE_2016"
0.0153846153846154,0.5,"PRJEB27928","VogtmannE_2016"
0.0153846153846154,0.516666666666667,"PRJEB27928","VogtmannE_2016"
0.0307692307692308,0.516666666666667,"PRJEB27928","VogtmannE_2016"
0.0307692307692308,0.533333333333333,"PRJEB27928","VogtmannE_2016"
0.0307692307692308,0.55,"PRJEB27928","VogtmannE_2016"
0.0461538461538462,0.55,"PRJEB27928","VogtmannE_2016"
0.0461538461538462,0.583333333333333,"PRJEB27928","VogtmannE_2016"
0.0923076923076923,0.583333333333333,"PRJEB27928","VogtmannE_2016"
0.107692307692308,0.583333333333333,"PRJEB27928","VogtmannE_2016"
0.107692307692308,0.6,"PRJEB27928","VogtmannE_2016"
0.107692307692308,0.616666666666667,"PRJEB27928","VogtmannE_2016"
0.107692307692308,0.633333333333333,"PRJEB27928","VogtmannE_2016"
0.123076923076923,0.633333333333333,"PRJEB27928","VogtmannE_2016"
0.123076923076923,0.65,"PRJEB27928","VogtmannE_2016"
0.138461538461538,0.65,"PRJEB27928","VogtmannE_2016"
0.138461538461538,0.666666666666667,"PRJEB27928","VogtmannE_2016"
0.153846153846154,0.666666666666667,"PRJEB27928","VogtmannE_2016"
0.153846153846154,0.683333333333333,"PRJEB27928","VogtmannE_2016"
0.153846153846154,0.7,"PRJEB27928","VogtmannE_2016"
0.169230769230769,0.7,"PRJEB27928","VogtmannE_2016"
0.184615384615385,0.7,"PRJEB27928","VogtmannE_2016"
0.215384615384615,0.7,"PRJEB27928","VogtmannE_2016"
0.215384615384615,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.230769230769231,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.246153846153846,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.261538461538462,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.276923076923077,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.292307692307692,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.323076923076923,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.384615384615385,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.4,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.415384615384615,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.430769230769231,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.446153846153846,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.461538461538462,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.476923076923077,0.716666666666667,"PRJEB27928","VogtmannE_2016"
0.476923076923077,0.733333333333333,"PRJEB27928","VogtmannE_2016"
0.492307692307692,0.733333333333333,"PRJEB27928","VogtmannE_2016"
0.507692307692308,0.733333333333333,"PRJEB27928","VogtmannE_2016"
0.507692307692308,0.75,"PRJEB27928","VogtmannE_2016"
0.523076923076923,0.75,"PRJEB27928","VogtmannE_2016"
0.538461538461538,0.75,"PRJEB27928","VogtmannE_2016"
0.569230769230769,0.75,"PRJEB27928","VogtmannE_2016"
0.661538461538462,0.766666666666667,"PRJEB27928","VogtmannE_2016"
0.676923076923077,0.766666666666667,"PRJEB27928","VogtmannE_2016"
0.676923076923077,0.783333333333333,"PRJEB27928","VogtmannE_2016"
0.676923076923077,0.8,"PRJEB27928","VogtmannE_2016"
0.692307692307692,0.8,"PRJEB27928","VogtmannE_2016"
0.707692307692308,0.8,"PRJEB27928","VogtmannE_2016"
0.723076923076923,0.8,"PRJEB27928","VogtmannE_2016"
0.738461538461539,0.816666666666667,"PRJEB27928","VogtmannE_2016"
0.738461538461539,0.833333333333333,"PRJEB27928","VogtmannE_2016"
0.738461538461539,0.85,"PRJEB27928","VogtmannE_2016"
0.738461538461539,0.866666666666667,"PRJEB27928","VogtmannE_2016"
0.753846153846154,0.866666666666667,"PRJEB27928","VogtmannE_2016"
0.753846153846154,0.883333333333333,"PRJEB27928","VogtmannE_2016"
0.753846153846154,0.9,"PRJEB27928","VogtmannE_2016"
0.769230769230769,0.9,"PRJEB27928","VogtmannE_2016"
0.784615384615385,0.9,"PRJEB27928","VogtmannE_2016"
0.8,0.9,"PRJEB27928","VogtmannE_2016"
0.8,0.916666666666667,"PRJEB27928","VogtmannE_2016"
0.815384615384615,0.916666666666667,"PRJEB27928","VogtmannE_2016"
0.830769230769231,0.916666666666667,"PRJEB27928","VogtmannE_2016"
0.846153846153846,0.916666666666667,"PRJEB27928","VogtmannE_2016"
0.846153846153846,0.933333333333333,"PRJEB27928","VogtmannE_2016"
0.861538461538462,0.933333333333333,"PRJEB27928","VogtmannE_2016"
0.876923076923077,0.933333333333333,"PRJEB27928","VogtmannE_2016"
0.876923076923077,0.95,"PRJEB27928","VogtmannE_2016"
0.876923076923077,0.966666666666667,"PRJEB27928","VogtmannE_2016"
0.892307692307692,0.966666666666667,"PRJEB27928","VogtmannE_2016"
0.923076923076923,0.966666666666667,"PRJEB27928","VogtmannE_2016"
0.938461538461538,0.966666666666667,"PRJEB27928","VogtmannE_2016"
0.953846153846154,0.966666666666667,"PRJEB27928","VogtmannE_2016"
0.984615384615385,0.966666666666667,"PRJEB27928","VogtmannE_2016"
1,0.966666666666667,"PRJEB27928","VogtmannE_2016"
1,0.983333333333333,"PRJEB27928","VogtmannE_2016"
1,1,"PRJEB27928","VogtmannE_2016"
0,0,"PRJDB4176","VogtmannE_2016"
0,0.025,"PRJDB4176","VogtmannE_2016"
0,0.05,"PRJDB4176","VogtmannE_2016"
0,0.075,"PRJDB4176","VogtmannE_2016"
0,0.125,"PRJDB4176","VogtmannE_2016"
0,0.15,"PRJDB4176","VogtmannE_2016"
0,0.175,"PRJDB4176","VogtmannE_2016"
0.025,0.175,"PRJDB4176","VogtmannE_2016"
0.025,0.2,"PRJDB4176","VogtmannE_2016"
0.025,0.225,"PRJDB4176","VogtmannE_2016"
0.05,0.225,"PRJDB4176","VogtmannE_2016"
0.05,0.25,"PRJDB4176","VogtmannE_2016"
0.05,0.275,"PRJDB4176","VogtmannE_2016"
0.075,0.275,"PRJDB4176","VogtmannE_2016"
0.1,0.275,"PRJDB4176","VogtmannE_2016"
0.1,0.3,"PRJDB4176","VogtmannE_2016"
0.1,0.325,"PRJDB4176","VogtmannE_2016"
0.1,0.35,"PRJDB4176","VogtmannE_2016"
0.1,0.375,"PRJDB4176","VogtmannE_2016"
0.1,0.4,"PRJDB4176","VogtmannE_2016"
0.1,0.425,"PRJDB4176","VogtmannE_2016"
0.1,0.475,"PRJDB4176","VogtmannE_2016"
0.1,0.5,"PRJDB4176","VogtmannE_2016"
0.1,0.525,"PRJDB4176","VogtmannE_2016"
0.1,0.55,"PRJDB4176","VogtmannE_2016"
0.1,0.575,"PRJDB4176","VogtmannE_2016"
0.1,0.6,"PRJDB4176","VogtmannE_2016"
0.125,0.6,"PRJDB4176","VogtmannE_2016"
0.15,0.6,"PRJDB4176","VogtmannE_2016"
0.15,0.625,"PRJDB4176","VogtmannE_2016"
0.175,0.625,"PRJDB4176","VogtmannE_2016"
0.2,0.625,"PRJDB4176","VogtmannE_2016"
0.2,0.65,"PRJDB4176","VogtmannE_2016"
0.225,0.65,"PRJDB4176","VogtmannE_2016"
0.25,0.65,"PRJDB4176","VogtmannE_2016"
0.25,0.675,"PRJDB4176","VogtmannE_2016"
0.275,0.675,"PRJDB4176","VogtmannE_2016"
0.275,0.7,"PRJDB4176","VogtmannE_2016"
0.35,0.725,"PRJDB4176","VogtmannE_2016"
0.375,0.75,"PRJDB4176","VogtmannE_2016"
0.375,0.775,"PRJDB4176","VogtmannE_2016"
0.4,0.775,"PRJDB4176","VogtmannE_2016"
0.4,0.8,"PRJDB4176","VogtmannE_2016"
0.4,0.825,"PRJDB4176","VogtmannE_2016"
0.425,0.825,"PRJDB4176","VogtmannE_2016"
0.425,0.85,"PRJDB4176","VogtmannE_2016"
0.45,0.85,"PRJDB4176","VogtmannE_2016"
0.45,0.875,"PRJDB4176","VogtmannE_2016"
0.475,0.875,"PRJDB4176","VogtmannE_2016"
0.5,0.875,"PRJDB4176","VogtmannE_2016"
0.525,0.875,"PRJDB4176","VogtmannE_2016"
0.55,0.875,"PRJDB4176","VogtmannE_2016"
0.575,0.9,"PRJDB4176","VogtmannE_2016"
0.6,0.9,"PRJDB4176","VogtmannE_2016"
0.625,0.9,"PRJDB4176","VogtmannE_2016"
0.675,0.9,"PRJDB4176","VogtmannE_2016"
0.7,0.9,"PRJDB4176","VogtmannE_2016"
0.725,0.925,"PRJDB4176","VogtmannE_2016"
0.775,0.925,"PRJDB4176","VogtmannE_2016"
0.85,0.925,"PRJDB4176","VogtmannE_2016"
0.85,0.95,"PRJDB4176","VogtmannE_2016"
0.875,0.95,"PRJDB4176","VogtmannE_2016"
0.9,0.95,"PRJDB4176","VogtmannE_2016"
0.925,0.95,"PRJDB4176","VogtmannE_2016"
0.95,0.95,"PRJDB4176","VogtmannE_2016"
0.95,0.975,"PRJDB4176","VogtmannE_2016"
0.975,0.975,"PRJDB4176","VogtmannE_2016"
0.975,1,"PRJDB4176","VogtmannE_2016"
1,1,"PRJDB4176","VogtmannE_2016"
0,0,"ZellerG_2014","VogtmannE_2016"
0,0.0188679245283019,"ZellerG_2014","VogtmannE_2016"
0,0.0377358490566038,"ZellerG_2014","VogtmannE_2016"
0,0.0566037735849057,"ZellerG_2014","VogtmannE_2016"
0,0.0754716981132075,"ZellerG_2014","VogtmannE_2016"
0,0.0943396226415094,"ZellerG_2014","VogtmannE_2016"
0,0.113207547169811,"ZellerG_2014","VogtmannE_2016"
0,0.132075471698113,"ZellerG_2014","VogtmannE_2016"
0,0.169811320754717,"ZellerG_2014","VogtmannE_2016"
0,0.188679245283019,"ZellerG_2014","VogtmannE_2016"
0,0.226415094339623,"ZellerG_2014","VogtmannE_2016"
0,0.283018867924528,"ZellerG_2014","VogtmannE_2016"
0,0.30188679245283,"ZellerG_2014","VogtmannE_2016"
0,0.320754716981132,"ZellerG_2014","VogtmannE_2016"
0,0.339622641509434,"ZellerG_2014","VogtmannE_2016"
0.0163934426229508,0.339622641509434,"ZellerG_2014","VogtmannE_2016"
0.0163934426229508,0.358490566037736,"ZellerG_2014","VogtmannE_2016"
0.0327868852459016,0.358490566037736,"ZellerG_2014","VogtmannE_2016"
0.0491803278688525,0.358490566037736,"ZellerG_2014","VogtmannE_2016"
0.0491803278688525,0.377358490566038,"ZellerG_2014","VogtmannE_2016"
0.0491803278688525,0.39622641509434,"ZellerG_2014","VogtmannE_2016"
0.0491803278688525,0.415094339622642,"ZellerG_2014","VogtmannE_2016"
0.0491803278688525,0.433962264150943,"ZellerG_2014","VogtmannE_2016"
0.0819672131147541,0.433962264150943,"ZellerG_2014","VogtmannE_2016"
0.0983606557377049,0.433962264150943,"ZellerG_2014","VogtmannE_2016"
0.0983606557377049,0.452830188679245,"ZellerG_2014","VogtmannE_2016"
0.114754098360656,0.452830188679245,"ZellerG_2014","VogtmannE_2016"
0.114754098360656,0.471698113207547,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.471698113207547,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.490566037735849,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.509433962264151,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.528301886792453,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.547169811320755,"ZellerG_2014","VogtmannE_2016"
0.147540983606557,0.584905660377358,"ZellerG_2014","VogtmannE_2016"
0.163934426229508,0.584905660377358,"ZellerG_2014","VogtmannE_2016"
0.163934426229508,0.60377358490566,"ZellerG_2014","VogtmannE_2016"
0.180327868852459,0.60377358490566,"ZellerG_2014","VogtmannE_2016"
0.180327868852459,0.622641509433962,"ZellerG_2014","VogtmannE_2016"
0.180327868852459,0.641509433962264,"ZellerG_2014","VogtmannE_2016"
0.19672131147541,0.660377358490566,"ZellerG_2014","VogtmannE_2016"
0.245901639344262,0.660377358490566,"ZellerG_2014","VogtmannE_2016"
0.245901639344262,0.679245283018868,"ZellerG_2014","VogtmannE_2016"
0.245901639344262,0.69811320754717,"ZellerG_2014","VogtmannE_2016"
0.262295081967213,0.69811320754717,"ZellerG_2014","VogtmannE_2016"
0.278688524590164,0.69811320754717,"ZellerG_2014","VogtmannE_2016"
0.295081967213115,0.69811320754717,"ZellerG_2014","VogtmannE_2016"
0.295081967213115,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.327868852459016,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.360655737704918,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.377049180327869,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.39344262295082,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.409836065573771,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.442622950819672,0.716981132075472,"ZellerG_2014","VogtmannE_2016"
0.442622950819672,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.459016393442623,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.475409836065574,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.491803278688525,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.508196721311475,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.524590163934426,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.540983606557377,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.557377049180328,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.573770491803279,0.735849056603774,"ZellerG_2014","VogtmannE_2016"
0.573770491803279,0.754716981132076,"ZellerG_2014","VogtmannE_2016"
0.573770491803279,0.773584905660377,"ZellerG_2014","VogtmannE_2016"
0.573770491803279,0.792452830188679,"ZellerG_2014","VogtmannE_2016"
0.590163934426229,0.792452830188679,"ZellerG_2014","VogtmannE_2016"
0.60655737704918,0.811320754716981,"ZellerG_2014","VogtmannE_2016"
0.622950819672131,0.811320754716981,"ZellerG_2014","VogtmannE_2016"
0.639344262295082,0.811320754716981,"ZellerG_2014","VogtmannE_2016"
0.655737704918033,0.811320754716981,"ZellerG_2014","VogtmannE_2016"
0.655737704918033,0.830188679245283,"ZellerG_2014","VogtmannE_2016"
0.688524590163934,0.830188679245283,"ZellerG_2014","VogtmannE_2016"
0.688524590163934,0.849056603773585,"ZellerG_2014","VogtmannE_2016"
0.704918032786885,0.867924528301887,"ZellerG_2014","VogtmannE_2016"
0.721311475409836,0.867924528301887,"ZellerG_2014","VogtmannE_2016"
0.737704918032787,0.867924528301887,"ZellerG_2014","VogtmannE_2016"
0.737704918032787,0.886792452830189,"ZellerG_2014","VogtmannE_2016"
0.754098360655738,0.886792452830189,"ZellerG_2014","VogtmannE_2016"
0.770491803278688,0.886792452830189,"ZellerG_2014","VogtmannE_2016"
0.786885245901639,0.886792452830189,"ZellerG_2014","VogtmannE_2016"
0.819672131147541,0.886792452830189,"ZellerG_2014","VogtmannE_2016"
0.819672131147541,0.905660377358491,"ZellerG_2014","VogtmannE_2016"
0.836065573770492,0.905660377358491,"ZellerG_2014","VogtmannE_2016"
0.836065573770492,0.924528301886792,"ZellerG_2014","VogtmannE_2016"
0.852459016393443,0.924528301886792,"ZellerG_2014","VogtmannE_2016"
0.868852459016393,0.924528301886792,"ZellerG_2014","VogtmannE_2016"
0.868852459016393,0.943396226415094,"ZellerG_2014","VogtmannE_2016"
0.868852459016393,0.962264150943396,"ZellerG_2014","VogtmannE_2016"
0.885245901639344,0.962264150943396,"ZellerG_2014","VogtmannE_2016"
0.901639344262295,0.962264150943396,"ZellerG_2014","VogtmannE_2016"
0.901639344262295,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
0.918032786885246,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
0.934426229508197,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
0.950819672131147,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
0.967213114754098,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
1,0.981132075471698,"ZellerG_2014","VogtmannE_2016"
1,1,"ZellerG_2014","VogtmannE_2016"
0,0,"YuJ_2015","VogtmannE_2016"
0,0.0133333333333333,"YuJ_2015","VogtmannE_2016"
0,0.0266666666666667,"YuJ_2015","VogtmannE_2016"
0,0.04,"YuJ_2015","VogtmannE_2016"
0,0.0533333333333333,"YuJ_2015","VogtmannE_2016"
0,0.08,"YuJ_2015","VogtmannE_2016"
0,0.0933333333333333,"YuJ_2015","VogtmannE_2016"
0,0.12,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.12,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.146666666666667,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.16,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.173333333333333,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.186666666666667,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.2,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.213333333333333,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.226666666666667,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.24,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.253333333333333,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.266666666666667,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.28,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.293333333333333,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.32,"YuJ_2015","VogtmannE_2016"
0.0188679245283019,0.333333333333333,"YuJ_2015","VogtmannE_2016"
0.0377358490566038,0.346666666666667,"YuJ_2015","VogtmannE_2016"
0.0377358490566038,0.36,"YuJ_2015","VogtmannE_2016"
0.0377358490566038,0.373333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.373333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.386666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.4,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.413333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.426666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.453333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.466666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.48,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.493333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.506666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.533333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.546666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.56,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.586666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.6,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.613333333333333,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.626666666666667,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.64,"YuJ_2015","VogtmannE_2016"
0.0566037735849057,0.653333333333333,"YuJ_2015","VogtmannE_2016"
0.0754716981132075,0.653333333333333,"YuJ_2015","VogtmannE_2016"
0.0943396226415094,0.653333333333333,"YuJ_2015","VogtmannE_2016"
0.0943396226415094,0.68,"YuJ_2015","VogtmannE_2016"
0.0943396226415094,0.693333333333333,"YuJ_2015","VogtmannE_2016"
0.0943396226415094,0.706666666666667,"YuJ_2015","VogtmannE_2016"
0.0943396226415094,0.72,"YuJ_2015","VogtmannE_2016"
0.113207547169811,0.72,"YuJ_2015","VogtmannE_2016"
0.113207547169811,0.733333333333333,"YuJ_2015","VogtmannE_2016"
0.113207547169811,0.746666666666667,"YuJ_2015","VogtmannE_2016"
0.132075471698113,0.746666666666667,"YuJ_2015","VogtmannE_2016"
0.150943396226415,0.76,"YuJ_2015","VogtmannE_2016"
0.169811320754717,0.76,"YuJ_2015","VogtmannE_2016"
0.188679245283019,0.76,"YuJ_2015","VogtmannE_2016"
0.207547169811321,0.76,"YuJ_2015","VogtmannE_2016"
0.226415094339623,0.76,"YuJ_2015","VogtmannE_2016"
0.264150943396226,0.76,"YuJ_2015","VogtmannE_2016"
0.264150943396226,0.773333333333333,"YuJ_2015","VogtmannE_2016"
0.283018867924528,0.773333333333333,"YuJ_2015","VogtmannE_2016"
0.320754716981132,0.773333333333333,"YuJ_2015","VogtmannE_2016"
0.320754716981132,0.786666666666667,"YuJ_2015","VogtmannE_2016"
0.320754716981132,0.8,"YuJ_2015","VogtmannE_2016"
0.339622641509434,0.8,"YuJ_2015","VogtmannE_2016"
0.339622641509434,0.813333333333333,"YuJ_2015","VogtmannE_2016"
0.339622641509434,0.826666666666667,"YuJ_2015","VogtmannE_2016"
0.358490566037736,0.826666666666667,"YuJ_2015","VogtmannE_2016"
0.377358490566038,0.826666666666667,"YuJ_2015","VogtmannE_2016"
0.377358490566038,0.84,"YuJ_2015","VogtmannE_2016"
0.39622641509434,0.84,"YuJ_2015","VogtmannE_2016"
0.415094339622642,0.84,"YuJ_2015","VogtmannE_2016"
0.415094339622642,0.853333333333333,"YuJ_2015","VogtmannE_2016"
0.433962264150943,0.853333333333333,"YuJ_2015","VogtmannE_2016"
0.433962264150943,0.866666666666667,"YuJ_2015","VogtmannE_2016"
0.452830188679245,0.866666666666667,"YuJ_2015","VogtmannE_2016"
0.452830188679245,0.88,"YuJ_2015","VogtmannE_2016"
0.471698113207547,0.88,"YuJ_2015","VogtmannE_2016"
0.509433962264151,0.88,"YuJ_2015","VogtmannE_2016"
0.528301886792453,0.88,"YuJ_2015","VogtmannE_2016"
0.547169811320755,0.88,"YuJ_2015","VogtmannE_2016"
0.566037735849057,0.88,"YuJ_2015","VogtmannE_2016"
0.584905660377358,0.88,"YuJ_2015","VogtmannE_2016"
0.60377358490566,0.88,"YuJ_2015","VogtmannE_2016"
0.622641509433962,0.893333333333333,"YuJ_2015","VogtmannE_2016"
0.641509433962264,0.893333333333333,"YuJ_2015","VogtmannE_2016"
0.660377358490566,0.893333333333333,"YuJ_2015","VogtmannE_2016"
0.660377358490566,0.906666666666667,"YuJ_2015","VogtmannE_2016"
0.679245283018868,0.906666666666667,"YuJ_2015","VogtmannE_2016"
0.679245283018868,0.92,"YuJ_2015","VogtmannE_2016"
0.69811320754717,0.92,"YuJ_2015","VogtmannE_2016"
0.716981132075472,0.92,"YuJ_2015","VogtmannE_2016"
0.735849056603774,0.92,"YuJ_2015","VogtmannE_2016"
0.754716981132076,0.92,"YuJ_2015","VogtmannE_2016"
0.773584905660377,0.933333333333333,"YuJ_2015","VogtmannE_2016"
0.773584905660377,0.946666666666667,"YuJ_2015","VogtmannE_2016"
0.773584905660377,0.96,"YuJ_2015","VogtmannE_2016"
0.811320754716981,0.96,"YuJ_2015","VogtmannE_2016"
0.830188679245283,0.96,"YuJ_2015","VogtmannE_2016"
0.849056603773585,0.96,"YuJ_2015","VogtmannE_2016"
0.849056603773585,0.973333333333333,"YuJ_2015","VogtmannE_2016"
0.867924528301887,0.973333333333333,"YuJ_2015","VogtmannE_2016"
0.886792452830189,0.973333333333333,"YuJ_2015","VogtmannE_2016"
0.905660377358491,0.973333333333333,"YuJ_2015","VogtmannE_2016"
0.905660377358491,0.986666666666667,"YuJ_2015","VogtmannE_2016"
0.924528301886792,0.986666666666667,"YuJ_2015","VogtmannE_2016"
0.943396226415094,0.986666666666667,"YuJ_2015","VogtmannE_2016"
0.981132075471698,0.986666666666667,"YuJ_2015","VogtmannE_2016"
0.981132075471698,1,"YuJ_2015","VogtmannE_2016"
1,1,"YuJ_2015","VogtmannE_2016"
0,0,"ThomasAM_2018b","VogtmannE_2016"
0,0.03125,"ThomasAM_2018b","VogtmannE_2016"
0,0.0625,"ThomasAM_2018b","VogtmannE_2016"
0,0.125,"ThomasAM_2018b","VogtmannE_2016"
0,0.15625,"ThomasAM_2018b","VogtmannE_2016"
0,0.1875,"ThomasAM_2018b","VogtmannE_2016"
0,0.21875,"ThomasAM_2018b","VogtmannE_2016"
0,0.25,"ThomasAM_2018b","VogtmannE_2016"
0,0.28125,"ThomasAM_2018b","VogtmannE_2016"
0,0.3125,"ThomasAM_2018b","VogtmannE_2016"
0,0.34375,"ThomasAM_2018b","VogtmannE_2016"
0,0.375,"ThomasAM_2018b","VogtmannE_2016"
0,0.40625,"ThomasAM_2018b","VogtmannE_2016"
0,0.4375,"ThomasAM_2018b","VogtmannE_2016"
0,0.46875,"ThomasAM_2018b","VogtmannE_2016"
0,0.5,"ThomasAM_2018b","VogtmannE_2016"
0,0.53125,"ThomasAM_2018b","VogtmannE_2016"
0,0.5625,"ThomasAM_2018b","VogtmannE_2016"
0.0357142857142857,0.5625,"ThomasAM_2018b","VogtmannE_2016"
0.0357142857142857,0.59375,"ThomasAM_2018b","VogtmannE_2016"
0.0357142857142857,0.625,"ThomasAM_2018b","VogtmannE_2016"
0.0714285714285714,0.625,"ThomasAM_2018b","VogtmannE_2016"
0.107142857142857,0.625,"ThomasAM_2018b","VogtmannE_2016"
0.107142857142857,0.65625,"ThomasAM_2018b","VogtmannE_2016"
0.142857142857143,0.65625,"ThomasAM_2018b","VogtmannE_2016"
0.142857142857143,0.6875,"ThomasAM_2018b","VogtmannE_2016"
0.142857142857143,0.71875,"ThomasAM_2018b","VogtmannE_2016"
0.142857142857143,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.178571428571429,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.214285714285714,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.25,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.321428571428571,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.357142857142857,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.392857142857143,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.428571428571429,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.464285714285714,0.75,"ThomasAM_2018b","VogtmannE_2016"
0.5,0.78125,"ThomasAM_2018b","VogtmannE_2016"
0.571428571428571,0.78125,"ThomasAM_2018b","VogtmannE_2016"
0.607142857142857,0.78125,"ThomasAM_2018b","VogtmannE_2016"
0.607142857142857,0.8125,"ThomasAM_2018b","VogtmannE_2016"
0.607142857142857,0.84375,"ThomasAM_2018b","VogtmannE_2016"
0.642857142857143,0.84375,"ThomasAM_2018b","VogtmannE_2016"
0.642857142857143,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.678571428571429,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.714285714285714,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.75,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.785714285714286,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.821428571428571,0.875,"ThomasAM_2018b","VogtmannE_2016"
0.821428571428571,0.90625,"ThomasAM_2018b","VogtmannE_2016"
0.821428571428571,0.9375,"ThomasAM_2018b","VogtmannE_2016"
0.857142857142857,0.9375,"ThomasAM_2018b","VogtmannE_2016"
0.857142857142857,0.96875,"ThomasAM_2018b","VogtmannE_2016"
0.857142857142857,1,"ThomasAM_2018b","VogtmannE_2016"
0.928571428571429,1,"ThomasAM_2018b","VogtmannE_2016"
0.964285714285714,1,"ThomasAM_2018b","VogtmannE_2016"
1,1,"ThomasAM_2018b","VogtmannE_2016"
0,0,"ThomasAM_2018a","VogtmannE_2016"
0,0.0344827586206897,"ThomasAM_2018a","VogtmannE_2016"
0,0.0689655172413793,"ThomasAM_2018a","VogtmannE_2016"
