"FPR","TPR","Predict","BaseModel"
0.261538461538462,0.5,"PRJEB27928","ThomasAM_2018a"
0.292307692307692,0.533333333333333,"PRJEB27928","ThomasAM_2018a"
0.323076923076923,0.533333333333333,"PRJEB27928","ThomasAM_2018a"
0.338461538461538,0.55,"PRJEB27928","ThomasAM_2018a"
0.353846153846154,0.55,"PRJEB27928","ThomasAM_2018a"
0.369230769230769,0.55,"PRJEB27928","ThomasAM_2018a"
0.384615384615385,0.55,"PRJEB27928","ThomasAM_2018a"
0.4,0.55,"PRJEB27928","ThomasAM_2018a"
0.415384615384615,0.55,"PRJEB27928","ThomasAM_2018a"
0.430769230769231,0.566666666666667,"PRJEB27928","ThomasAM_2018a"
0.430769230769231,0.583333333333333,"PRJEB27928","ThomasAM_2018a"
0.430769230769231,0.6,"PRJEB27928","ThomasAM_2018a"
0.430769230769231,0.616666666666667,"PRJEB27928","ThomasAM_2018a"
0.446153846153846,0.616666666666667,"PRJEB27928","ThomasAM_2018a"
0.461538461538462,0.616666666666667,"PRJEB27928","ThomasAM_2018a"
0.476923076923077,0.633333333333333,"PRJEB27928","ThomasAM_2018a"
0.476923076923077,0.65,"PRJEB27928","ThomasAM_2018a"
0.492307692307692,0.65,"PRJEB27928","ThomasAM_2018a"
0.523076923076923,0.65,"PRJEB27928","ThomasAM_2018a"
0.523076923076923,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.553846153846154,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.569230769230769,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.615384615384615,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.630769230769231,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.646153846153846,0.666666666666667,"PRJEB27928","ThomasAM_2018a"
0.676923076923077,0.683333333333333,"PRJEB27928","ThomasAM_2018a"
0.676923076923077,0.7,"PRJEB27928","ThomasAM_2018a"
0.676923076923077,0.716666666666667,"PRJEB27928","ThomasAM_2018a"
0.676923076923077,0.733333333333333,"PRJEB27928","ThomasAM_2018a"
0.676923076923077,0.75,"PRJEB27928","ThomasAM_2018a"
0.692307692307692,0.766666666666667,"PRJEB27928","ThomasAM_2018a"
0.692307692307692,0.783333333333333,"PRJEB27928","ThomasAM_2018a"
0.692307692307692,0.816666666666667,"PRJEB27928","ThomasAM_2018a"
0.692307692307692,0.833333333333333,"PRJEB27928","ThomasAM_2018a"
0.707692307692308,0.85,"PRJEB27928","ThomasAM_2018a"
0.723076923076923,0.85,"PRJEB27928","ThomasAM_2018a"
0.738461538461539,0.866666666666667,"PRJEB27928","ThomasAM_2018a"
0.753846153846154,0.866666666666667,"PRJEB27928","ThomasAM_2018a"
0.769230769230769,0.866666666666667,"PRJEB27928","ThomasAM_2018a"
0.769230769230769,0.883333333333333,"PRJEB27928","ThomasAM_2018a"
0.769230769230769,0.9,"PRJEB27928","ThomasAM_2018a"
0.784615384615385,0.916666666666667,"PRJEB27928","ThomasAM_2018a"
0.815384615384615,0.916666666666667,"PRJEB27928","ThomasAM_2018a"
0.830769230769231,0.916666666666667,"PRJEB27928","ThomasAM_2018a"
0.846153846153846,0.916666666666667,"PRJEB27928","ThomasAM_2018a"
0.861538461538462,0.916666666666667,"PRJEB27928","ThomasAM_2018a"
0.861538461538462,0.933333333333333,"PRJEB27928","ThomasAM_2018a"
0.861538461538462,0.95,"PRJEB27928","ThomasAM_2018a"
0.876923076923077,0.95,"PRJEB27928","ThomasAM_2018a"
0.892307692307692,0.95,"PRJEB27928","ThomasAM_2018a"
0.907692307692308,0.95,"PRJEB27928","ThomasAM_2018a"
0.923076923076923,0.966666666666667,"PRJEB27928","ThomasAM_2018a"
0.938461538461538,0.983333333333333,"PRJEB27928","ThomasAM_2018a"
0.953846153846154,0.983333333333333,"PRJEB27928","ThomasAM_2018a"
0.953846153846154,1,"PRJEB27928","ThomasAM_2018a"
0.984615384615385,1,"PRJEB27928","ThomasAM_2018a"
1,1,"PRJEB27928","ThomasAM_2018a"
0,0,"PRJDB4176","ThomasAM_2018a"
0,0.025,"PRJDB4176","ThomasAM_2018a"
0,0.05,"PRJDB4176","ThomasAM_2018a"
0,0.075,"PRJDB4176","ThomasAM_2018a"
0,0.1,"PRJDB4176","ThomasAM_2018a"
0,0.125,"PRJDB4176","ThomasAM_2018a"
0,0.15,"PRJDB4176","ThomasAM_2018a"
0.025,0.15,"PRJDB4176","ThomasAM_2018a"
0.025,0.175,"PRJDB4176","ThomasAM_2018a"
0.025,0.2,"PRJDB4176","ThomasAM_2018a"
0.025,0.225,"PRJDB4176","ThomasAM_2018a"
0.05,0.225,"PRJDB4176","ThomasAM_2018a"
0.075,0.225,"PRJDB4176","ThomasAM_2018a"
0.1,0.225,"PRJDB4176","ThomasAM_2018a"
0.1,0.25,"PRJDB4176","ThomasAM_2018a"
0.125,0.25,"PRJDB4176","ThomasAM_2018a"
0.15,0.25,"PRJDB4176","ThomasAM_2018a"
0.175,0.25,"PRJDB4176","ThomasAM_2018a"
0.175,0.275,"PRJDB4176","ThomasAM_2018a"
0.175,0.3,"PRJDB4176","ThomasAM_2018a"
0.2,0.3,"PRJDB4176","ThomasAM_2018a"
0.225,0.325,"PRJDB4176","ThomasAM_2018a"
0.225,0.35,"PRJDB4176","ThomasAM_2018a"
0.25,0.35,"PRJDB4176","ThomasAM_2018a"
0.275,0.35,"PRJDB4176","ThomasAM_2018a"
0.3,0.375,"PRJDB4176","ThomasAM_2018a"
0.3,0.4,"PRJDB4176","ThomasAM_2018a"
0.3,0.425,"PRJDB4176","ThomasAM_2018a"
0.325,0.425,"PRJDB4176","ThomasAM_2018a"
0.35,0.425,"PRJDB4176","ThomasAM_2018a"
0.375,0.45,"PRJDB4176","ThomasAM_2018a"
0.4,0.45,"PRJDB4176","ThomasAM_2018a"
0.4,0.475,"PRJDB4176","ThomasAM_2018a"
0.425,0.5,"PRJDB4176","ThomasAM_2018a"
0.425,0.525,"PRJDB4176","ThomasAM_2018a"
0.425,0.55,"PRJDB4176","ThomasAM_2018a"
0.45,0.6,"PRJDB4176","ThomasAM_2018a"
0.45,0.625,"PRJDB4176","ThomasAM_2018a"
0.5,0.625,"PRJDB4176","ThomasAM_2018a"
0.55,0.625,"PRJDB4176","ThomasAM_2018a"
0.55,0.65,"PRJDB4176","ThomasAM_2018a"
0.6,0.675,"PRJDB4176","ThomasAM_2018a"
0.625,0.675,"PRJDB4176","ThomasAM_2018a"
0.65,0.675,"PRJDB4176","ThomasAM_2018a"
0.675,0.675,"PRJDB4176","ThomasAM_2018a"
0.75,0.7,"PRJDB4176","ThomasAM_2018a"
0.75,0.725,"PRJDB4176","ThomasAM_2018a"
0.775,0.725,"PRJDB4176","ThomasAM_2018a"
0.775,0.75,"PRJDB4176","ThomasAM_2018a"
0.8,0.75,"PRJDB4176","ThomasAM_2018a"
0.8,0.775,"PRJDB4176","ThomasAM_2018a"
0.825,0.775,"PRJDB4176","ThomasAM_2018a"
0.85,0.775,"PRJDB4176","ThomasAM_2018a"
0.85,0.8,"PRJDB4176","ThomasAM_2018a"
0.875,0.8,"PRJDB4176","ThomasAM_2018a"
0.875,0.825,"PRJDB4176","ThomasAM_2018a"
0.9,0.825,"PRJDB4176","ThomasAM_2018a"
0.9,0.85,"PRJDB4176","ThomasAM_2018a"
0.925,0.85,"PRJDB4176","ThomasAM_2018a"
0.925,0.875,"PRJDB4176","ThomasAM_2018a"
0.925,0.9,"PRJDB4176","ThomasAM_2018a"
0.925,0.925,"PRJDB4176","ThomasAM_2018a"
0.95,0.925,"PRJDB4176","ThomasAM_2018a"
0.975,0.925,"PRJDB4176","ThomasAM_2018a"
1,0.925,"PRJDB4176","ThomasAM_2018a"
1,0.95,"PRJDB4176","ThomasAM_2018a"
1,0.975,"PRJDB4176","ThomasAM_2018a"
1,1,"PRJDB4176","ThomasAM_2018a"
0,0,"ZellerG_2014","ThomasAM_2018a"
0,0.0188679245283019,"ZellerG_2014","ThomasAM_2018a"
0.0163934426229508,0.0188679245283019,"ZellerG_2014","ThomasAM_2018a"
0.0163934426229508,0.0377358490566038,"ZellerG_2014","ThomasAM_2018a"
0.0163934426229508,0.0566037735849057,"ZellerG_2014","ThomasAM_2018a"
0.0327868852459016,0.0566037735849057,"ZellerG_2014","ThomasAM_2018a"
0.0491803278688525,0.0566037735849057,"ZellerG_2014","ThomasAM_2018a"
0.0491803278688525,0.0754716981132075,"ZellerG_2014","ThomasAM_2018a"
0.0491803278688525,0.0943396226415094,"ZellerG_2014","ThomasAM_2018a"
0.0655737704918033,0.0943396226415094,"ZellerG_2014","ThomasAM_2018a"
0.0819672131147541,0.0943396226415094,"ZellerG_2014","ThomasAM_2018a"
0.0819672131147541,0.113207547169811,"ZellerG_2014","ThomasAM_2018a"
0.0983606557377049,0.113207547169811,"ZellerG_2014","ThomasAM_2018a"
0.131147540983607,0.113207547169811,"ZellerG_2014","ThomasAM_2018a"
0.131147540983607,0.132075471698113,"ZellerG_2014","ThomasAM_2018a"
0.131147540983607,0.150943396226415,"ZellerG_2014","ThomasAM_2018a"
0.131147540983607,0.169811320754717,"ZellerG_2014","ThomasAM_2018a"
0.131147540983607,0.188679245283019,"ZellerG_2014","ThomasAM_2018a"
0.147540983606557,0.188679245283019,"ZellerG_2014","ThomasAM_2018a"
0.147540983606557,0.207547169811321,"ZellerG_2014","ThomasAM_2018a"
0.163934426229508,0.207547169811321,"ZellerG_2014","ThomasAM_2018a"
0.180327868852459,0.207547169811321,"ZellerG_2014","ThomasAM_2018a"
0.180327868852459,0.245283018867925,"ZellerG_2014","ThomasAM_2018a"
0.180327868852459,0.264150943396226,"ZellerG_2014","ThomasAM_2018a"
0.180327868852459,0.30188679245283,"ZellerG_2014","ThomasAM_2018a"
0.19672131147541,0.30188679245283,"ZellerG_2014","ThomasAM_2018a"
0.19672131147541,0.320754716981132,"ZellerG_2014","ThomasAM_2018a"
0.213114754098361,0.320754716981132,"ZellerG_2014","ThomasAM_2018a"
0.229508196721311,0.320754716981132,"ZellerG_2014","ThomasAM_2018a"
0.262295081967213,0.339622641509434,"ZellerG_2014","ThomasAM_2018a"
0.262295081967213,0.358490566037736,"ZellerG_2014","ThomasAM_2018a"
0.262295081967213,0.377358490566038,"ZellerG_2014","ThomasAM_2018a"
0.262295081967213,0.39622641509434,"ZellerG_2014","ThomasAM_2018a"
0.262295081967213,0.433962264150943,"ZellerG_2014","ThomasAM_2018a"
0.278688524590164,0.433962264150943,"ZellerG_2014","ThomasAM_2018a"
0.295081967213115,0.433962264150943,"ZellerG_2014","ThomasAM_2018a"
0.295081967213115,0.452830188679245,"ZellerG_2014","ThomasAM_2018a"
0.295081967213115,0.471698113207547,"ZellerG_2014","ThomasAM_2018a"
0.295081967213115,0.490566037735849,"ZellerG_2014","ThomasAM_2018a"
0.327868852459016,0.490566037735849,"ZellerG_2014","ThomasAM_2018a"
0.344262295081967,0.490566037735849,"ZellerG_2014","ThomasAM_2018a"
0.377049180327869,0.490566037735849,"ZellerG_2014","ThomasAM_2018a"
0.377049180327869,0.528301886792453,"ZellerG_2014","ThomasAM_2018a"
0.39344262295082,0.547169811320755,"ZellerG_2014","ThomasAM_2018a"
0.409836065573771,0.584905660377358,"ZellerG_2014","ThomasAM_2018a"
0.426229508196721,0.584905660377358,"ZellerG_2014","ThomasAM_2018a"
0.442622950819672,0.584905660377358,"ZellerG_2014","ThomasAM_2018a"
0.459016393442623,0.584905660377358,"ZellerG_2014","ThomasAM_2018a"
0.475409836065574,0.60377358490566,"ZellerG_2014","ThomasAM_2018a"
0.491803278688525,0.60377358490566,"ZellerG_2014","ThomasAM_2018a"
0.491803278688525,0.622641509433962,"ZellerG_2014","ThomasAM_2018a"
0.508196721311475,0.622641509433962,"ZellerG_2014","ThomasAM_2018a"
0.524590163934426,0.660377358490566,"ZellerG_2014","ThomasAM_2018a"
0.524590163934426,0.679245283018868,"ZellerG_2014","ThomasAM_2018a"
0.524590163934426,0.69811320754717,"ZellerG_2014","ThomasAM_2018a"
0.524590163934426,0.716981132075472,"ZellerG_2014","ThomasAM_2018a"
0.540983606557377,0.735849056603774,"ZellerG_2014","ThomasAM_2018a"
0.557377049180328,0.735849056603774,"ZellerG_2014","ThomasAM_2018a"
0.590163934426229,0.735849056603774,"ZellerG_2014","ThomasAM_2018a"
0.622950819672131,0.754716981132076,"ZellerG_2014","ThomasAM_2018a"
0.639344262295082,0.754716981132076,"ZellerG_2014","ThomasAM_2018a"
0.639344262295082,0.792452830188679,"ZellerG_2014","ThomasAM_2018a"
0.655737704918033,0.792452830188679,"ZellerG_2014","ThomasAM_2018a"
0.655737704918033,0.811320754716981,"ZellerG_2014","ThomasAM_2018a"
0.672131147540984,0.811320754716981,"ZellerG_2014","ThomasAM_2018a"
0.688524590163934,0.811320754716981,"ZellerG_2014","ThomasAM_2018a"
0.704918032786885,0.811320754716981,"ZellerG_2014","ThomasAM_2018a"
0.704918032786885,0.830188679245283,"ZellerG_2014","ThomasAM_2018a"
0.721311475409836,0.830188679245283,"ZellerG_2014","ThomasAM_2018a"
0.737704918032787,0.849056603773585,"ZellerG_2014","ThomasAM_2018a"
0.754098360655738,0.849056603773585,"ZellerG_2014","ThomasAM_2018a"
0.770491803278688,0.849056603773585,"ZellerG_2014","ThomasAM_2018a"
0.786885245901639,0.849056603773585,"ZellerG_2014","ThomasAM_2018a"
0.786885245901639,0.867924528301887,"ZellerG_2014","ThomasAM_2018a"
0.80327868852459,0.886792452830189,"ZellerG_2014","ThomasAM_2018a"
0.80327868852459,0.905660377358491,"ZellerG_2014","ThomasAM_2018a"
0.836065573770492,0.905660377358491,"ZellerG_2014","ThomasAM_2018a"
0.836065573770492,0.924528301886792,"ZellerG_2014","ThomasAM_2018a"
0.885245901639344,0.943396226415094,"ZellerG_2014","ThomasAM_2018a"
0.885245901639344,0.962264150943396,"ZellerG_2014","ThomasAM_2018a"
0.901639344262295,0.962264150943396,"ZellerG_2014","ThomasAM_2018a"
0.934426229508197,0.962264150943396,"ZellerG_2014","ThomasAM_2018a"
0.934426229508197,0.981132075471698,"ZellerG_2014","ThomasAM_2018a"
0.950819672131147,0.981132075471698,"ZellerG_2014","ThomasAM_2018a"
0.950819672131147,1,"ZellerG_2014","ThomasAM_2018a"
0.967213114754098,1,"ZellerG_2014","ThomasAM_2018a"
0.983606557377049,1,"ZellerG_2014","ThomasAM_2018a"
1,1,"ZellerG_2014","ThomasAM_2018a"
0,0,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.0133333333333333,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.0266666666666667,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.04,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.0533333333333333,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.0666666666666667,"YuJ_2015","ThomasAM_2018a"
0.0188679245283019,0.08,"YuJ_2015","ThomasAM_2018a"
0.0377358490566038,0.08,"YuJ_2015","ThomasAM_2018a"
0.0377358490566038,0.0933333333333333,"YuJ_2015","ThomasAM_2018a"
0.0377358490566038,0.106666666666667,"YuJ_2015","ThomasAM_2018a"
0.0566037735849057,0.12,"YuJ_2015","ThomasAM_2018a"
0.0754716981132075,0.146666666666667,"YuJ_2015","ThomasAM_2018a"
0.0943396226415094,0.146666666666667,"YuJ_2015","ThomasAM_2018a"
0.113207547169811,0.16,"YuJ_2015","ThomasAM_2018a"
0.113207547169811,0.173333333333333,"YuJ_2015","ThomasAM_2018a"
0.113207547169811,0.186666666666667,"YuJ_2015","ThomasAM_2018a"
0.132075471698113,0.2,"YuJ_2015","ThomasAM_2018a"
0.132075471698113,0.213333333333333,"YuJ_2015","ThomasAM_2018a"
0.132075471698113,0.226666666666667,"YuJ_2015","ThomasAM_2018a"
0.150943396226415,0.226666666666667,"YuJ_2015","ThomasAM_2018a"
0.169811320754717,0.226666666666667,"YuJ_2015","ThomasAM_2018a"
0.169811320754717,0.24,"YuJ_2015","ThomasAM_2018a"
0.169811320754717,0.253333333333333,"YuJ_2015","ThomasAM_2018a"
0.188679245283019,0.266666666666667,"YuJ_2015","ThomasAM_2018a"
0.188679245283019,0.28,"YuJ_2015","ThomasAM_2018a"
0.207547169811321,0.293333333333333,"YuJ_2015","ThomasAM_2018a"
0.207547169811321,0.306666666666667,"YuJ_2015","ThomasAM_2018a"
0.207547169811321,0.32,"YuJ_2015","ThomasAM_2018a"
0.226415094339623,0.32,"YuJ_2015","ThomasAM_2018a"
0.226415094339623,0.346666666666667,"YuJ_2015","ThomasAM_2018a"
0.226415094339623,0.373333333333333,"YuJ_2015","ThomasAM_2018a"
0.245283018867925,0.373333333333333,"YuJ_2015","ThomasAM_2018a"
0.283018867924528,0.386666666666667,"YuJ_2015","ThomasAM_2018a"
0.30188679245283,0.4,"YuJ_2015","ThomasAM_2018a"
0.320754716981132,0.4,"YuJ_2015","ThomasAM_2018a"
0.320754716981132,0.413333333333333,"YuJ_2015","ThomasAM_2018a"
0.320754716981132,0.426666666666667,"YuJ_2015","ThomasAM_2018a"
0.320754716981132,0.44,"YuJ_2015","ThomasAM_2018a"
0.339622641509434,0.44,"YuJ_2015","ThomasAM_2018a"
0.358490566037736,0.44,"YuJ_2015","ThomasAM_2018a"
0.39622641509434,0.453333333333333,"YuJ_2015","ThomasAM_2018a"
0.39622641509434,0.466666666666667,"YuJ_2015","ThomasAM_2018a"
0.415094339622642,0.466666666666667,"YuJ_2015","ThomasAM_2018a"
0.433962264150943,0.48,"YuJ_2015","ThomasAM_2018a"
0.433962264150943,0.493333333333333,"YuJ_2015","ThomasAM_2018a"
0.433962264150943,0.506666666666667,"YuJ_2015","ThomasAM_2018a"
0.433962264150943,0.533333333333333,"YuJ_2015","ThomasAM_2018a"
0.433962264150943,0.56,"YuJ_2015","ThomasAM_2018a"
0.452830188679245,0.573333333333333,"YuJ_2015","ThomasAM_2018a"
0.471698113207547,0.6,"YuJ_2015","ThomasAM_2018a"
0.471698113207547,0.613333333333333,"YuJ_2015","ThomasAM_2018a"
0.490566037735849,0.613333333333333,"YuJ_2015","ThomasAM_2018a"
0.528301886792453,0.613333333333333,"YuJ_2015","ThomasAM_2018a"
0.547169811320755,0.613333333333333,"YuJ_2015","ThomasAM_2018a"
0.547169811320755,0.626666666666667,"YuJ_2015","ThomasAM_2018a"
0.566037735849057,0.626666666666667,"YuJ_2015","ThomasAM_2018a"
0.566037735849057,0.64,"YuJ_2015","ThomasAM_2018a"
0.584905660377358,0.64,"YuJ_2015","ThomasAM_2018a"
0.584905660377358,0.653333333333333,"YuJ_2015","ThomasAM_2018a"
0.60377358490566,0.68,"YuJ_2015","ThomasAM_2018a"
0.622641509433962,0.68,"YuJ_2015","ThomasAM_2018a"
0.622641509433962,0.706666666666667,"YuJ_2015","ThomasAM_2018a"
0.622641509433962,0.72,"YuJ_2015","ThomasAM_2018a"
0.622641509433962,0.746666666666667,"YuJ_2015","ThomasAM_2018a"
0.641509433962264,0.746666666666667,"YuJ_2015","ThomasAM_2018a"
0.660377358490566,0.76,"YuJ_2015","ThomasAM_2018a"
0.660377358490566,0.773333333333333,"YuJ_2015","ThomasAM_2018a"
0.660377358490566,0.8,"YuJ_2015","ThomasAM_2018a"
0.679245283018868,0.813333333333333,"YuJ_2015","ThomasAM_2018a"
0.679245283018868,0.826666666666667,"YuJ_2015","ThomasAM_2018a"
0.679245283018868,0.84,"YuJ_2015","ThomasAM_2018a"
0.716981132075472,0.853333333333333,"YuJ_2015","ThomasAM_2018a"
0.735849056603774,0.853333333333333,"YuJ_2015","ThomasAM_2018a"
0.773584905660377,0.853333333333333,"YuJ_2015","ThomasAM_2018a"
0.792452830188679,0.853333333333333,"YuJ_2015","ThomasAM_2018a"
0.792452830188679,0.88,"YuJ_2015","ThomasAM_2018a"
0.811320754716981,0.893333333333333,"YuJ_2015","ThomasAM_2018a"
0.811320754716981,0.906666666666667,"YuJ_2015","ThomasAM_2018a"
0.811320754716981,0.92,"YuJ_2015","ThomasAM_2018a"
0.830188679245283,0.92,"YuJ_2015","ThomasAM_2018a"
0.849056603773585,0.92,"YuJ_2015","ThomasAM_2018a"
0.867924528301887,0.933333333333333,"YuJ_2015","ThomasAM_2018a"
0.886792452830189,0.933333333333333,"YuJ_2015","ThomasAM_2018a"
0.886792452830189,0.96,"YuJ_2015","ThomasAM_2018a"
0.886792452830189,0.973333333333333,"YuJ_2015","ThomasAM_2018a"
0.905660377358491,0.973333333333333,"YuJ_2015","ThomasAM_2018a"
0.924528301886792,0.973333333333333,"YuJ_2015","ThomasAM_2018a"
0.924528301886792,0.986666666666667,"YuJ_2015","ThomasAM_2018a"
0.924528301886792,1,"YuJ_2015","ThomasAM_2018a"
0.943396226415094,1,"YuJ_2015","ThomasAM_2018a"
0.962264150943396,1,"YuJ_2015","ThomasAM_2018a"
0.981132075471698,1,"YuJ_2015","ThomasAM_2018a"
1,1,"YuJ_2015","ThomasAM_2018a"
0,0,"VogtmannE_2016","ThomasAM_2018a"
0,0.0192307692307692,"VogtmannE_2016","ThomasAM_2018a"
0,0.0384615384615385,"VogtmannE_2016","ThomasAM_2018a"
0,0.0576923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.0192307692307692,0.0576923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.0384615384615385,0.0576923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.0384615384615385,0.0769230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.0384615384615385,0.0961538461538462,"VogtmannE_2016","ThomasAM_2018a"
0.0384615384615385,0.115384615384615,"VogtmannE_2016","ThomasAM_2018a"
0.0384615384615385,0.134615384615385,"VogtmannE_2016","ThomasAM_2018a"
0.0576923076923077,0.134615384615385,"VogtmannE_2016","ThomasAM_2018a"
0.0961538461538462,0.134615384615385,"VogtmannE_2016","ThomasAM_2018a"
0.0961538461538462,0.153846153846154,"VogtmannE_2016","ThomasAM_2018a"
0.0961538461538462,0.173076923076923,"VogtmannE_2016","ThomasAM_2018a"
0.0961538461538462,0.192307692307692,"VogtmannE_2016","ThomasAM_2018a"
0.0961538461538462,0.211538461538462,"VogtmannE_2016","ThomasAM_2018a"
0.115384615384615,0.211538461538462,"VogtmannE_2016","ThomasAM_2018a"
0.134615384615385,0.230769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.134615384615385,0.269230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.134615384615385,0.288461538461538,"VogtmannE_2016","ThomasAM_2018a"
0.134615384615385,0.326923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.153846153846154,0.326923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.192307692307692,0.326923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.211538461538462,0.326923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.230769230769231,0.365384615384615,"VogtmannE_2016","ThomasAM_2018a"
0.25,0.365384615384615,"VogtmannE_2016","ThomasAM_2018a"
0.269230769230769,0.365384615384615,"VogtmannE_2016","ThomasAM_2018a"
0.288461538461538,0.384615384615385,"VogtmannE_2016","ThomasAM_2018a"
0.307692307692308,0.403846153846154,"VogtmannE_2016","ThomasAM_2018a"
0.307692307692308,0.423076923076923,"VogtmannE_2016","ThomasAM_2018a"
0.326923076923077,0.442307692307692,"VogtmannE_2016","ThomasAM_2018a"
0.326923076923077,0.461538461538462,"VogtmannE_2016","ThomasAM_2018a"
0.326923076923077,0.480769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.346153846153846,0.480769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.365384615384615,0.480769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.365384615384615,0.5,"VogtmannE_2016","ThomasAM_2018a"
0.384615384615385,0.519230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.403846153846154,0.519230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.423076923076923,0.538461538461538,"VogtmannE_2016","ThomasAM_2018a"
0.423076923076923,0.557692307692308,"VogtmannE_2016","ThomasAM_2018a"
0.423076923076923,0.615384615384615,"VogtmannE_2016","ThomasAM_2018a"
0.423076923076923,0.673076923076923,"VogtmannE_2016","ThomasAM_2018a"
0.442307692307692,0.692307692307692,"VogtmannE_2016","ThomasAM_2018a"
0.461538461538462,0.692307692307692,"VogtmannE_2016","ThomasAM_2018a"
0.461538461538462,0.730769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.519230769230769,0.730769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.519230769230769,0.75,"VogtmannE_2016","ThomasAM_2018a"
0.538461538461538,0.769230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.557692307692308,0.769230769230769,"VogtmannE_2016","ThomasAM_2018a"
0.557692307692308,0.788461538461538,"VogtmannE_2016","ThomasAM_2018a"
0.576923076923077,0.788461538461538,"VogtmannE_2016","ThomasAM_2018a"
0.615384615384615,0.788461538461538,"VogtmannE_2016","ThomasAM_2018a"
0.615384615384615,0.807692307692308,"VogtmannE_2016","ThomasAM_2018a"
0.615384615384615,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.634615384615385,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.653846153846154,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.673076923076923,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.692307692307692,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.711538461538462,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.730769230769231,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.75,0.826923076923077,"VogtmannE_2016","ThomasAM_2018a"
0.75,0.846153846153846,"VogtmannE_2016","ThomasAM_2018a"
0.769230769230769,0.846153846153846,"VogtmannE_2016","ThomasAM_2018a"
0.769230769230769,0.884615384615385,"VogtmannE_2016","ThomasAM_2018a"
0.769230769230769,0.903846153846154,"VogtmannE_2016","ThomasAM_2018a"
0.788461538461538,0.923076923076923,"VogtmannE_2016","ThomasAM_2018a"
0.826923076923077,0.923076923076923,"VogtmannE_2016","ThomasAM_2018a"
0.826923076923077,0.961538461538462,"VogtmannE_2016","ThomasAM_2018a"
0.846153846153846,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.865384615384615,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.884615384615385,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.903846153846154,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.923076923076923,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.942307692307692,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.961538461538462,0.980769230769231,"VogtmannE_2016","ThomasAM_2018a"
0.961538461538462,1,"VogtmannE_2016","ThomasAM_2018a"
0.980769230769231,1,"VogtmannE_2016","ThomasAM_2018a"
1,1,"VogtmannE_2016","ThomasAM_2018a"
0,0,"ThomasAM_2018b","ThomasAM_2018a"
0,0.03125,"ThomasAM_2018b","ThomasAM_2018a"
0.0357142857142857,0.03125,"ThomasAM_2018b","ThomasAM_2018a"
0.0714285714285714,0.03125,"ThomasAM_2018b","ThomasAM_2018a"
0.0714285714285714,0.0625,"ThomasAM_2018b","ThomasAM_2018a"
0.107142857142857,0.0625,"ThomasAM_2018b","ThomasAM_2018a"
0.107142857142857,0.09375,"ThomasAM_2018b","ThomasAM_2018a"
0.142857142857143,0.09375,"ThomasAM_2018b","ThomasAM_2018a"
0.142857142857143,0.125,"ThomasAM_2018b","ThomasAM_2018a"
0.142857142857143,0.15625,"ThomasAM_2018b","ThomasAM_2018a"
0.142857142857143,0.1875,"ThomasAM_2018b","ThomasAM_2018a"
