"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"SID31637","SID31700","CCIS32452666ST.4.0","SID31328","SZAXPI015270.90","32.9181157186055","33.6996543835824","34.9477432609847","37.5100751579692","CRC_MR_SBJ01C_17","DRR127559","SZAXPI003435.11","SID31870","32.5186965304746","35.6003663497653","35.9301359472811","38.1408463984047"
"SID31700","CCMD45004878ST.11.0","SID31328","SID530167","CCIS32452666ST.4.0","19.7389027647334","23.3531590314287","24.4899693487517","25.9518640035701","SID531128","CRC_MR_SBJ01C_17","CCMD86114146ST.21.0","SID31881","15.3929726635046","19.5072229350156","19.7136568067495","25.3945301963632"
"SID530167","CCMD45004878ST.11.0","SID31700","SID31328","CCIS32452666ST.4.0","23.6647755021805","24.4899693487517","27.4542061885934","28.1248886841353","SID31881","SID531128","CCMD86114146ST.21.0","CCMD60079086ST.21.0","20.97947708549","21.3233526885291","25.3831454280296","27.1251925439046"
"SZAXPI015270.90","CCMD76409700ST.11.0","CCIS32452666ST.4.0","SID31328","CCMD45004878ST.11.0","22.9428353558644","26.8219794908616","28.0415487677874","33.9186947856075","DRR127559","CCMD79349503ST.11.0","CRC_MR_SBJ01C_17","MMRS97052561ST.27.0.0","25.9915687655324","26.0741343972393","29.992392957155","31.137037495987"
"CCIS40244499ST.3.0","CRC_MR_SBJ46H_17","CRC_MR_SBJ03H_17","CCIS16326685ST.4.0","SID31328","23.0974615917291","28.2766961927326","30.3487372176537","35.2726559998677","DRR127594","SZAXPI003430.5","DRR127559","CCMD60079086ST.21.0","26.6087907004001","30.0065375428322","35.5090268578456","35.952827202095"
"CCMD60079086ST.21.0","SID31328","SID31700","SID530167","CCIS32452666ST.4.0","23.4520724069473","26.6967645687806","27.1251925439046","27.7668833558414","CRC_MR_SBJ01C_17","SID531128","MMRS97052561ST.27.0.0","CCMD86114146ST.21.0","23.2910204293007","25.4510107021961","27.5244374042377","27.8271600290759"
"CCMD79349503ST.11.0","CCMD76409700ST.11.0","SZAXPI015270.90","SID31328","CCIS32452666ST.4.0","23.8864813453175","26.0741343972393","28.7672288709097","30.1497472794798","CCMD60079086ST.21.0","CRC_MR_SBJ01C_17","DRR127559","MMRS97052561ST.27.0.0","31.473885328205","32.5793111765135","32.6107249448935","33.2210520190135"
"CCMD86114146ST.21.0","SID31700","CCMD45004878ST.11.0","SID530167","CCIS16326685ST.4.0","19.7136568067495","21.7227585702346","25.3831454280296","26.7027294118766","SID531128","SID31881","SZAXPI003435.11","CRC_MR_SBJ01C_17","18.9238652039561","20.4577593984165","24.6951746154487","27.0876814174506"
"CRC_MR_SBJ01C_17","SID31328","SID31700","CCMD45004878ST.11.0","CCIS32452666ST.4.0","16.9677672880376","19.5072229350156","21.8578682428594","23.4618399412109","CCMD60079086ST.21.0","SID531128","CCMD86114146ST.21.0","DRR127559","23.2910204293007","23.813650386205","27.0876814174506","27.3564222645652"
"CRC_MR_SBJ25C_17","CCIS23164343ST.4.0","CCIS32452666ST.4.0","SID31328","SID530167","21.6957288943515","24.1191613155702","26.4941656201379","29.249995399974","SZAXPI003412.1","SZAXPI003435.11","MMRS97052561ST.27.0.0","CCMD86114146ST.21.0","16.2159113570592","26.2754881113577","31.0244797974599","32.4738975912193"
"DRR127478","MMRS36405092ST.27.0.0","SID31328","CCIS32452666ST.4.0","CCIS16326685ST.4.0","31.8492749668607","36.9745603429615","37.9136430349591","38.1547734109888","CCMD60079086ST.21.0","CCMD79349503ST.11.0","DRR127559","CRC_MR_SBJ01C_17","35.2106533776583","36.8971473853061","37.6278212615519","37.9450115312132"
"DRR127559","CCIS32452666ST.4.0","SID31328","SZAXPI015270.90","CCIS16326685ST.4.0","24.5570622271028","25.4171422883061","25.9915687655324","29.1466367222498","MMRS97052561ST.27.0.0","CRC_MR_SBJ01C_17","CCMD60079086ST.21.0","CCMD86114146ST.21.0","25.3642441680351","27.3564222645652","30.3889670272864","31.6746950479259"
"DRR127594","CRC_MR_SBJ46H_17","CRC_MR_SBJ03H_17","SID31700","CCIS16326685ST.4.0","22.3854855168366","26.924953778159","28.6583308725316","29.5404359540258","CCIS40244499ST.3.0","SID531128","CRC_MR_SBJ01C_17","SZAXPI003430.5","26.6087907004001","27.078962531288","30.8072924477777","31.3684296896211"
"DRR127685","SID31328","CRC_MR_SBJ46H_17","CCIS32452666ST.4.0","CCIS16326685ST.4.0","32.9801058706321","33.527599596859","36.020889382897","37.977673605142","DRR127559","CRC_MR_SBJ01C_17","MMRS97052561ST.27.0.0","CCMD60079086ST.21.0","35.8305853297584","37.0074976097777","37.4921819999663","37.8075082105446"
"LILT_VF251_T017","SID31328","CCIS32452666ST.4.0","SID31700","LILT_VF255_T016","29.1350719771172","32.216915775797","34.3194213920602","34.5059180415259","CRC_MR_SBJ01C_17","CCMD60079086ST.21.0","MMRS97052561ST.27.0.0","SID531128","29.811690164511","30.1295329171844","31.3245952534538","33.1260715635283"
"MMRS97052561ST.27.0.0","CCIS32452666ST.4.0","SID31328","CCMD45004878ST.11.0","CCIS16326685ST.4.0","24.570451086199","26.0499321155219","30.4859671258056","31.1131241431667","DRR127559","CCMD60079086ST.21.0","SZAXPI003435.11","CRC_MR_SBJ01C_17","25.3642441680351","27.5244374042377","27.9566823760814","29.5168034941031"
"SID31870","CCIS16326685ST.4.0","SID31637","SID31700","SID31328","35.1548753375517","38.1408463984047","38.1654169793519","40.8431470231788","SZAXPI003435.11","CCMD86114146ST.21.0","DRR127559","SID531128","31.4934380794476","34.4675841862191","41.6100366833124","41.6648602219832"
"SID31881","SID530167","CCMD45004878ST.11.0","SID31700","CCIS32452666ST.4.0","20.97947708549","22.8292209773483","25.3945301963632","33.8602406082385","SID531128","CCMD86114146ST.21.0","CCMD60079086ST.21.0","DRR127594","19.9246525653874","20.4577593984165","33.912233951527","34.8649740371035"
"SID531128","SID31700","CCMD45004878ST.11.0","SID530167","SID31328","15.3929726635046","17.1066045640682","21.3233526885291","25.5302201297051","CCMD86114146ST.21.0","SID31881","CRC_MR_SBJ01C_17","CCMD60079086ST.21.0","18.9238652039561","19.9246525653874","23.813650386205","25.4510107021961"
"SZAXPI003409.8","CCIS16326685ST.4.0","SID530167","SID31328","SID31700","31.6817922614126","32.7803221891198","38.6317243530094","39.7051930698303","CRC_MR_SBJ01C_17","SID531128","DRR127559","MMRS97052561ST.27.0.0","40.5130346277997","41.4023842701685","42.4987994237778","42.5725002541993"
"SZAXPI003412.1","CCIS23164343ST.4.0","CCIS32452666ST.4.0","SID31328","SID530167","21.350921118467","29.7643486042329","31.2881301205921","33.7945309267062","CRC_MR_SBJ25C_17","SZAXPI003435.11","MMRS97052561ST.27.0.0","CCMD86114146ST.21.0","16.2159113570592","27.5194098110461","34.4607344226672","37.7196957819652"
"SZAXPI003430.5","CRC_MR_SBJ46H_17","CRC_MR_SBJ03H_17","LILT_VF82_T016","CCIS16326685ST.4.0","31.8431563206979","33.8405845177665","38.3258473341034","41.4464207414585","CCIS40244499ST.3.0","DRR127594","CRC_MR_SBJ01C_17","SID531128","30.0065375428322","31.3684296896211","48.6102280234129","49.0012259983482"
"SZAXPI017464.37","SZAXPI015270.90","CCIS32452666ST.4.0","SID31328","CCIS16326685ST.4.0","32.9404751721101","36.9942706500966","36.9982232163384","37.6787202748315","DRR127559","MMRS97052561ST.27.0.0","CCMD79349503ST.11.0","CCIS40244499ST.3.0","34.8725865316784","37.8327154426047","38.3694739233274","38.632718659895"
