"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"SZAXPI015254.45","CCIS44093303ST.4.0","MMPU84450604ST","CCMD59540613ST.11.0","29.9246839579852","31.7471289361999","32.7343822828872","CRC_MR_SBJ20C_17","CCIS47284573ST.4.0","SID31871","24.5421208642061","26.5124145601603","29.1931530710011"
"SZAXPI015260.74","SZAXPI015253.44","CCMD59540613ST.11.0","MMPU84450604ST","35.6783946447637","42.8327441172452","44.598740272612","SID31876","MMRS25641480ST.27.0.0","CCIS02379307ST.4.0","27.2522451251892","43.0123184276028","43.0660078502907"
"CCIS02379307ST.4.0","CCMD59540613ST.11.0","SZAXPI015253.44","CCMD73128545ST.11.0","22.7615963335198","23.4700257264793","27.7726991692309","MMRS25641480ST.27.0.0","CCIS47284573ST.4.0","CCIS38765456ST.20.0","23.052097899341","25.5116950113962","26.1147203606625"
"CCIS38765456ST.20.0","SZAXPI015253.44","CCMD59540613ST.11.0","MMPU84450604ST","24.3833433302203","26.6487805231403","28.0354351742005","SID31876","CCIS02379307ST.4.0","CCIS47284573ST.4.0","25.14961644027","26.1147203606625","26.3198416166568"
"CCIS47284573ST.4.0","CCMD59540613ST.11.0","MMPU84450604ST","SZAXPI015253.44","22.0921342833643","23.4864577812002","26.0016761868442","CRC_MR_SBJ20C_17","CCMD26925580ST.21.0","SID31871","19.4671064996445","22.7460474760474","24.7748803734771"
"CCMD26925580ST.21.0","CCIS03857607ST.4.0","CCMD59540613ST.11.0","MMPU84450604ST","24.1649131429414","27.2707823141545","27.699003744801","CCIS47284573ST.4.0","MMRS25641480ST.27.0.0","CRC_MR_SBJ33C_17","22.7460474760474","25.6487771319979","25.7220955239187"
"CCMD64503764ST.21.0","CCIS44093303ST.4.0","CCMD59540613ST.11.0","SZAXPI015253.44","25.530757327504","27.3346976699249","30.3489364941459","CCIS47284573ST.4.0","CCIS02379307ST.4.0","CCIS38765456ST.20.0","26.1692121850162","26.7835063506386","28.1610348375357"
"CRC_MR_SBJ20C_17","MMPU84450604ST","SZAXPI015254.45","CCMD59540613ST.11.0","21.1238400237504","24.5421208642061","25.1652260990697","CCIS47284573ST.4.0","MMRS25641480ST.27.0.0","CCMD26925580ST.21.0","19.4671064996445","23.9453070497331","26.3767524282331"
"CRC_MR_SBJ33C_17","CCIS03857607ST.4.0","SZAXPI015253.44","MMPU84450604ST","22.4697514459439","32.9640970467159","35.7928679267015","CCMD26925580ST.21.0","CCIS47284573ST.4.0","MMRS25641480ST.27.0.0","25.7220955239187","34.6676342410439","36.0773982225534"
"DRR127594","DRR127692","SZAXPI015253.44","CCMD73128545ST.11.0","26.4687186162591","29.7653524410547","31.9439026535769","DRR127774","MMRS25641480ST.27.0.0","CCIS38765456ST.20.0","33.4328004754911","33.7589129668655","33.8205694870858"
"DRR127774","CCMD59540613ST.11.0","SZAXPI015253.44","MMPU29365221ST","22.9413463539152","24.4955394553457","25.0339236926056","CCIS38765456ST.20.0","CCIS47284573ST.4.0","MMRS25641480ST.27.0.0","26.5917568088082","26.747367550316","26.8659082289842"
"MMRS25641480ST.27.0.0","SZAXPI015253.44","CCMD59540613ST.11.0","MMPU84450604ST","19.2655987820675","22.9661159655894","24.2618909387995","CCIS02379307ST.4.0","CRC_MR_SBJ20C_17","CCIS47284573ST.4.0","23.052097899341","23.9453070497331","25.1541203019963"
"SID31871","SZAXPI015254.45","MMPU84450604ST","CCMD59540613ST.11.0","29.1931530710011","31.9568332083328","35.4468192101957","CCIS47284573ST.4.0","CRC_MR_SBJ20C_17","SID31876","24.7748803734771","27.5703991645025","34.3788808584965"
"SID31876","SZAXPI015253.44","SZAXPI015260.74","CCMD59540613ST.11.0","24.2456745322975","27.2522451251892","28.097326045939","CCIS38765456ST.20.0","CCIS47284573ST.4.0","CRC_MR_SBJ20C_17","25.14961644027","25.9808263010513","26.8328551933204"
