"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCIS82507866ST.3.0","CCMD23541216ST.11.0","CCIS32452666ST.4.0","MMRS94549160ST.27.0.0","CRC_MR_SBJ18H_17","CCIS45571137ST.3.0","CCIS94417875ST.3.0","SZAXPI015251.41","CCMD85661207ST.11.0","SZAXPI015253.44","CCIS79210440ST.3.0","19.2076983950134","22.4638290045286","23.8487977285229","30.9884206769625","31.1457969862725","31.2810368419095","31.8062404872299","32.8321189945639","33.0751335837514","33.1845694340442","CRC_MR_SBJ40C_17","MMRS85382779ST.27.0.0","SID31874","CCIS41548810ST.4.0","CCIS02379307ST.4.0","CCMD46222674ST.21.0","SID531382","CCMD72895164ST.21.0","CCIS71301801ST.4.0","CCIS62605362ST.3.0","21.7383359266366","21.7756159639217","31.3695195841186","31.5922250229056","32.2288018012615","32.3478898556707","32.3843619438966","32.5752306544804","32.7842242211616","32.9417263474776"
"CCIS88007743ST.4.0","CCIS45793747ST.4.0","CCIS41692898ST.4.0","CCMD37575804ST.11.0","CCIS11354283ST.4.0","CCIS32452666ST.4.0","SZAXPI015251.41","CRC_MR_SBJ65H_17","SID530050","CCIS09568613ST.4.0","CRC_MR_SBJ18H_17","18.4113858547666","20.3770949584797","21.5000744804943","22.1197682453931","23.1066956308058","23.2355762252047","23.3100305446947","23.9068162435235","24.0232422265043","24.078827064444","SID531416","CRC_MR_SBJ06C_17","CRC_MR_SBJ10C_17","CCIS53355328ST.4.0","SID31874","CCMD46222674ST.21.0","SZAXPI003435.11","CCIS62605362ST.3.0","SZAXPI017586.111","CRC_MR_SBJ07C_17","19.3471769285496","20.5704247246575","22.8494890632613","23.1920148126138","23.4314257682925","23.609767448626","23.7658808380733","24.1987288526299","24.2774828551088","24.3548520213981"
"CCIS90164298ST.4.0","MMPU84450604ST","CCMD37575804ST.11.0","CRC_MR_SBJ37H_17","MMRS95479054ST.27.0.0","CCMD31009081ST.11.0","CRC_MR_SBJ84H_17","CRC_MR_SBJ34H_17","CCIS94417875ST.3.0","CCIS45793747ST.4.0","CRC_MR_SBJ67H_17","18.9562746964772","22.4547225899386","22.6698866963622","22.7395597516245","22.7617644740187","23.9062914335264","23.9492167043476","24.2109680674483","24.3039961030774","24.5990343595943","CRC_MR_SBJ27C_17","CRC_MR_SBJ06C_17","CCMD46222674ST.21.0","SZAXPI015223.158","SZAXPI015210.17","SID31875","CCIS62605362ST.3.0","MMRS85382779ST.27.0.0","MMRS25641480ST.27.0.0","SZAXPI003435.11","18.1162280030944","18.1984299996263","18.2789415874689","20.3262192802105","22.0236226578576","24.5155411412169","24.5919104245319","24.6972430584286","24.8491085379717","25.0299944284253"
"CCIS94417875ST.3.0","CCIS00146684ST.4.0","CCMD66848156ST.11.0","CRC_MR_SBJ34H_17","CCMD31009081ST.11.0","SID532915","SZAXPI015251.41","MMRS11932626ST.27.0.0","CCMD45004878ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015253.44","17.2345457009606","17.3950596578454","18.4959122055875","18.9279075149923","18.9571858567721","19.1690274038147","20.4585310157328","20.5440388445408","20.5574375595428","20.7996215117127","CCIS41548810ST.4.0","CCMD46222674ST.21.0","SZAXPI017466.84","CCMD72895164ST.21.0","SID31875","CCMD12232071ST.21.0","CCMD82866709ST.21.0","CCIS62605362ST.3.0","SID531382","DRR127708","14.9701580539686","16.6669846334992","16.7034834595901","16.7294156573833","17.5405548291524","17.8147265284146","19.2686428916829","20.1592304602334","20.1746894690848","20.3565039395644"
"CCMD15562448ST.11.0","CCMD85481373ST.11.0","CCIS09568613ST.4.0","SZAXPI015253.44","SID530075","CCIS79210440ST.3.0","SZAXPI015238.24","CCIS88007743ST.4.0","SZAXPI015251.41","CCIS45793747ST.4.0","MMRS11932626ST.27.0.0","14.6440511298001","20.8149270719693","26.8614170267412","26.9158247112382","27.1235517210376","27.2093129684581","29.4960135786635","29.6148569863304","31.9038264208449","32.1606448451597","SID31883","CCIS52370277ST.4.0","MMRS85382779ST.27.0.0","CRC_MR_SBJ06C_17","SZAXPI017456.23","LILT_VF207_T017","CCIS62605362ST.3.0","CCMD95433940ST.21.0","SID31874","CCMD82866709ST.21.0","30.3701304873028","30.7381752832012","30.8824974544434","31.0886914053599","31.9390260041442","32.0938969263846","32.5448289273918","32.6234216191803","33.4651159448626","33.4668384281485"
"CCMD22852639ST.11.0","CCIS94417875ST.3.0","CCMD31009081ST.11.0","CCIS00146684ST.4.0","CCMD66848156ST.11.0","SZAXPI015261.75","SZAXPI015251.41","CCMD49025643ST.11.0","MMPU84450604ST","LILT_VF262_T016","MMRS11932626ST.27.0.0","22.8131978384202","23.2548948046126","23.9133193681346","23.9291238893007","24.0194033307553","24.0871610697753","24.3509185820001","24.5080912803711","24.6951549137559","24.7770791168168","CCIS41548810ST.4.0","SZAXPI017466.84","CCMD46222674ST.21.0","SID31875","CCMD82866709ST.21.0","SID31874","MMRS25641480ST.27.0.0","LILT_VF300_T016","CCMD72895164ST.21.0","CRC_MR_SBJ06C_17","19.9696252900824","22.9628657578426","23.5560979687553","24.1793420525291","24.360584914355","24.4279691190488","24.9652696571297","25.2410054358637","25.4313557004577","25.5084519527783"
"CCMD23541216ST.11.0","CCIS82507866ST.3.0","MMRS94549160ST.27.0.0","CCIS32452666ST.4.0","CCIS16561622ST.4.0","MMRS11932626ST.27.0.0","CCIS94417875ST.3.0","CCIS79210440ST.3.0","CCIS45571137ST.3.0","SZAXPI015251.41","MMRS95479054ST.27.0.0","19.2076983950134","25.0488112010451","29.0768610008216","34.7792690413887","34.9944830244569","35.9409071442764","36.0196099736977","36.2678965253804","36.5158368879628","37.0569527739829","CRC_MR_SBJ40C_17","MMRS85382779ST.27.0.0","CCMD82866709ST.21.0","CRC_MR_SBJ51C_17","CCIS41548810ST.4.0","DRR127708","CCMD72895164ST.21.0","CCMD64503764ST.21.0","SID31874","CCIS50148151ST.4.0","23.7983769134473","25.2661370699994","35.4160263283206","35.9461646003047","36.0304846734581","36.0792299556601","36.8055382808022","36.9467161226719","37.0975286200523","37.1178639696858"
"CCMD29706695ST.11.0","SZAXPI015264.87","CCMD31009081ST.11.0","CRC_MR_SBJ46H_17","SZAXPI015269.94","MMRS95479054ST.27.0.0","CRC_MR_SBJ84H_17","SZAXPI015251.41","CCIS79210440ST.3.0","CCIS45571137ST.3.0","CCIS90164298ST.4.0","19.5958335965199","22.2202342372645","23.9677389916195","25.4894310831745","25.7666973027957","25.823200767494","26.3408868212822","26.3514964947686","26.3824001608345","26.6943693181577","MMRS18295921ST.27.0.0","SID31883","DRR127708","CRC_MR_SBJ49C_17","CRC_MR_SBJ07C_17","CCIS62605362ST.3.0","CRC_MR_SBJ27C_17","SZAXPI015210.17","CRC_MR_SBJ06C_17","MMRS85382779ST.27.0.0","23.3944106374685","24.7943566000209","25.6515502547643","25.7491235026496","26.1599437799644","26.6973003661606","27.155151613727","27.4293212948534","27.5485364104175","28.0472617709519"
"CCMD30626189ST.11.0","MMRS64281551ST.27.0.0","CRC_MR_SBJ46H_17","SZAXPI015269.94","CCIS90164298ST.4.0","SZAXPI015264.87","CRC_MR_SBJ03H_17","CCMD29706695ST.11.0","CCMD31009081ST.11.0","SZAXPI015231.17","CRC_MR_SBJ67H_17","25.323737836838","26.645457800113","28.7960061500184","29.889061845344","31.5705319077063","31.7011485981234","31.776455325917","33.5565966823172","34.2141843364035","35.1920267135597","CRC_MR_SBJ49C_17","CRC_MR_SBJ27C_17","MMRS18295921ST.27.0.0","SZAXPI003420.4","SID31883","SZAXPI003430.5","SZAXPI015210.17","CRC_MR_SBJ07C_17","SZAXPI015223.158","DRR127708","21.6629820133079","22.1623489774414","24.7452798435399","25.8556349373207","30.6743277764681","30.6947453122615","34.0359963819087","34.1849244140089","34.8723088901839","34.9957103406789"
"CCMD37575804ST.11.0","CCIS11354283ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ65H_17","CCIS88007743ST.4.0","CRC_MR_SBJ73H_17","CCIS41692898ST.4.0","CCIS90164298ST.4.0","CCIS94603952ST.4.0","MMRS95479054ST.27.0.0","CCIS80834637ST.4.0","20.7896268594436","21.0527335419251","21.170625661397","21.5000744804943","21.8231529198074","22.2787575247387","22.4547225899386","22.6855409023788","23.5707889272549","23.6976067791307","CRC_MR_SBJ06C_17","CCMD46222674ST.21.0","SID531416","MMRS25641480ST.27.0.0","SZAXPI017586.111","SID31874","CRC_MR_SBJ10C_17","SZAXPI015223.158","SZAXPI003435.11","CCMD95433940ST.21.0","19.2130625539397","21.3157971240486","21.5353861091693","22.882442495621","23.5469560624574","23.9019656726094","24.0541063864218","24.264858252409","24.6741647538047","25.2798697840179"
"CCMD38158721ST.11.0","CCMD93755960ST.11.0","CCIS80834637ST.4.0","DRR127704","CRC_MR_SBJ73H_17","CCMD85661207ST.11.0","SZAXPI015253.44","SZAXPI015272.108","CCIS45793747ST.4.0","CRC_MR_SBJ67H_17","SZAXPI015251.41","19.2097825587772","20.3339597277904","21.6871570946079","22.3258360118496","22.4204378667478","22.9511080082705","23.1837588701056","24.0054655871699","24.3352532303138","24.390549740381","MMRS25641480ST.27.0.0","CCMD72895164ST.21.0","CCMD95433940ST.21.0","MMRS43939546ST.27.0.0","SID31874","SZAXPI017586.111","CCIS02379307ST.4.0","CCMD46222674ST.21.0","MMRS85382779ST.27.0.0","CCMD12232071ST.21.0","20.3812018366999","20.3935709224476","21.2528153483533","21.2694285482662","22.5545030172004","23.2736570500341","24.9835594889259","25.3715378515552","25.7210607751605","26.0321404925488"
"CCMD45004878ST.11.0","SID532915","CCMD31009081ST.11.0","CCIS00146684ST.4.0","CCMD66848156ST.11.0","CCIS94417875ST.3.0","SZAXPI015253.44","CCMD85661207ST.11.0","SZAXPI015264.87","CCMD49025643ST.11.0","CRC_MR_SBJ18H_17","18.6888344372569","19.3612221179682","19.5958964250962","19.6346970643858","20.5440388445408","20.9150944848571","21.2046830757005","23.1609100651529","23.2400566306604","23.3857378273062","SZAXPI017466.84","SID31223","CCIS71301801ST.4.0","CCIS41548810ST.4.0","CCMD72895164ST.21.0","CCMD46222674ST.21.0","CRC_MR_SBJ02C_17","MMRS43939546ST.27.0.0","MMRS85382779ST.27.0.0","CCMD95433940ST.21.0","19.8982090886542","20.4463290648884","20.8534788095919","21.2543696712794","21.5305506039418","21.5765621667795","21.8501571360162","22.8474744409136","25.2759574351853","25.4726888767087"
"CCMD49025643ST.11.0","CCMD31009081ST.11.0","CCIS00146684ST.4.0","CCIS94417875ST.3.0","SID532915","CCMD45004878ST.11.0","CCMD66848156ST.11.0","CCMD22852639ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ34H_17","CRC_MR_SBJ18H_17","19.3875090953892","20.9653170782319","21.4220325702511","22.7719797601636","23.2400566306604","23.7384740931784","24.3509185820001","24.3924993315302","24.5869039484539","24.69644677798","SZAXPI017466.84","CCIS41548810ST.4.0","CCMD46222674ST.21.0","CCMD88272491ST.21.0","CCIS71301801ST.4.0","SID31874","CCMD60079086ST.21.0","CCIS62605362ST.3.0","SID31223","CCMD72895164ST.21.0","18.8180800516976","19.8574912038681","23.538290016915","23.9865898687058","24.3276236331336","24.6271852941338","24.9930083696141","25.0621131915547","25.0973053878818","25.2615647893356"
"CCMD67373733ST.11.0","MMRS79893829ST.27.0.0","MMRS17963147ST.27.0.0","CCIS16561622ST.4.0","CRC_MR_SBJ67H_17","CCIS79210440ST.3.0","MMRS40913371ST.27.0.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ77H_17","SID530050","CCMD29706695ST.11.0","21.514125411134","23.4605501187653","29.4902499847136","33.6757765436434","35.2241240131746","35.5967877082905","36.5098359196696","37.1299117407017","39.6968380894146","39.890937345827","CRC_MR_SBJ51C_17","SZAXPI017457.24","DRR127708","CRC_MR_SBJ10C_17","CCIS41548810ST.4.0","CCMD82866709ST.21.0","CCMD64503764ST.21.0","CCIS62605362ST.3.0","CCMD72895164ST.21.0","SID31883","23.302377966817","31.4444130319887","36.2057000150446","37.9536421311829","38.1209276651697","38.903011378171","39.2137448893943","40.9047307102235","40.9634956837573","41.0724922680314"
"CCMD85481373ST.11.0","CCMD15562448ST.11.0","CCIS09568613ST.4.0","CCIS79210440ST.3.0","SZAXPI015253.44","SZAXPI015238.24","CCIS88007743ST.4.0","SZAXPI015251.41","CCIS45793747ST.4.0","MMRS11932626ST.27.0.0","SID530075","14.6440511298001","18.7798609050387","22.9517837294272","25.5551883965605","26.7580308807786","27.4888816582323","27.7136145886097","28.6781186473799","29.6365761349603","29.9200659452265","MMRS85382779ST.27.0.0","CRC_MR_SBJ06C_17","SID31883","SZAXPI017456.23","CCIS52370277ST.4.0","CCIS62605362ST.3.0","LILT_VF207_T017","CCIS41548810ST.4.0","LILT_VF300_T016","CCMD46222674ST.21.0","27.545794719051","28.1088999126665","28.3670540163726","28.7358408270438","28.9146436145874","29.6069987085655","30.561686215924","31.0334086187128","31.1517005656898","31.3269900632585"
"CCMD85661207ST.11.0","SZAXPI015253.44","CRC_MR_SBJ73H_17","CCMD99929634ST.11.0","CCMD93755960ST.11.0","MMPU84450604ST","CRC_MR_SBJ67H_17","CRC_MR_SBJ18H_17","MMRS11932626ST.27.0.0","CRC_MR_SBJ65H_17","CCMD45004878ST.11.0","15.8615092800969","17.7446963139103","18.537239639879","19.4233582871912","19.5090624536701","19.72700546709","19.8655876587782","20.0762622595891","20.565732473102","21.2046830757005","CCMD95433940ST.21.0","MMRS43939546ST.27.0.0","CCMD46222674ST.21.0","CCMD72895164ST.21.0","SID31874","MMRS25641480ST.27.0.0","CCIS52370277ST.4.0","SZAXPI017586.111","CRC_MR_SBJ02C_17","MMRS85382779ST.27.0.0","15.3070145676059","17.9806586779545","19.3925236535785","19.6926869945267","20.1760303507752","21.0536210370283","21.1246553097299","21.7160108904306","22.1957017800452","22.2419756840619"
"CCMD93755960ST.11.0","CRC_MR_SBJ73H_17","CCMD38158721ST.11.0","CCMD85661207ST.11.0","MMRS95479054ST.27.0.0","CCMD99929634ST.11.0","CCIS80834637ST.4.0","SZAXPI015253.44","CCIS94603952ST.4.0","CCMD99440714ST.11.0","CRC_MR_SBJ84H_17","17.3461081407012","19.2097825587772","19.4233582871912","19.5988202737716","20.1340006308856","21.0806854221797","21.9833006722739","23.5393428343507","23.7265569974491","23.8609487510618","MMRS25641480ST.27.0.0","MMRS43939546ST.27.0.0","CCMD72895164ST.21.0","CCMD95433940ST.21.0","SZAXPI017586.111","SID31875","LILT_VF207_T017","SID31874","MMRS86178473ST.27.0.0","CCIS52370277ST.4.0","17.8300272136921","21.5894458618997","21.8437246645713","22.0757999160325","22.221254352959","22.8764483062122","23.6127245635759","24.1899453510048","24.590499309095","24.7739654850833"
"CCMD99440714ST.11.0","MMRS11932626ST.27.0.0","MMRS95479054ST.27.0.0","MMPU84450604ST","LILT_VF262_T016","CCIS45793747ST.4.0","CCMD93755960ST.11.0","LILT_VF263_T016","SZAXPI015253.44","CCMD22852639ST.11.0","LILT_VF00TL_16","20.8541868951681","21.5732650465988","22.74658310404","23.421591764387","23.5336466783178","23.7265569974491","23.83067734953","24.309805087746","24.9188483355592","25.0267798738471","LILT_VF207_T017","MMRS25641480ST.27.0.0","SID31875","MMRS86178473ST.27.0.0","CRC_MR_SBJ06C_17","CCMD95433940ST.21.0","CCIS41548810ST.4.0","SID31874","CCIS52370277ST.4.0","CCIS62605362ST.3.0","22.0044009383055","22.0170441491632","22.7525498460546","24.0930777647191","24.3458360563732","24.4437030752646","24.9290962856358","24.9489550780829","25.1458448966842","26.0555513467418"
"CRC_MR_SBJ03H_17","CRC_MR_SBJ46H_17","CCMD29706695ST.11.0","SZAXPI015269.94","CRC_MR_SBJ67H_17","MMRS57569834ST.27.0.0","SZAXPI015264.87","CCMD31009081ST.11.0","CRC_MR_SBJ84H_17","MMRS64281551ST.27.0.0","CCMD30626189ST.11.0","24.8423148475077","27.4570355318213","29.3492151221868","29.4114528112774","29.4863809122517","30.0749322571274","30.8692780097721","31.0406534671485","31.5001014445414","31.7011485981234","SID31883","CRC_MR_SBJ49C_17","MMRS18295921ST.27.0.0","CRC_MR_SBJ07C_17","CRC_MR_SBJ27C_17","SZAXPI015210.17","SZAXPI003420.4","CCIS62605362ST.3.0","DRR127708","SZAXPI003427.1","26.2814957185032","26.460462293573","26.5469992436283","27.4466792531155","28.4482310879816","29.0865698807611","31.1794424729773","31.4173292524826","32.814900917897","33.2329720479481"
"CRC_MR_SBJ18H_17","SZAXPI015253.44","SZAXPI015251.41","CRC_MR_SBJ84H_17","CCMD85661207ST.11.0","CCIS94417875ST.3.0","MMRS11932626ST.27.0.0","CCMD31009081ST.11.0","CCIS32452666ST.4.0","CRC_MR_SBJ67H_17","DRR127634","18.4406249011415","18.8800524499351","19.496176662392","19.8655876587782","20.5574375595428","21.4282700456056","21.559580080535","22.0517575139375","22.1082287605091","22.5215970216746","SZAXPI003422.11","CCIS71301801ST.4.0","SID31874","CCIS02379307ST.4.0","CCMD95433940ST.21.0","CCMD72895164ST.21.0","CCMD46222674ST.21.0","CCIS52370277ST.4.0","SZAXPI017466.84","MMRS43939546ST.27.0.0","17.469544707247","19.3608568664354","19.4860993778283","20.2311948453966","20.2757650897691","20.4145121828566","20.6239429531649","20.9660901409896","21.438280636364","21.5884865301739"
