"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCMD85481373ST.11.0","CRC_MR_SBJ24H_17","CCIS11362406ST.4.0","CCIS88007743ST.4.0","SZAXPI015251.41","SID31637","CCIS07539127ST.4.0","MMRS11932626ST.27.0.0","SID31749","CRC_MR_SBJ16H_17","SZAXPI015268.109","24.2634135991311","26.92448337374","27.4888816582323","27.7136145886097","28.1718819598425","29.3873302333863","29.6365761349603","30.0601691540201","30.2169800224956","30.4971284428944","SZAXPI003426.11","MMRS41711735ST.27.0.0","CCIS06260551ST.3.0","MMRS47662059ST.27.0.0","LILT_VF234_T017","MMRS41266697ST.27.0.0","CCIS11015875ST.4.0","MMRS14602194ST.27.0.0","CCMD50071957ST.21.0","SZAXPI017453.19","16.7224508817069","20.5311438250332","23.6836061710332","26.0617883737935","27.466781340674","27.8007404179367","27.8857470805159","28.625704107784","28.8611962972431","29.4802484829843"
"CRC_MR_SBJ16H_17","CCIS07539127ST.4.0","SID31749","MMRS11932626ST.27.0.0","SID531414","CCIS71578391ST.4.0","SID31071","MMPU99077057ST","SID31328","CRC_MR_SBJ18H_17","CCIS90164298ST.4.0","16.8099076981701","17.4524957708289","17.5491197233935","18.2329680281873","18.361218082257","18.4658445679557","18.8134612718952","19.1467174512787","19.1772182364127","20.5654765043434","MMRS90191266ST.27.0.0","MMRS14602194ST.27.0.0","CCIS11015875ST.4.0","CCMD50071957ST.21.0","SID530890","SID31874","MMRS16644320ST.27.0.0","MMRS65205033ST.27.0.0","SID531128","SID31878","16.8839956282155","17.4787251667534","18.5441236101197","19.3020451235795","20.2489015089436","20.2868524185838","20.3143376397927","20.4224616369673","20.70300708894","20.9472840616582"
"CRC_MR_SBJ18H_17","CCIS07539127ST.4.0","SZAXPI015251.41","CRC_MR_SBJ16H_17","SID31328","MMRS11932626ST.27.0.0","CCIS71578391ST.4.0","MMRS65862658ST.27.0.0","SZAXPI015268.109","MMRS68630931ST.27.0.0","CCIS02124300ST.4.0","18.2981592960877","18.8800524499351","19.1772182364127","20.6831326228669","21.4282700456056","21.7403680766127","21.8286839362661","21.9502312599458","22.0381775654","22.5315230121002","MMRS14602194ST.27.0.0","CCIS11015875ST.4.0","SID31874","CCIS02379307ST.4.0","MMRS16644320ST.27.0.0","SID530890","CCMD50071957ST.21.0","CRC_MR_SBJ42C_17","SID31878","MMRS90191266ST.27.0.0","19.1068246818853","19.2820118405834","19.4860993778283","20.2311948453966","20.2662901267721","21.2141027697355","21.279457640511","22.826488512752","22.8638573036616","22.8651955672109"
"CRC_MR_SBJ24H_17","CCMD85481373ST.11.0","SID31637","CCIS11362406ST.4.0","CCIS88007743ST.4.0","CCIS63468405ST.4.0","SZAXPI015251.41","SZAXPI015264.87","SZAXPI015263.84","CCIS02124300ST.4.0","SZAXPI015241.27","24.2634135991311","24.5859664885845","29.873622225219","31.2959260214521","33.5846497760718","36.8747480114197","37.3150142172102","37.5031024452978","37.9313004157754","38.0165040749383","MMRS41711735ST.27.0.0","SZAXPI003426.11","DRR127718","CCIS06260551ST.3.0","LILT_VF234_T017","CCIS77252613ST.4.0","CCIS11015875ST.4.0","MMRS41266697ST.27.0.0","CRC_MR_SBJ42C_17","SID31159","22.5576547821776","24.3096874242307","30.7559136843128","31.2886874796515","35.8605115276051","36.6035354837726","36.8613023148288","36.9836654909407","37.4553308859447","37.5628126754693"
"CRC_MR_SBJ34H_17","CCIS11354283ST.4.0","SID31328","CCIS71578391ST.4.0","SZAXPI015241.27","SZAXPI015268.109","CCIS07539127ST.4.0","SID531414","CCIS02124300ST.4.0","MMPU99077057ST","CRC_MR_SBJ16H_17","17.5115746986329","17.713182668939","18.97780229647","19.9407867346828","20.8919208508648","21.077242996941","21.3825675373656","21.4055226965449","22.1261021485304","22.3520947253518","SID530890","CRC_MR_SBJ04C_17","CCIS11015875ST.4.0","CRC_MR_SBJ25C_17","SID31285","MMRS14602194ST.27.0.0","CCIS06260551ST.3.0","CRC_MR_SBJ02C_17","MMRS15137911ST.27.0.0","SZAXPI017453.19","16.1238348922209","19.3905664946566","20.354600300195","20.5207019681662","20.6166841345814","20.8003992858166","21.218042713964","22.2785731874957","22.3801550102764","22.4954941933735"
"CRC_MR_SBJ63H_17","CCIS64773582ST.4.0","DRR127704","CCIS88007743ST.4.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","CCIS11362406ST.4.0","SZAXPI015268.109","MMRS65862658ST.27.0.0","MMRS29805707ST.27.0.0","CRC_MR_SBJ16H_17","24.2232883468925","26.2082340718561","26.7550951396309","27.5250159190417","27.5290568066144","28.6434457178182","30.0707670876019","30.3594744486379","30.4892204723686","31.1593268256537","SID31874","CCIS02379307ST.4.0","CRC_MR_SBJ39C_17","CCIS11015875ST.4.0","MMRS14602194ST.27.0.0","MMRS16644320ST.27.0.0","MMRS65205033ST.27.0.0","CCMD52117727ST.11.0","SID530890","MMRS90191266ST.27.0.0","22.8159826222826","23.1719632471593","24.1591407911395","25.4193878385948","26.0845530225112","26.4043612266648","26.4433186021819","27.2405262672181","29.8444447497956","29.997697514041"
"CRC_MR_SBJ69H_17","CCIS07539127ST.4.0","DRR127552","SZAXPI003433.7","MMRS68630931ST.27.0.0","CRC_MR_SBJ16H_17","MMPU99077057ST","SID531414","MMRS11932626ST.27.0.0","CRC_MR_SBJ18H_17","SID31328","25.5142862307434","25.6717186413707","26.4000475033133","28.1460149966421","28.2864139891521","28.5899625485379","29.081505027873","29.0971088326263","29.5983419104905","29.6476488581371","CRC_MR_SBJ26C_17","CCIS02379307ST.4.0","CCMD52117727ST.11.0","MMRS41266697ST.27.0.0","MMRS81194191ST.27.0.0","MMRS14602194ST.27.0.0","SID31874","MMRS65205033ST.27.0.0","SZAXPI017580.90","MMRS47662059ST.27.0.0","21.1806919993068","22.9045315937589","24.3731579895589","27.1670811314263","27.253678860009","28.2297945814772","28.4944359014966","28.8297894034573","29.0816344983582","29.0873426229383"
"CRC_MR_SBJ77H_17","MMRS11932626ST.27.0.0","CCIS07539127ST.4.0","DRR127704","CCIS64773582ST.4.0","SZAXPI015268.109","SZAXPI015251.41","SID31328","CRC_MR_SBJ18H_17","CCMD22852639ST.11.0","MMRS36405092ST.27.0.0","23.8636532026322","24.4909287937534","24.8093798626527","25.0574755971526","25.4034597466093","26.5678453813251","26.9758603074267","27.3608312878885","27.3961414991655","27.7073856204912","CCMD88272491ST.21.0","SID31878","CCMD50071957ST.21.0","CCIS11015875ST.4.0","MMRS14602194ST.27.0.0","SID531128","MMRS47685461ST.27.0.0","SID31874","CCMD60079086ST.21.0","CCIS06260551ST.3.0","21.56704521058","24.9216727909404","25.070524643553","25.7229527585287","25.9061802733479","26.4422990683791","26.5207328381306","26.644714893759","27.2382912165668","27.5245007055605"
"CRC_MR_SBJ81H_17","SID530119","SID530052","CCIS90164298ST.4.0","DRR127777","LILT_VF189_T016","SID532749","SID31333","SID31071","CCIS88007743ST.4.0","CCIS11362406ST.4.0","19.6422883464478","22.4335535492752","30.1280329653564","31.2450612201001","33.0948625821259","33.9196880640639","34.2999458788305","34.3703060807319","34.7176812453669","34.7726155291603","SZAXPI003411.6","SZAXPI003421.5","SID31159","SID31871","SZAXPI003435.11","SZAXPI003413.4","SID531281","MMRS90191266ST.27.0.0","CCMD50071957ST.21.0","SID530890","17.9255416974104","21.6345016828999","30.9277898076261","31.8183003861253","32.633623842966","33.6877644149786","36.7358812742869","40.0718864157317","40.3933727987426","40.436629124493"
"DRR127532","CRC_MR_SBJ18H_17","SZAXPI015251.41","CCIS11362406ST.4.0","CRC_MR_SBJ77H_17","CCIS07539127ST.4.0","CCIS88007743ST.4.0","CCIS36797902ST.4.0","MMRS11932626ST.27.0.0","SZAXPI015268.109","SID31328","31.6732467572903","31.7156801182176","31.9874249031319","32.6676281371375","32.8056327900134","33.0389351840068","33.328724861907","33.4451660171631","34.3593246575846","34.5410859072685","DRR127478","SID531775","CCMD60079086ST.21.0","CCIS65479369ST.4.0","CCIS06260551ST.3.0","SZAXPI015210.17","SZAXPI003426.11","MMRS15137911ST.27.0.0","CCIS02379307ST.4.0","CCMD88272491ST.21.0","27.1161558114125","28.1851554934579","28.2052345477112","28.3228586665312","28.7110178895542","28.7917064475727","30.0696004709008","30.2043962994147","31.1426811350019","31.9582235510658"
"DRR127535","MMRS64281551ST.27.0.0","SZAXPI015263.84","CCMD53522274ST.11.0","CCMD68973846ST.11.0","SZAXPI015264.87","MMRS39582183ST.27.0.0","CCIS90164298ST.4.0","CCIS02124300ST.4.0","CCIS07539127ST.4.0","CCIS63468405ST.4.0","21.0895419205966","24.613515705817","26.97811055821","29.2147732043259","30.1772678161592","31.2476702675047","34.6897216808942","37.4186104060239","39.2218772457796","39.9705906882223","SZAXPI017468.88","DRR127617","SZAXPI015220.136","SID531248","SZAXPI015226.14","CCIS77252613ST.4.0","MMRS78791111ST.27.0.0","MMRS43563715ST.27.0.0","MMRS44587603ST.27.0.0","SZAXPI015210.17","16.2816574260884","18.4568644048982","20.8699414028406","22.2814182617108","23.0594804109503","28.2385531874528","28.7340393504185","32.0798057021719","32.4223730979705","33.7843240718236"
