"FPR","TPR","Study","RepeatTimes","Fold","FeatureCount"
0.75,0.909090909090909,"ZellerG_2014",2,1,30
0.833333333333333,0.909090909090909,"ZellerG_2014",2,1,30
0.916666666666667,1,"ZellerG_2014",2,1,30
1,1,"ZellerG_2014",2,1,30
0,0,"ZellerG_2014",1,5,30
0,0.1,"ZellerG_2014",1,5,30
0,0.2,"ZellerG_2014",1,5,30
0,0.3,"ZellerG_2014",1,5,30
0,0.4,"ZellerG_2014",1,5,30
0,0.5,"ZellerG_2014",1,5,30
0,0.6,"ZellerG_2014",1,5,30
0.0833333333333333,0.6,"ZellerG_2014",1,5,30
0.0833333333333333,0.7,"ZellerG_2014",1,5,30
0.166666666666667,0.7,"ZellerG_2014",1,5,30
0.25,0.7,"ZellerG_2014",1,5,30
0.333333333333333,0.7,"ZellerG_2014",1,5,30
0.416666666666667,0.7,"ZellerG_2014",1,5,30
0.416666666666667,0.8,"ZellerG_2014",1,5,30
0.5,0.8,"ZellerG_2014",1,5,30
0.583333333333333,0.8,"ZellerG_2014",1,5,30
0.666666666666667,0.8,"ZellerG_2014",1,5,30
0.666666666666667,0.9,"ZellerG_2014",1,5,30
0.75,0.9,"ZellerG_2014",1,5,30
0.833333333333333,0.9,"ZellerG_2014",1,5,30
0.916666666666667,0.9,"ZellerG_2014",1,5,30
0.916666666666667,1,"ZellerG_2014",1,5,30
1,1,"ZellerG_2014",1,5,30
0,0,"ZellerG_2014",1,4,30
0,0.0909090909090909,"ZellerG_2014",1,4,30
0,0.181818181818182,"ZellerG_2014",1,4,30
0,0.272727272727273,"ZellerG_2014",1,4,30
0,0.363636363636364,"ZellerG_2014",1,4,30
0,0.454545454545455,"ZellerG_2014",1,4,30
0,0.545454545454545,"ZellerG_2014",1,4,30
0,0.636363636363636,"ZellerG_2014",1,4,30
0.0833333333333333,0.636363636363636,"ZellerG_2014",1,4,30
0.0833333333333333,0.727272727272727,"ZellerG_2014",1,4,30
0.166666666666667,0.727272727272727,"ZellerG_2014",1,4,30
0.25,0.727272727272727,"ZellerG_2014",1,4,30
0.333333333333333,0.727272727272727,"ZellerG_2014",1,4,30
0.333333333333333,0.818181818181818,"ZellerG_2014",1,4,30
0.416666666666667,0.818181818181818,"ZellerG_2014",1,4,30
0.5,0.818181818181818,"ZellerG_2014",1,4,30
0.5,0.909090909090909,"ZellerG_2014",1,4,30
0.583333333333333,0.909090909090909,"ZellerG_2014",1,4,30
0.666666666666667,0.909090909090909,"ZellerG_2014",1,4,30
0.75,0.909090909090909,"ZellerG_2014",1,4,30
0.833333333333333,0.909090909090909,"ZellerG_2014",1,4,30
0.916666666666667,0.909090909090909,"ZellerG_2014",1,4,30
0.916666666666667,1,"ZellerG_2014",1,4,30
1,1,"ZellerG_2014",1,4,30
0,0,"ZellerG_2014",1,3,30
0,0.0909090909090909,"ZellerG_2014",1,3,30
0,0.181818181818182,"ZellerG_2014",1,3,30
0,0.272727272727273,"ZellerG_2014",1,3,30
0,0.363636363636364,"ZellerG_2014",1,3,30
0,0.454545454545455,"ZellerG_2014",1,3,30
0,0.636363636363636,"ZellerG_2014",1,3,30
0,0.727272727272727,"ZellerG_2014",1,3,30
0.0833333333333333,0.727272727272727,"ZellerG_2014",1,3,30
0.0833333333333333,0.818181818181818,"ZellerG_2014",1,3,30
0.0833333333333333,0.909090909090909,"ZellerG_2014",1,3,30
0.166666666666667,0.909090909090909,"ZellerG_2014",1,3,30
0.25,0.909090909090909,"ZellerG_2014",1,3,30
0.333333333333333,0.909090909090909,"ZellerG_2014",1,3,30
0.416666666666667,0.909090909090909,"ZellerG_2014",1,3,30
0.416666666666667,1,"ZellerG_2014",1,3,30
0.5,1,"ZellerG_2014",1,3,30
0.583333333333333,1,"ZellerG_2014",1,3,30
0.666666666666667,1,"ZellerG_2014",1,3,30
0.75,1,"ZellerG_2014",1,3,30
0.833333333333333,1,"ZellerG_2014",1,3,30
0.916666666666667,1,"ZellerG_2014",1,3,30
1,1,"ZellerG_2014",1,3,30
0,0,"ZellerG_2014",1,2,30
0,0.0909090909090909,"ZellerG_2014",1,2,30
0,0.181818181818182,"ZellerG_2014",1,2,30
0,0.363636363636364,"ZellerG_2014",1,2,30
0,0.454545454545455,"ZellerG_2014",1,2,30
0,0.545454545454545,"ZellerG_2014",1,2,30
0.0833333333333333,0.545454545454545,"ZellerG_2014",1,2,30
0.166666666666667,0.545454545454545,"ZellerG_2014",1,2,30
0.25,0.545454545454545,"ZellerG_2014",1,2,30
0.333333333333333,0.545454545454545,"ZellerG_2014",1,2,30
0.333333333333333,0.636363636363636,"ZellerG_2014",1,2,30
0.333333333333333,0.727272727272727,"ZellerG_2014",1,2,30
0.333333333333333,0.818181818181818,"ZellerG_2014",1,2,30
0.333333333333333,0.909090909090909,"ZellerG_2014",1,2,30
0.333333333333333,1,"ZellerG_2014",1,2,30
0.416666666666667,1,"ZellerG_2014",1,2,30
0.5,1,"ZellerG_2014",1,2,30
0.583333333333333,1,"ZellerG_2014",1,2,30
0.666666666666667,1,"ZellerG_2014",1,2,30
0.75,1,"ZellerG_2014",1,2,30
0.833333333333333,1,"ZellerG_2014",1,2,30
0.916666666666667,1,"ZellerG_2014",1,2,30
1,1,"ZellerG_2014",1,2,30
0,0,"ZellerG_2014",1,1,30
0,0.0909090909090909,"ZellerG_2014",1,1,30
0,0.181818181818182,"ZellerG_2014",1,1,30
0,0.272727272727273,"ZellerG_2014",1,1,30
0,0.363636363636364,"ZellerG_2014",1,1,30
0,0.454545454545455,"ZellerG_2014",1,1,30
0,0.545454545454545,"ZellerG_2014",1,1,30
0,0.636363636363636,"ZellerG_2014",1,1,30
0,0.727272727272727,"ZellerG_2014",1,1,30
0,0.818181818181818,"ZellerG_2014",1,1,30
0.0833333333333333,0.909090909090909,"ZellerG_2014",1,1,30
0.166666666666667,0.909090909090909,"ZellerG_2014",1,1,30
0.25,0.909090909090909,"ZellerG_2014",1,1,30
0.333333333333333,0.909090909090909,"ZellerG_2014",1,1,30
0.333333333333333,1,"ZellerG_2014",1,1,30
0.416666666666667,1,"ZellerG_2014",1,1,30
0.5,1,"ZellerG_2014",1,1,30
0.583333333333333,1,"ZellerG_2014",1,1,30
0.75,1,"ZellerG_2014",1,1,30
0.833333333333333,1,"ZellerG_2014",1,1,30
0.916666666666667,1,"ZellerG_2014",1,1,30
1,1,"ZellerG_2014",1,1,30
0,0,"YuJ_2015",10,5,30
0,0.0666666666666667,"YuJ_2015",10,5,30
0,0.133333333333333,"YuJ_2015",10,5,30
0,0.2,"YuJ_2015",10,5,30
0,0.266666666666667,"YuJ_2015",10,5,30
0,0.333333333333333,"YuJ_2015",10,5,30
0,0.4,"YuJ_2015",10,5,30
0,0.466666666666667,"YuJ_2015",10,5,30
0,0.533333333333333,"YuJ_2015",10,5,30
0,0.6,"YuJ_2015",10,5,30
0,0.666666666666667,"YuJ_2015",10,5,30
0,0.733333333333333,"YuJ_2015",10,5,30
0,0.8,"YuJ_2015",10,5,30
0.0909090909090909,0.8,"YuJ_2015",10,5,30
0.0909090909090909,0.866666666666667,"YuJ_2015",10,5,30
0.181818181818182,0.866666666666667,"YuJ_2015",10,5,30
0.181818181818182,0.933333333333333,"YuJ_2015",10,5,30
0.272727272727273,0.933333333333333,"YuJ_2015",10,5,30
0.363636363636364,0.933333333333333,"YuJ_2015",10,5,30
0.363636363636364,1,"YuJ_2015",10,5,30
0.454545454545455,1,"YuJ_2015",10,5,30
0.545454545454545,1,"YuJ_2015",10,5,30
0.636363636363636,1,"YuJ_2015",10,5,30
0.727272727272727,1,"YuJ_2015",10,5,30
0.818181818181818,1,"YuJ_2015",10,5,30
0.909090909090909,1,"YuJ_2015",10,5,30
1,1,"YuJ_2015",10,5,30
0,0,"YuJ_2015",10,4,30
0,0.0666666666666667,"YuJ_2015",10,4,30
0,0.133333333333333,"YuJ_2015",10,4,30
0,0.2,"YuJ_2015",10,4,30
0,0.266666666666667,"YuJ_2015",10,4,30
0,0.333333333333333,"YuJ_2015",10,4,30
0,0.4,"YuJ_2015",10,4,30
0,0.466666666666667,"YuJ_2015",10,4,30
0,0.533333333333333,"YuJ_2015",10,4,30
0.1,0.533333333333333,"YuJ_2015",10,4,30
0.1,0.6,"YuJ_2015",10,4,30
0.1,0.666666666666667,"YuJ_2015",10,4,30
0.2,0.666666666666667,"YuJ_2015",10,4,30
0.2,0.733333333333333,"YuJ_2015",10,4,30
0.2,0.8,"YuJ_2015",10,4,30
0.2,0.866666666666667,"YuJ_2015",10,4,30
0.3,0.866666666666667,"YuJ_2015",10,4,30
0.3,0.933333333333333,"YuJ_2015",10,4,30
0.4,0.933333333333333,"YuJ_2015",10,4,30
0.5,0.933333333333333,"YuJ_2015",10,4,30
0.5,1,"YuJ_2015",10,4,30
0.6,1,"YuJ_2015",10,4,30
0.7,1,"YuJ_2015",10,4,30
0.8,1,"YuJ_2015",10,4,30
0.9,1,"YuJ_2015",10,4,30
1,1,"YuJ_2015",10,4,30
0,0,"YuJ_2015",10,3,30
0,0.0666666666666667,"YuJ_2015",10,3,30
0,0.133333333333333,"YuJ_2015",10,3,30
0,0.2,"YuJ_2015",10,3,30
0,0.266666666666667,"YuJ_2015",10,3,30
0,0.333333333333333,"YuJ_2015",10,3,30
0,0.4,"YuJ_2015",10,3,30
0,0.466666666666667,"YuJ_2015",10,3,30
0.0909090909090909,0.466666666666667,"YuJ_2015",10,3,30
0.181818181818182,0.466666666666667,"YuJ_2015",10,3,30
0.181818181818182,0.533333333333333,"YuJ_2015",10,3,30
0.181818181818182,0.6,"YuJ_2015",10,3,30
0.272727272727273,0.6,"YuJ_2015",10,3,30
0.272727272727273,0.666666666666667,"YuJ_2015",10,3,30
0.363636363636364,0.666666666666667,"YuJ_2015",10,3,30
0.363636363636364,0.733333333333333,"YuJ_2015",10,3,30
0.363636363636364,0.8,"YuJ_2015",10,3,30
0.454545454545455,0.8,"YuJ_2015",10,3,30
0.545454545454545,0.866666666666667,"YuJ_2015",10,3,30
0.636363636363636,0.866666666666667,"YuJ_2015",10,3,30
0.636363636363636,0.933333333333333,"YuJ_2015",10,3,30
0.727272727272727,0.933333333333333,"YuJ_2015",10,3,30
0.818181818181818,0.933333333333333,"YuJ_2015",10,3,30
0.818181818181818,1,"YuJ_2015",10,3,30
0.909090909090909,1,"YuJ_2015",10,3,30
1,1,"YuJ_2015",10,3,30
0,0,"YuJ_2015",10,2,30
0.1,0,"YuJ_2015",10,2,30
0.1,0.0666666666666667,"YuJ_2015",10,2,30
0.1,0.133333333333333,"YuJ_2015",10,2,30
0.1,0.266666666666667,"YuJ_2015",10,2,30
0.1,0.333333333333333,"YuJ_2015",10,2,30
0.1,0.4,"YuJ_2015",10,2,30
0.1,0.466666666666667,"YuJ_2015",10,2,30
0.1,0.6,"YuJ_2015",10,2,30
0.1,0.666666666666667,"YuJ_2015",10,2,30
0.1,0.733333333333333,"YuJ_2015",10,2,30
0.1,0.8,"YuJ_2015",10,2,30
0.1,0.866666666666667,"YuJ_2015",10,2,30
0.1,0.933333333333333,"YuJ_2015",10,2,30
0.2,0.933333333333333,"YuJ_2015",10,2,30
0.3,0.933333333333333,"YuJ_2015",10,2,30
0.3,1,"YuJ_2015",10,2,30
0.4,1,"YuJ_2015",10,2,30
0.5,1,"YuJ_2015",10,2,30
0.6,1,"YuJ_2015",10,2,30
0.7,1,"YuJ_2015",10,2,30
0.8,1,"YuJ_2015",10,2,30
0.9,1,"YuJ_2015",10,2,30
1,1,"YuJ_2015",10,2,30
0,0,"YuJ_2015",10,1,30
0,0.0666666666666667,"YuJ_2015",10,1,30
0,0.133333333333333,"YuJ_2015",10,1,30
0,0.266666666666667,"YuJ_2015",10,1,30
0,0.333333333333333,"YuJ_2015",10,1,30
0,0.4,"YuJ_2015",10,1,30
0,0.466666666666667,"YuJ_2015",10,1,30
0,0.533333333333333,"YuJ_2015",10,1,30
0,0.6,"YuJ_2015",10,1,30
0,0.666666666666667,"YuJ_2015",10,1,30
0,0.733333333333333,"YuJ_2015",10,1,30
0,0.8,"YuJ_2015",10,1,30
0,0.866666666666667,"YuJ_2015",10,1,30
0,0.933333333333333,"YuJ_2015",10,1,30
0.1,0.933333333333333,"YuJ_2015",10,1,30
0.2,0.933333333333333,"YuJ_2015",10,1,30
0.2,1,"YuJ_2015",10,1,30
0.3,1,"YuJ_2015",10,1,30
0.4,1,"YuJ_2015",10,1,30
0.5,1,"YuJ_2015",10,1,30
0.6,1,"YuJ_2015",10,1,30
0.7,1,"YuJ_2015",10,1,30
0.8,1,"YuJ_2015",10,1,30
0.9,1,"YuJ_2015",10,1,30
1,1,"YuJ_2015",10,1,30
0,0,"YuJ_2015",9,5,30
0.0909090909090909,0,"YuJ_2015",9,5,30
0.0909090909090909,0.0666666666666667,"YuJ_2015",9,5,30
0.0909090909090909,0.133333333333333,"YuJ_2015",9,5,30
0.0909090909090909,0.2,"YuJ_2015",9,5,30
0.0909090909090909,0.266666666666667,"YuJ_2015",9,5,30
0.0909090909090909,0.333333333333333,"YuJ_2015",9,5,30
0.181818181818182,0.333333333333333,"YuJ_2015",9,5,30
0.181818181818182,0.4,"YuJ_2015",9,5,30
0.181818181818182,0.466666666666667,"YuJ_2015",9,5,30
0.181818181818182,0.533333333333333,"YuJ_2015",9,5,30
0.272727272727273,0.533333333333333,"YuJ_2015",9,5,30
0.272727272727273,0.6,"YuJ_2015",9,5,30
0.363636363636364,0.6,"YuJ_2015",9,5,30
0.363636363636364,0.666666666666667,"YuJ_2015",9,5,30
0.363636363636364,0.733333333333333,"YuJ_2015",9,5,30
0.363636363636364,0.8,"YuJ_2015",9,5,30
0.363636363636364,0.866666666666667,"YuJ_2015",9,5,30
0.454545454545455,0.866666666666667,"YuJ_2015",9,5,30
0.454545454545455,0.933333333333333,"YuJ_2015",9,5,30
0.545454545454545,0.933333333333333,"YuJ_2015",9,5,30
0.636363636363636,1,"YuJ_2015",9,5,30
0.727272727272727,1,"YuJ_2015",9,5,30
0.818181818181818,1,"YuJ_2015",9,5,30
0.909090909090909,1,"YuJ_2015",9,5,30
1,1,"YuJ_2015",9,5,30
0,0,"YuJ_2015",9,4,30
0,0.0666666666666667,"YuJ_2015",9,4,30
0,0.133333333333333,"YuJ_2015",9,4,30
0,0.2,"YuJ_2015",9,4,30
0,0.266666666666667,"YuJ_2015",9,4,30
0,0.333333333333333,"YuJ_2015",9,4,30
0,0.4,"YuJ_2015",9,4,30
0,0.466666666666667,"YuJ_2015",9,4,30
0,0.533333333333333,"YuJ_2015",9,4,30
0,0.6,"YuJ_2015",9,4,30
0.0909090909090909,0.6,"YuJ_2015",9,4,30
0.0909090909090909,0.666666666666667,"YuJ_2015",9,4,30
0.0909090909090909,0.733333333333333,"YuJ_2015",9,4,30
0.0909090909090909,0.8,"YuJ_2015",9,4,30
0.0909090909090909,0.866666666666667,"YuJ_2015",9,4,30
0.181818181818182,0.866666666666667,"YuJ_2015",9,4,30
0.181818181818182,0.933333333333333,"YuJ_2015",9,4,30
0.272727272727273,0.933333333333333,"YuJ_2015",9,4,30
0.363636363636364,0.933333333333333,"YuJ_2015",9,4,30
0.454545454545455,0.933333333333333,"YuJ_2015",9,4,30
0.545454545454545,0.933333333333333,"YuJ_2015",9,4,30
0.545454545454545,1,"YuJ_2015",9,4,30
0.636363636363636,1,"YuJ_2015",9,4,30
0.727272727272727,1,"YuJ_2015",9,4,30
0.818181818181818,1,"YuJ_2015",9,4,30
0.909090909090909,1,"YuJ_2015",9,4,30
1,1,"YuJ_2015",9,4,30
0,0,"YuJ_2015",9,3,30
0,0.0666666666666667,"YuJ_2015",9,3,30
0.1,0.0666666666666667,"YuJ_2015",9,3,30
0.1,0.133333333333333,"YuJ_2015",9,3,30
0.1,0.2,"YuJ_2015",9,3,30
0.1,0.266666666666667,"YuJ_2015",9,3,30
0.1,0.333333333333333,"YuJ_2015",9,3,30
0.1,0.4,"YuJ_2015",9,3,30
0.1,0.466666666666667,"YuJ_2015",9,3,30
0.1,0.533333333333333,"YuJ_2015",9,3,30
0.1,0.6,"YuJ_2015",9,3,30
0.1,0.666666666666667,"YuJ_2015",9,3,30
0.1,0.733333333333333,"YuJ_2015",9,3,30
0.1,0.8,"YuJ_2015",9,3,30
0.1,0.866666666666667,"YuJ_2015",9,3,30
0.2,0.866666666666667,"YuJ_2015",9,3,30
0.3,0.866666666666667,"YuJ_2015",9,3,30
0.4,0.866666666666667,"YuJ_2015",9,3,30
0.4,0.933333333333333,"YuJ_2015",9,3,30
0.4,1,"YuJ_2015",9,3,30
0.5,1,"YuJ_2015",9,3,30
0.6,1,"YuJ_2015",9,3,30
0.7,1,"YuJ_2015",9,3,30
0.8,1,"YuJ_2015",9,3,30
0.9,1,"YuJ_2015",9,3,30
1,1,"YuJ_2015",9,3,30
0,0,"YuJ_2015",9,2,30
0,0.0666666666666667,"YuJ_2015",9,2,30
0,0.133333333333333,"YuJ_2015",9,2,30
0,0.2,"YuJ_2015",9,2,30
0,0.266666666666667,"YuJ_2015",9,2,30
0,0.333333333333333,"YuJ_2015",9,2,30
0,0.4,"YuJ_2015",9,2,30
0,0.466666666666667,"YuJ_2015",9,2,30
0,0.533333333333333,"YuJ_2015",9,2,30
0,0.6,"YuJ_2015",9,2,30
0,0.666666666666667,"YuJ_2015",9,2,30
0,0.733333333333333,"YuJ_2015",9,2,30
0,0.8,"YuJ_2015",9,2,30
0,0.866666666666667,"YuJ_2015",9,2,30
0.1,0.866666666666667,"YuJ_2015",9,2,30
0.2,0.866666666666667,"YuJ_2015",9,2,30
0.3,0.866666666666667,"YuJ_2015",9,2,30
0.4,0.866666666666667,"YuJ_2015",9,2,30
0.5,0.866666666666667,"YuJ_2015",9,2,30
0.6,0.866666666666667,"YuJ_2015",9,2,30
0.6,0.933333333333333,"YuJ_2015",9,2,30
0.7,0.933333333333333,"YuJ_2015",9,2,30
0.8,0.933333333333333,"YuJ_2015",9,2,30
0.8,1,"YuJ_2015",9,2,30
0.9,1,"YuJ_2015",9,2,30
1,1,"YuJ_2015",9,2,30
0,0,"YuJ_2015",9,1,30
0.1,0,"YuJ_2015",9,1,30
0.1,0.0666666666666667,"YuJ_2015",9,1,30
0.1,0.133333333333333,"YuJ_2015",9,1,30
0.1,0.2,"YuJ_2015",9,1,30
0.1,0.266666666666667,"YuJ_2015",9,1,30
0.1,0.333333333333333,"YuJ_2015",9,1,30
0.1,0.4,"YuJ_2015",9,1,30
0.1,0.466666666666667,"YuJ_2015",9,1,30
0.2,0.466666666666667,"YuJ_2015",9,1,30
0.2,0.533333333333333,"YuJ_2015",9,1,30
0.2,0.6,"YuJ_2015",9,1,30
0.2,0.666666666666667,"YuJ_2015",9,1,30
0.2,0.733333333333333,"YuJ_2015",9,1,30
0.2,0.8,"YuJ_2015",9,1,30
0.3,0.8,"YuJ_2015",9,1,30
0.3,0.866666666666667,"YuJ_2015",9,1,30
0.3,0.933333333333333,"YuJ_2015",9,1,30
0.4,0.933333333333333,"YuJ_2015",9,1,30
0.5,0.933333333333333,"YuJ_2015",9,1,30
0.5,1,"YuJ_2015",9,1,30
0.6,1,"YuJ_2015",9,1,30
0.7,1,"YuJ_2015",9,1,30
0.8,1,"YuJ_2015",9,1,30
0.9,1,"YuJ_2015",9,1,30
1,1,"YuJ_2015",9,1,30
0,0,"YuJ_2015",8,5,30
0,0.0666666666666667,"YuJ_2015",8,5,30
0,0.133333333333333,"YuJ_2015",8,5,30
0,0.2,"YuJ_2015",8,5,30
0,0.266666666666667,"YuJ_2015",8,5,30
0,0.333333333333333,"YuJ_2015",8,5,30
0,0.4,"YuJ_2015",8,5,30
0,0.466666666666667,"YuJ_2015",8,5,30
0,0.533333333333333,"YuJ_2015",8,5,30
0,0.6,"YuJ_2015",8,5,30
0.0909090909090909,0.6,"YuJ_2015",8,5,30
0.181818181818182,0.6,"YuJ_2015",8,5,30
0.181818181818182,0.666666666666667,"YuJ_2015",8,5,30
0.181818181818182,0.866666666666667,"YuJ_2015",8,5,30
0.272727272727273,0.866666666666667,"YuJ_2015",8,5,30
0.363636363636364,0.866666666666667,"YuJ_2015",8,5,30
0.363636363636364,0.933333333333333,"YuJ_2015",8,5,30
0.454545454545455,0.933333333333333,"YuJ_2015",8,5,30
0.545454545454545,0.933333333333333,"YuJ_2015",8,5,30
0.636363636363636,0.933333333333333,"YuJ_2015",8,5,30
0.727272727272727,0.933333333333333,"YuJ_2015",8,5,30
0.727272727272727,1,"YuJ_2015",8,5,30
0.818181818181818,1,"YuJ_2015",8,5,30
0.909090909090909,1,"YuJ_2015",8,5,30
1,1,"YuJ_2015",8,5,30
0,0,"YuJ_2015",8,4,30
0,0.0666666666666667,"YuJ_2015",8,4,30
0,0.133333333333333,"YuJ_2015",8,4,30
0,0.2,"YuJ_2015",8,4,30
0,0.266666666666667,"YuJ_2015",8,4,30
0,0.333333333333333,"YuJ_2015",8,4,30
0,0.4,"YuJ_2015",8,4,30
0,0.466666666666667,"YuJ_2015",8,4,30
0.0909090909090909,0.533333333333333,"YuJ_2015",8,4,30
0.181818181818182,0.533333333333333,"YuJ_2015",8,4,30
0.181818181818182,0.6,"YuJ_2015",8,4,30
0.272727272727273,0.6,"YuJ_2015",8,4,30
0.272727272727273,0.666666666666667,"YuJ_2015",8,4,30
0.272727272727273,0.733333333333333,"YuJ_2015",8,4,30
0.272727272727273,0.8,"YuJ_2015",8,4,30
0.272727272727273,0.866666666666667,"YuJ_2015",8,4,30
0.363636363636364,0.866666666666667,"YuJ_2015",8,4,30
0.454545454545455,0.866666666666667,"YuJ_2015",8,4,30
0.545454545454545,0.866666666666667,"YuJ_2015",8,4,30
0.636363636363636,0.866666666666667,"YuJ_2015",8,4,30
0.636363636363636,0.933333333333333,"YuJ_2015",8,4,30
0.727272727272727,0.933333333333333,"YuJ_2015",8,4,30
0.818181818181818,0.933333333333333,"YuJ_2015",8,4,30
0.909090909090909,0.933333333333333,"YuJ_2015",8,4,30
1,0.933333333333333,"YuJ_2015",8,4,30
1,1,"YuJ_2015",8,4,30
0,0,"YuJ_2015",8,3,30
0,0.0666666666666667,"YuJ_2015",8,3,30
0,0.133333333333333,"YuJ_2015",8,3,30
0,0.2,"YuJ_2015",8,3,30
0,0.266666666666667,"YuJ_2015",8,3,30
0,0.333333333333333,"YuJ_2015",8,3,30
0,0.4,"YuJ_2015",8,3,30
0,0.466666666666667,"YuJ_2015",8,3,30
0,0.533333333333333,"YuJ_2015",8,3,30
0,0.6,"YuJ_2015",8,3,30
0.1,0.6,"YuJ_2015",8,3,30
0.1,0.666666666666667,"YuJ_2015",8,3,30
0.2,0.666666666666667,"YuJ_2015",8,3,30
0.2,0.733333333333333,"YuJ_2015",8,3,30
0.2,0.8,"YuJ_2015",8,3,30
0.2,0.866666666666667,"YuJ_2015",8,3,30
0.2,0.933333333333333,"YuJ_2015",8,3,30
0.3,0.933333333333333,"YuJ_2015",8,3,30
0.4,0.933333333333333,"YuJ_2015",8,3,30
0.5,0.933333333333333,"YuJ_2015",8,3,30
0.6,0.933333333333333,"YuJ_2015",8,3,30
0.7,0.933333333333333,"YuJ_2015",8,3,30
0.8,0.933333333333333,"YuJ_2015",8,3,30
0.9,0.933333333333333,"YuJ_2015",8,3,30
0.9,1,"YuJ_2015",8,3,30
1,1,"YuJ_2015",8,3,30
0,0,"YuJ_2015",8,2,30
0,0.0666666666666667,"YuJ_2015",8,2,30
0,0.133333333333333,"YuJ_2015",8,2,30
0,0.2,"YuJ_2015",8,2,30
0,0.266666666666667,"YuJ_2015",8,2,30
0,0.333333333333333,"YuJ_2015",8,2,30
0,0.4,"YuJ_2015",8,2,30
0,0.466666666666667,"YuJ_2015",8,2,30
0.1,0.466666666666667,"YuJ_2015",8,2,30
0.1,0.533333333333333,"YuJ_2015",8,2,30
0.1,0.6,"YuJ_2015",8,2,30
0.1,0.666666666666667,"YuJ_2015",8,2,30
0.1,0.733333333333333,"YuJ_2015",8,2,30
0.2,0.733333333333333,"YuJ_2015",8,2,30
0.3,0.8,"YuJ_2015",8,2,30
0.4,0.8,"YuJ_2015",8,2,30
0.4,0.866666666666667,"YuJ_2015",8,2,30
0.5,0.866666666666667,"YuJ_2015",8,2,30
0.6,0.866666666666667,"YuJ_2015",8,2,30
0.7,0.866666666666667,"YuJ_2015",8,2,30
0.7,0.933333333333333,"YuJ_2015",8,2,30
0.8,0.933333333333333,"YuJ_2015",8,2,30
0.9,0.933333333333333,"YuJ_2015",8,2,30
0.9,1,"YuJ_2015",8,2,30
1,1,"YuJ_2015",8,2,30
0,0,"YuJ_2015",8,1,30
0,0.0666666666666667,"YuJ_2015",8,1,30
0.1,0.0666666666666667,"YuJ_2015",8,1,30
0.1,0.133333333333333,"YuJ_2015",8,1,30
0.1,0.2,"YuJ_2015",8,1,30
0.1,0.266666666666667,"YuJ_2015",8,1,30
0.1,0.333333333333333,"YuJ_2015",8,1,30
0.1,0.4,"YuJ_2015",8,1,30
0.1,0.466666666666667,"YuJ_2015",8,1,30
0.1,0.533333333333333,"YuJ_2015",8,1,30
0.1,0.6,"YuJ_2015",8,1,30
0.2,0.6,"YuJ_2015",8,1,30
0.2,0.666666666666667,"YuJ_2015",8,1,30
0.3,0.666666666666667,"YuJ_2015",8,1,30
0.4,0.733333333333333,"YuJ_2015",8,1,30
0.4,0.8,"YuJ_2015",8,1,30
0.5,0.8,"YuJ_2015",8,1,30
0.5,0.866666666666667,"YuJ_2015",8,1,30
0.5,0.933333333333333,"YuJ_2015",8,1,30
0.6,0.933333333333333,"YuJ_2015",8,1,30
0.7,0.933333333333333,"YuJ_2015",8,1,30
0.7,1,"YuJ_2015",8,1,30
0.8,1,"YuJ_2015",8,1,30
0.9,1,"YuJ_2015",8,1,30
1,1,"YuJ_2015",8,1,30
0,0,"YuJ_2015",7,5,30
0,0.0666666666666667,"YuJ_2015",7,5,30
0,0.133333333333333,"YuJ_2015",7,5,30
0,0.2,"YuJ_2015",7,5,30
0,0.333333333333333,"YuJ_2015",7,5,30
0,0.4,"YuJ_2015",7,5,30
0,0.466666666666667,"YuJ_2015",7,5,30
0,0.533333333333333,"YuJ_2015",7,5,30
0,0.6,"YuJ_2015",7,5,30
0,0.666666666666667,"YuJ_2015",7,5,30
0.0909090909090909,0.666666666666667,"YuJ_2015",7,5,30
0.0909090909090909,0.733333333333333,"YuJ_2015",7,5,30
0.0909090909090909,0.8,"YuJ_2015",7,5,30
0.0909090909090909,0.866666666666667,"YuJ_2015",7,5,30
0.181818181818182,0.866666666666667,"YuJ_2015",7,5,30
0.181818181818182,0.933333333333333,"YuJ_2015",7,5,30
0.272727272727273,0.933333333333333,"YuJ_2015",7,5,30
0.363636363636364,0.933333333333333,"YuJ_2015",7,5,30
0.454545454545455,0.933333333333333,"YuJ_2015",7,5,30
0.454545454545455,1,"YuJ_2015",7,5,30
0.545454545454545,1,"YuJ_2015",7,5,30
0.636363636363636,1,"YuJ_2015",7,5,30
0.727272727272727,1,"YuJ_2015",7,5,30
0.818181818181818,1,"YuJ_2015",7,5,30
0.909090909090909,1,"YuJ_2015",7,5,30
1,1,"YuJ_2015",7,5,30
0,0,"YuJ_2015",7,4,30
0,0.0666666666666667,"YuJ_2015",7,4,30
0,0.133333333333333,"YuJ_2015",7,4,30
0,0.2,"YuJ_2015",7,4,30
0,0.266666666666667,"YuJ_2015",7,4,30
0,0.333333333333333,"YuJ_2015",7,4,30
0.1,0.333333333333333,"YuJ_2015",7,4,30
0.1,0.4,"YuJ_2015",7,4,30
0.1,0.466666666666667,"YuJ_2015",7,4,30
0.1,0.533333333333333,"YuJ_2015",7,4,30
0.1,0.6,"YuJ_2015",7,4,30
0.2,0.666666666666667,"YuJ_2015",7,4,30
0.3,0.666666666666667,"YuJ_2015",7,4,30
