"","Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Incre.aveRank.P","Enriched","Ctrlmean","CRCmean","log2FC","ID","Label","Shape"
"112","Bacteroides_sp_2_1_22",3914,6039,3963,6088,3938.5,6063.5,0.608739126087391,0.606289371062894,0.603839616038396,0.792395213033441,1,0.900665408665745,0.393810618938106,"N.S.","0.050923782051282","0.0444462179487179",-0.196278909158108,"","","B"
"113","Bacteroides_sp_2_1_56FAA",1,5028,4974,10001,2487.5,7514.5,1,0.751374862513749,0.502749725027497,0.693554173994365,1,0.920580154822356,0.248725127487251,"N.S.","0.000948525641025641","0.00696721153846154",2.87682268812082,"","","B"
"114","Bacteroides_sp_2_2_4",5014,1,10001,4988,7507.5,2494.5,0.498750124987501,0.249425057494251,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.750674932506749,"N.S.","0","0.0136892628205128",Inf,"","","B"
"115","Bacteroides_sp_3_1_19",7838,1810,8192,2164,8015,1987,0.216378362163784,0.198680131986801,0.180981901809819,0.376086668789768,0.744382977970146,0.579010136960988,0.801419858014199,"N.S.","0.0147705448717949","0.0360187820512821",1.28602635161796,"","","B"
"116","Bacteroides_sp_3_1_40A",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0.00510128205128205",Inf,"","","B"
"117","Bacteroides_sp_3_2_5",7754,1108,8894,2248,8324,1678,0.224777522247775,0.167783221677832,0.110788921107889,0.258264619397933,0.751697853470467,0.56903837918095,0.832316768323168,"N.S.","0.0011213141025641","0.00663028846153846",2.56388117594436,"","","B"
"118","Bacteroides_sp_4_3_47FAA",2546,6884,3118,7456,2832,7170,0.745525447455255,0.716928307169283,0.688331166883312,0.856245863302943,1,0.920580154822356,0.283171682831717,"N.S.","0.0679394230769231","0.0630814743589744",-0.107032587675852,"","","B"
"119","Bacteroides_sp_9_1_42FAA",7099,1,10001,2903,8550,1452,0.29027097290271,0.145185481451855,9.99900009999e-05,0.000430495872568432,0.787051257421075,0.52248100189981,0.854914508549145,"N.S.","0","0.028955641025641",Inf,"","","B"
"120","Bacteroides_sp_D2",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"121","Bacteroides_stercoris",8041,1957,8045,1961,8043,1959,0.196080391960804,0.195880411958804,0.195680431956804,0.397441329313396,0.694491634580384,0.579010136960988,0.804219578042196,"N.S.","1.3308928525641","1.48190772435897",0.155061188974727,"","","B"
"122","Bacteroides_thetaiotaomicron",9623,377,9625,379,9624,378,0.0378962103789621,0.0377962203779622,0.0376962303769623,0.112295382032045,0.318501870743158,0.2949151321427,0.962303769623038,"Disease","0.735738012820513","0.90017358974359",0.291011106093922,"","","B"
"123","Bacteroides_uniformis",6973,3028,6974,3029,6973.5,3028.5,0.302869713028697,0.302819718028197,0.302769723027697,0.529662848800278,0.801922013680985,0.640374639006688,0.697280271972803,"N.S.","2.66081134615385","2.65472759615385",-0.00330239318446889,"","","B"
"124","Bacteroides_vulgatus",8221,1780,8222,1781,8221.5,1780.5,0.178082191780822,0.178032196780322,0.177982201779822,0.370925226317948,0.667629591207546,0.579010136960988,0.822067793220678,"N.S.","2.35997307692308","2.4230616025641",0.0380606824201766,"","","B"
"125","Bacteroides_xylanisolvens",3409,6591,3411,6593,3410,6592,0.659234076592341,0.659134086591341,0.659034096590341,0.834235062409252,1,0.911379631267642,0.340965903409659,"N.S.","0.197297532051282","0.165221153846154",-0.255974497929586,"","","B"
"126","Bacteroidetes_bacterium_oral_taxon_272",1126,7191,2811,8876,1968.5,8033.5,0.887511248875112,0.803269673032697,0.719028097190281,0.868354733808756,1,0.949919235050179,0.196830316968303,"N.S.","5.16987179487179e-05","0.000108237179487179",1.06599574085183,"","","B"
"127","Bacteroidetes_oral_taxon_274",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"128","Barnesiella_intestinihominis",8949,1052,8950,1053,8949.5,1052.5,0.105289471052895,0.105239476052395,0.105189481051895,0.25126656769539,0.511507633020482,0.475894234475923,0.894860513948605,"N.S.","0.801669903846154","0.913181634615385",0.187893531358825,"","","B"
"129","Bartonella_unclassified",1708,7773,2229,8294,1968.5,8033.5,0.829317068293171,0.803269673032697,0.777222277772223,0.907179898893227,1,0.949919235050179,0.196830316968303,"N.S.","0.000115288461538462","5.92628205128205e-05",-0.96004893473119,"","","B"
"130","Bavariicoccus_seileri",1,7220,2782,10001,1391.5,8610.5,1,0.860963903609639,0.721927807219278,0.868354733808756,1,0.965035589464309,0.139136086391361,"N.S.","6.48717948717949e-05","0",-Inf,"","","B"
"131","Bifidobacterium_adolescentis",713,9287,715,9289,714,9288,0.928807119288071,0.928707129287071,0.928607139286071,0.987200689960502,1,0.988845198320405,0.0713928607139286,"N.S.","3.0484846474359","2.67495153846154",-0.188579525667583,"","","B"
"132","Bifidobacterium_angulatum",2103,7463,2539,7899,2321,7681,0.78982101789821,0.768023197680232,0.746225377462254,0.88537301385373,1,0.927670571868988,0.232076792320768,"N.S.","0.00949137820512821","0.0155319871794872",0.710552925965024,"","","B"
"133","Bifidobacterium_animalis",981,9006,996,9021,988.5,9013.5,0.902009799020098,0.901259874012599,0.9005099490051,0.970714622690655,1,0.983316918687494,0.0988401159884012,"N.S.","0.0669335256410256","0.0292232692307692",-1.19561142585798,"","","B"
"134","Bifidobacterium_bifidum",703,9297,705,9299,704,9298,0.92980701929807,0.92970702929707,0.92960703929607,0.987200689960502,1,0.988845198320405,0.0703929607039296,"N.S.","0.66336516025641","0.398543878205128",-0.735064675853814,"","","B"
"135","Bifidobacterium_breve",3599,6356,3646,6403,3622.5,6379.5,0.64023597640236,0.637886211378862,0.635536446355364,0.814528885792348,1,0.905049045876662,0.362213778622138,"N.S.","0.0230841666666667","0.0479760576923077",1.05541096043716,"","","B"
"136","Bifidobacterium_catenulatum",35,9967,35,9967,35,9967,0.996600339966003,0.996600339966003,0.996600339966003,0.997988362723616,1,0.997988362723616,0.0034996500349965,"Ctrl","0.140754743589744","0.0721666666666667",-0.963779019304364,"","Bifidobacterium_catenulatum","B"
"137","Bifidobacterium_dentium",8398,1603,8399,1604,8398.5,1603.5,0.16038396160384,0.16033396660334,0.16028397160284,0.341970847425643,0.662413437800605,0.554231355710583,0.83976602339766,"N.S.","0.0498880448717949","0.0821346153846154",0.719296238832918,"","","B"
"138","Bifidobacterium_longum",506,9495,507,9496,506.5,9495.5,0.949505049495051,0.949455054494551,0.949405059494051,0.991829471177339,1,0.995856292454934,0.0506449355064494,"N.S.","2.1812246474359","1.74476153846154",-0.322108490189742,"","","B"
"139","Bifidobacterium_pseudocatenulatum",4105,5890,4112,5897,4108.5,5893.5,0.58964103589641,0.589291070892911,0.588941105889411,0.781685367374865,1,0.88083608651583,0.410808919108089,"N.S.","0.317451955128205","0.285189647435897",-0.154616651252544,"","","B"
"140","Bifidobacterium_pseudolongum",5674,3193,6809,4328,6241.5,3760.5,0.432756724327567,0.376012398760124,0.319268073192681,0.55048859622431,0.906134139061341,0.730683553266295,0.624087591240876,"N.S.","0.000998557692307692","0.000601826923076923",-0.730497134788131,"","","B"
"141","Bifidobacterium_thermophilum",1,4965,5037,10001,2519,7483,1,0.748225177482252,0.496450354964504,0.693554173994365,1,0.920580154822356,0.251874812518748,"N.S.","9.55128205128205e-06","0",-Inf,"","","B"
"142","Bilophila_sp_4_1_30",4913,1,10001,5089,7457,2545,0.508849115088491,0.254474552544746,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.745625437456254,"N.S.","0","0.00173439102564103",Inf,"","","B"
"143","Bilophila_unclassified",9972,30,9972,30,9972,30,0.002999700029997,0.002999700029997,0.002999700029997,0.0119159354782754,0.0937732313725149,0.0862713728627137,0.997100289971003,"Disease","0.309195096153846","0.427699070512821",0.468078633668603,"","Bilophila_unclassified","B"
"144","Bilophila_wadsworthia",9935,67,9935,67,9935,67,0.0066993300669933,0.0066993300669933,0.0066993300669933,0.025218944074179,0.143785621437856,0.12865029286545,0.993400659934007,"Disease","0.0293736217948718","0.0445091346153846",0.599580288683506,"","","B"
"145","Blautia_hansenii",2953,6810,3192,7049,3072.5,6929.5,0.704829517048295,0.692880711928807,0.680931906809319,0.849982710062327,1,0.920580154822356,0.307219278072193,"N.S.","0.000221923076923077","7.59615384615385e-05",-1.54671866558102,"","","B"
"146","Blautia_hydrogenotrophica",5066,4929,5073,4936,5069.5,4932.5,0.493550644935506,0.493200679932007,0.492850714928507,0.693554173994365,0.906134139061341,0.77319558366744,0.506899310068993,"N.S.","0.0154826923076923","0.0224199358974359",0.534125787610584,"","","B"
"147","Blautia_producta",7136,2850,7152,2866,7144,2858,0.286571342865713,0.285771422857714,0.284971502849715,0.50591237172579,0.780472710304727,0.618884497092459,0.714328567143286,"N.S.","0.00475759615384615","0.00771205128205128",0.696881830425541,"","","B"
"148","Bordetella_unclassified",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","5.86538461538462e-06",Inf,"","","B"
"149","Borrelia_recurrentis",1,5003,4999,10001,2500,7502,1,0.75012498750125,0.5002499750025,0.693554173994365,1,0.920580154822356,0.24997500249975,"N.S.","8.49358974358974e-06","0",-Inf,"","","B"
"150","Brachybacterium_unclassified",1,5078,4924,10001,2462.5,7539.5,1,0.753874612538746,0.507749225077492,0.693554173994365,1,0.920580154822356,0.246225377462254,"N.S.","2.33974358974359e-06","0",-Inf,"","","B"
"151","Brachyspira_pilosicoli",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0.000166217948717949",Inf,"","","B"
"152","Brachyspira_unclassified",2046,7800,2202,7956,2124,7878,0.795520447955204,0.787721227877212,0.77992200779922,0.908855629834099,1,0.940150512311953,0.212378762123788,"N.S.","0.00076775641025641","0.00114615384615385",0.578080149523668,"","","B"
"153","Brevibacterium_linens",2266,4993,5009,7736,3637.5,6364.5,0.773522647735226,0.636386361363864,0.499250074992501,0.693554173994365,1,0.905049045876662,0.363713628637136,"N.S.","0.000188429487179487","2.87179487179487e-05",-2.71400014050065,"","","B"
"154","Brevibacterium_massiliense",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"155","Brevibacterium_mcbrellneri",4930,1,10001,5072,7465.5,2536.5,0.507149285071493,0.253624637536246,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.746475352464753,"N.S.","0","2.53205128205128e-06",Inf,"","","B"
"156","Brevibacterium_unclassified",5604,4006,5996,4398,5800,4202,0.43975602439756,0.42015798420158,0.400559944005599,0.653067119591896,0.906134139061341,0.77319558366744,0.57994200579942,"N.S.","0.000123141025641026","0.0001075",-0.195974830101185,"","","B"
"157","Brevundimonas_unclassified",1,5027,4975,10001,2488,7514,1,0.751324867513249,0.502649735026497,0.693554173994365,1,0.920580154822356,0.248775122487751,"N.S.","1.28525641025641e-05","0",-Inf,"","","B"
"158","Bulleidia_extructa",9553,428,9574,449,9563.5,438.5,0.0448955104489551,0.0438456154384562,0.0427957204279572,0.122388951581032,0.339244200579942,0.309068602943627,0.956254374562544,"Disease","6.71153846153846e-05","0.000604358974358974",3.17069031631936,"","","B"
"159","Burkholderia_unclassified",8487,1468,8534,1515,8510.5,1491.5,0.151484851514849,0.149135086491351,0.146785321467853,0.317887488359598,0.640691813171624,0.530832312808323,0.850964903509649,"N.S.","0.000507307692307692","0.000785576923076923",0.630891513781502,"","","B"
"160","Burkholderiales_bacterium_1_1_47",228,9774,228,9774,228,9774,0.977302269773023,0.977302269773023,0.977302269773023,0.996709690733054,1,0.997855942835702,0.0227977202279772,"Ctrl","0.053891891025641","0.0284713782051282",-0.920555879832648,"","","B"
"161","Butyricicoccus_pullicaecorum",6072,3872,6130,3930,6101,3901,0.392960703929607,0.39006099390061,0.387161283871613,0.641085546617752,0.906134139061341,0.747341976677664,0.61003899610039,"N.S.","0.0041963141025641","0.00342410256410256",-0.293396754331097,"","","B"
"162","Butyricimonas_synergistica",8961,1036,8966,1041,8963.5,1038.5,0.104089591040896,0.103839616038396,0.103589641035896,0.249100173594681,0.51009660938668,0.474356045408117,0.896260373962604,"N.S.","0.000744198717948718","0.00113939102564103",0.614503137838748,"","","B"
"163","Butyrivibrio_crossotus",1227,8762,1240,8775,1233.5,8768.5,0.877412258774123,0.876762323767623,0.876112388761124,0.956970767263183,1,0.969119499093035,0.123337666233377,"N.S.","0.836921923076923","0.710190769230769",-0.236886430290304,"","","B"
"164","Butyrivibrio_unclassified",1928,8071,1931,8074,1929.5,8072.5,0.807319268073193,0.807169283071693,0.807019298070193,0.929430256974303,1,0.950146176246976,0.192930706929307,"N.S.","0.00191762820512821","0.00139314102564103",-0.460981726651914,"","","B"
"165","Campylobacter_coli",7231,1,10001,2771,8616,1386,0.277072292770723,0.138586141385861,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.861513848615138,"N.S.","0","0.000335352564102564",Inf,"","","B"
"166","Campylobacter_concisus",2042,7722,2280,7960,2161,7841,0.795920407959204,0.784021597840216,0.772122787721228,0.904163329595379,1,0.940150512311953,0.216078392160784,"N.S.","0.00192413461538462","0.000342307692307692",-2.49084411784053,"","","B"
"167","Campylobacter_curvus",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"168","Campylobacter_gracilis",7762,2017,7985,2240,7873.5,2128.5,0.223977602239776,0.212828717128287,0.201679832016798,0.405049718491838,0.751697853470467,0.579010136960988,0.787271272872713,"N.S.","0.000393942307692308","0.000396794871794872",0.0104090159001694,"","","B"
"169","Campylobacter_hominis",4977,4443,5559,5025,5268,4734,0.502449755024498,0.473352664733527,0.444255574442556,0.693554173994365,0.906134139061341,0.77319558366744,0.526747325267473,"N.S.","7.15384615384615e-05","8.15705128205128e-05",0.189328629133871,"","","B"
"170","Campylobacter_jejuni",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0.0141053525641026",Inf,"","","B"
"171","Campylobacter_rectus",8280,1,10001,1722,9140.5,861.5,0.172182781721828,0.0861413858614139,9.99900009999e-05,0.000430495872568432,0.662413437800605,0.427909948731154,0.913958604139586,"N.S.","0","0.000430160256410256",Inf,"","","B"
"172","Campylobacter_showae",9917,1,10001,85,9959,43,0.0084991500849915,0.0042995700429957,9.99900009999e-05,0.000430495872568432,0.152553037379189,0.0966059644035596,0.995800419958004,"Disease","0","0.000280641025641026",Inf,"","","B"
"173","Campylobacter_ureolyticus",9977,14,9988,25,9982.5,19.5,0.0024997500249975,0.00194980501949805,0.0013998600139986,0.00575142485751425,0.0816963758169638,0.0700954904509549,0.998150184981502,"Disease","4.02884615384615e-05","0.00174653846153846",5.43798788772498,"","Campylobacter_ureolyticus","B"
"174","candidate_division_TM7_single_cell_isolate_TM7b",9562,429,9573,440,9567.5,434.5,0.043995600439956,0.0434456554344566,0.0428957104289571,0.122388951581032,0.336519539535408,0.309068602943627,0.956654334566543,"Disease","0.000439807692307692","0.00102951923076923",1.22702603635851,"","","B"
"175","candidate_division_TM7_single_cell_isolate_TM7c",8565,1433,8569,1437,8567,1435,0.143685631436856,0.143485651434857,0.143285671432857,0.313137987113143,0.614940291685117,0.52248100189981,0.856614338566143,"N.S.","0.0014574358974359","0.00269753205128205",0.888207670887264,"","","B"
"176","Candidatus_Zinderia_insecticola",60,9937,65,9942,62.5,9939.5,0.994100589941006,0.993850614938506,0.993600639936006,0.997976492448384,1,0.997988362723616,0.00624937506249375,"Ctrl","5.68269230769231e-05","8.30128205128205e-06",-2.77516853321214,"","","B"
"177","Capnocytophaga_unclassified",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"178","Cardiobacterium_hominis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"179","Cardiobacterium_valvarum",7261,1100,8902,2741,8081.5,1920.5,0.274072592740726,0.192030796920308,0.10998900109989,0.258264619397933,0.780472710304727,0.579010136960988,0.808069193080692,"N.S.","3.14102564102564e-06","4.70192307692308e-05",3.90394331155818,"","","B"
"180","Carnobacterium_maltaromaticum",1634,6636,3366,8368,2500,7502,0.836716328367163,0.75012498750125,0.663533646635336,0.838454643112139,1,0.920580154822356,0.24997500249975,"N.S.","5.16987179487179e-05","2.3974358974359e-05",-1.108636263268,"","","B"
"181","Catenibacterium_mitsuokai",6594,3386,6616,3408,6605,3397,0.340765923407659,0.33966603339666,0.338566143385661,0.571429711488945,0.868832265709599,0.695783128239883,0.66043395660434,"N.S.","0.254568653846154","0.281916442307692",0.147212838337993,"","","B"
"182","Catonella_morbi",7212,1,10001,2790,8606.5,1395.5,0.278972102789721,0.13953604639536,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.860563943605639,"N.S.","0","0.000676826923076923",Inf,"","","B"
"183","Caulobacter_unclassified",2218,4984,5018,7784,3618,6384,0.778322167783222,0.638336166383362,0.498350164983502,0.693554173994365,1,0.905049045876662,0.361763823617638,"N.S.","2.10897435897436e-05","6.02564102564103e-06",-1.8073549220576,"","","B"
"184","Cellulophaga_unclassified",3387,6559,3443,6615,3415,6587,0.661433856614339,0.658634136586341,0.655834416558344,0.831648933872045,1,0.911379631267642,0.341465853414659,"N.S.","0.000293846153846154","0.000219294871794872",-0.422188939989004,"","","B"
"185","Cellulosilyticum_lentocellum",4991,1,10001,5011,7496,2506,0.501049895010499,0.250574942505749,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.749525047495251,"N.S.","0","2.25e-05",Inf,"","","B"
"186","Cellvibrio_unclassified",1,5043,4959,10001,2480,7522,1,0.752124787521248,0.504249575042496,0.693554173994365,1,0.920580154822356,0.247975202479752,"N.S.","5.99358974358974e-06","0",-Inf,"","","B"
"187","Centipeda_periodontii",5024,1,10001,4978,7512.5,2489.5,0.497750224977502,0.248925107489251,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751174882511749,"N.S.","0","9.38141025641026e-05",Inf,"","","B"
"188","Cetobacterium_somerae",2215,4944,5058,7787,3636.5,6365.5,0.778622137786221,0.636486351364864,0.494350564943506,0.693554173994365,1,0.905049045876662,0.363613638636136,"N.S.","0.00564516025641026","0.00064900641025641",-3.12070990426455,"","","B"
"189","Chlamydophila_unclassified",8266,1,10001,1736,9133.5,868.5,0.173582641735826,0.0868413158684132,9.99900009999e-05,0.000430495872568432,0.663861273447123,0.427909948731154,0.913258674132587,"N.S.","0","2.16025641025641e-05",Inf,"","","B"
"190","Chlorobium_phaeobacteroides",3108,6407,3595,6894,3351.5,6650.5,0.689331066893311,0.664983501649835,0.640635936406359,0.818147847737429,1,0.917702759474532,0.335116488351165,"N.S.","6.25e-05","4.21794871794872e-05",-0.567314634901731,"","","B"
"191","Chromobacterium_unclassified",7223,1,10001,2779,8612,1390,0.277872212778722,0.138986101389861,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.861113888611139,"N.S.","0","4.64102564102564e-05",Inf,"","","B"
"192","Citrobacter_freundii",6786,3201,6801,3216,6793.5,3208.5,0.321567843215678,0.320817918208179,0.32006799320068,0.550547576821265,0.834008325786126,0.664749519284383,0.679282071792821,"N.S.","0.0333625961538462","0.0212434615384615",-0.651212691566687,"","","B"
"193","Citrobacter_koseri",3865,5582,4420,6137,4142.5,5859.5,0.613638636136386,0.585891410858914,0.558144185581442,0.75150874425666,1,0.877616509182415,0.414208579142086,"N.S.","0.00440166666666667","0.00737660256410256",0.744906612690424,"","","B"
"194","Citrobacter_unclassified",4338,5653,4349,5664,4343.5,5658.5,0.566343365663434,0.565793420657934,0.565243475652435,0.758227722003919,0.990756398812674,0.85463333918709,0.434306569343066,"N.S.","0.0384873076923077","0.0410015064102564",0.0912941622022313,"","","B"
"195","Clostridiaceae_bacterium_JC118",9063,937,9065,939,9064,938,0.0938906109389061,0.0937906209379062,0.0936906309369063,0.230697135765875,0.478775526702649,0.449569709695697,0.906309369063094,"N.S.","0.00560304487179487","0.0171658653846154",1.61525963836726,"","","B"
"196","Clostridiales_bacterium_1_7_47FAA",9645,357,9645,357,9645,357,0.0356964303569643,0.0356964303569643,0.0356964303569643,0.108745427978211,0.316155131474804,0.2949151321427,0.964403559644036,"Disease","0.0116740064102564","0.0209302564102564",0.842290220199347,"","","B"
"197","Clostridiales_bacterium_BV3C26",5003,2232,7770,4999,6386.5,3615.5,0.4998500149985,0.361513848615138,0.223177682231777,0.42563595099376,0.906134139061341,0.720023427020179,0.638586141385861,"N.S.","1.13461538461538e-05","3.72435897435897e-05",1.71478880332154,"","","B"
"198","Clostridium_asparagiforme",9395,607,9395,607,9395,607,0.0606939306069393,0.0606939306069393,0.0606939306069393,0.160112926436294,0.374825765286719,0.352274772522748,0.939406059394061,"N.S.","0.0302852564102564","0.0319171794871795",0.0757175405827302,"","","B"
"199","Clostridium_bartlettii",1545,8455,1547,8457,1546,8456,0.845615438456154,0.845515448455154,0.845415458454155,0.943872227684064,1,0.965035589464309,0.154584541545845,"N.S.","0.138699198717949","0.0936412820512821",-0.566742861295422,"","","B"
"200","Clostridium_bifermentans",8239,646,9356,1763,8797.5,1204.5,0.176282371762824,0.12043795620438,0.0645935406459354,0.169499108483312,0.667089606828791,0.521655966933427,0.87966203379662,"N.S.","2.84294871794872e-05","0.00200326923076923",6.13882444052577,"","","B"
"201","Clostridium_bolteae",9757,245,9757,245,9757,245,0.0244975502449755,0.0244975502449755,0.0244975502449755,0.0807969661749421,0.276678392766784,0.263254556897251,0.975602439756024,"Disease","0.265952371794872","0.394659358974359",0.569440058641379,"","","B"
"202","Clostridium_butyricum",7692,1289,8713,2310,8202.5,1799.5,0.230976902309769,0.17993200679932,0.128887111288871,0.290267223277672,0.760619371852769,0.579010136960988,0.82016798320168,"N.S.","3.66666666666667e-05","0.000502371794871795",3.77621444490129,"","","B"
"203","Clostridium_celatum",8910,1064,8938,1092,8924,1078,0.109189081091891,0.107789221077892,0.106389361063894,0.253291227168674,0.526892277215231,0.484377812218778,0.892310768923108,"N.S.","0.00183923076923077","0.00341682692307692",0.89355466413712,"","","B"
"204","Clostridium_citroniae",9827,175,9827,175,9827,175,0.0174982501749825,0.0174982501749825,0.0174982501749825,0.0599106755991067,0.226834213130411,0.219273072692731,0.982601739826017,"Disease","0.012000641025641","0.0212182051282051",0.822191151402551,"","","B"
"205","Clostridium_clostridioforme",6086,3909,6093,3916,6089.5,3912.5,0.391560843915608,0.391210878912109,0.390860913908609,0.641782853678103,0.906134139061341,0.747341976677664,0.608889111088891,"N.S.","0.0482058974358974","0.0841949358974359",0.804523807251631,"","","B"
"206","Clostridium_difficile",6100,2264,7738,3902,6919,3083,0.39016098390161,0.308269173082692,0.226377362263774,0.43059609382977,0.906134139061341,0.646196896345351,0.691830816918308,"N.S.","0.000702467948717949","0.00150701923076923",1.10119352043508,"","","B"
"207","Clostridium_glycolicum",1694,8108,1894,8308,1794,8208,0.830716928307169,0.820717928207179,0.810718928107189,0.93070804562287,1,0.959425289237689,0.179382061793821,"N.S.","0.000144326923076923","4.51282051282051e-05",-1.67723914370455,"","","B"
"208","Clostridium_hathewayi",9994,8,9994,8,9994,8,0.0007999200079992,0.0007999200079992,0.0007999200079992,0.00338319109265544,0.0410816061251018,0.0410816061251018,0.999300069993001,"Disease","0.0309485897435897","0.0894016346153846",1.53042753919383,"","Clostridium_hathewayi","B"
"209","Clostridium_hiranonis",4998,1,10001,5004,7499.5,2502.5,0.5003499650035,0.25022497750225,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74987501249875,"N.S.","0","2.91666666666667e-05",Inf,"","","B"
"210","Clostridium_hylemonae",9666,325,9677,336,9671.5,330.5,0.0335966403359664,0.033046695330467,0.0324967503249675,0.100279671603655,0.313714083137141,0.293340419044515,0.967053294670533,"Disease","0.00171733974358974","0.00181195512820513",0.0773717506573395,"","","B"
"211","Clostridium_innocuum",8119,1879,8123,1883,8121,1881,0.188281171882812,0.188081191880812,0.187881211878812,0.385066906414772,0.683707891837079,0.579010136960988,0.812018798120188,"N.S.","0.00746782051282051","0.00275134615384615",-1.44054959297026,"","","B"
"212","Clostridium_leptum",9193,809,9193,809,9193,809,0.0808919108089191,0.0808919108089191,0.0808919108089191,0.205516904139975,0.445076866359166,0.425072527712264,0.919208079192081,"N.S.","0.116886153846154","0.221761698717949",0.923906173268522,"","","B"
"213","Clostridium_methylpentosum",8219,1777,8225,1783,8222,1780,0.178282171782822,0.177982201779822,0.177682231776822,0.370925226317948,0.667629591207546,0.579010136960988,0.822117788221178,"N.S.","0.00111528846153846","0.000803429487179487",-0.473173584622082,"","","B"
"214","Clostridium_nexile",9099,901,9101,903,9100,902,0.0902909709029097,0.0901909809019098,0.0900909909009099,0.222595953463073,0.467044662440231,0.435216880996464,0.90990900909909,"N.S.","0.0843563461538462","0.178548237179487",1.08174537805539,"","","B"
"215","Clostridium_perfringens",8204,1772,8230,1798,8217,1785,0.17978202179782,0.178482151784822,0.177182281771823,0.370925226317948,0.669757894676854,0.579010136960988,0.821617838216178,"N.S.","0.00953551282051282","0.0151005128205128",0.66321511101177,"","","B"
"216","Clostridium_ramosum",7216,2781,7221,2786,7218.5,2783.5,0.278572142785721,0.278322167783222,0.278072192780722,0.499834766523348,0.780472710304727,0.612075225404289,0.721777822217778,"N.S.","0.0286624358974359","0.0175025",-0.711600216642049,"","","B"
"217","Clostridium_scindens",7969,2031,7971,2033,7970,2032,0.203279672032797,0.203179682031797,0.203079692030797,0.406725065654994,0.716461197017553,0.579010136960988,0.796920307969203,"N.S.","0.00204862179487179","0.00317439102564103",0.631826185562127,"","","B"
"218","Clostridium_sordellii",4995,1,10001,5007,7498,2504,0.500649935006499,0.25037496250375,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74972502749725,"N.S.","0","0.000252532051282051",Inf,"","","B"
"219","Clostridium_sp_7_2_43FAA",5001,1,10001,5001,7501,2501,0.5000499950005,0.25007499250075,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75002499750025,"N.S.","0","0.00283125",Inf,"","","B"
"220","Clostridium_sp_ATCC_29733",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"221","Clostridium_sp_ATCC_BAA_442",9984,15,9987,18,9985.5,16.5,0.0017998200179982,0.00164983501649835,0.0014998500149985,0.00612722818627228,0.0718928107189281,0.0659017431590174,0.998450154984502,"Disease","0.0200079807692308","0.0745682692307692",1.89798628021398,"","Clostridium_sp_ATCC_BAA_442","B"
